TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
washington wizards,2025-26,1,1610612764.0,3.0,1.0,2.0,0.333,48.0,37.0,86.0,0.43,10.3,33.3,0.31,25.7,34.0,0.755,14.7,37.7,52.3,23.7,18.0,6.3,6.3,6.0,21.3,26.3,110.0,-1.7,30.0,22.0,13.0,21.0,10.0,27.0,25.0,23.0,28.0,31.0,22.0,4.0,4.0,19.0,6.0,2.0,3.0,26.0,18.0,34.0,8.0,24.0,9.0,4.0,25.0,20.0,Pre Season,1610612764.0,3.0,1.0,2.0,0.333,144.0,105.5,106.8,106.3,108.1,-0.8,-1.3,0.64,1.31,16.4,0.335,0.719,0.53,0.175,0.49,0.545,104.7,103.17,85.97,309.0,0.497,30.0,22.0,13.0,21.0,30.0,25.0,14.0,20.0,20.0,25.0,26.0,13.0,7.0,6.0,21.0,27.0,22.0,19.0,17.0,Pre Season
atlanta hawks,2025-26,2,1610612737.0,15.0,10.0,5.0,0.667,48.7,43.7,88.5,0.494,14.7,38.9,0.379,17.9,23.0,0.78,9.5,32.3,41.8,32.1,16.5,9.6,5.7,4.5,20.4,19.5,120.0,4.1,5.0,8.0,9.0,9.0,5.0,6.0,19.0,5.0,7.0,10.0,8.0,26.0,25.0,18.0,26.0,14.0,24.0,1.0,28.0,5.0,4.0,12.0,9.0,25.0,10.0,12.0,Regular Season,1610612737.0,15.0,10.0,5.0,0.667,730.0,113.7,115.8,110.0,112.0,3.6,3.8,0.734,1.94,21.5,0.287,0.695,0.498,0.16,0.577,0.609,104.0,102.12,85.1,1554.0,0.527,5.0,8.0,9.0,9.0,5.0,14.0,9.0,12.0,1.0,9.0,1.0,22.0,13.0,17.0,27.0,4.0,4.0,8.0,11.0,Regular Season
boston celtics,2025-26,2,1610612738.0,14.0,8.0,6.0,0.571,48.0,42.8,91.3,0.469,15.1,40.9,0.371,14.9,19.2,0.773,13.1,31.1,44.3,25.1,11.7,8.1,5.1,5.1,22.7,19.1,115.6,3.1,18.0,14.0,13.0,14.0,21.0,12.0,8.0,15.0,5.0,5.0,9.0,29.0,30.0,20.0,5.0,23.0,15.0,22.0,1.0,20.0,10.0,18.0,30.0,28.0,19.0,14.0,Regular Season,1610612738.0,14.0,8.0,6.0,0.571,672.0,117.6,119.9,113.7,116.5,3.8,3.4,0.588,2.15,18.3,0.326,0.67,0.496,0.122,0.552,0.579,98.6,96.43,80.36,1349.0,0.505,18.0,14.0,13.0,14.0,23.0,6.0,19.0,13.0,27.0,2.0,19.0,9.0,26.0,19.0,1.0,11.0,17.0,30.0,15.0,Regular Season
brooklyn nets,2025-26,2,1610612751.0,14.0,3.0,11.0,0.214,48.0,36.0,83.2,0.433,13.4,40.6,0.329,21.1,27.3,0.772,10.5,28.6,39.1,24.3,15.3,6.7,4.6,4.0,19.1,22.1,106.4,-9.8,18.0,27.0,22.0,27.0,21.0,30.0,30.0,30.0,14.0,6.0,26.0,8.0,6.0,21.0,22.0,30.0,30.0,25.0,19.0,28.0,20.0,3.0,4.0,7.0,30.0,27.0,Regular Season,1610612751.0,14.0,3.0,11.0,0.214,672.0,106.4,110.4,117.3,119.9,-10.9,-9.5,0.675,1.59,17.9,0.298,0.67,0.475,0.159,0.513,0.559,99.5,96.68,80.57,1350.0,0.438,18.0,27.0,22.0,27.0,23.0,25.0,26.0,27.0,8.0,24.0,20.0,21.0,27.0,25.0,26.0,27.0,25.0,29.0,29.0,Regular Season
charlotte hornets,2025-26,2,1610612766.0,15.0,4.0,11.0,0.267,48.7,39.5,89.6,0.44,13.5,41.3,0.326,20.7,24.3,0.854,12.4,31.7,44.1,24.6,15.3,6.5,5.0,4.1,18.3,21.3,113.1,-5.6,5.0,20.0,22.0,23.0,5.0,26.0,12.0,27.0,12.0,4.0,27.0,10.0,16.0,1.0,10.0,20.0,17.0,24.0,20.0,30.0,12.0,5.0,1.0,12.0,21.0,21.0,Regular Season,1610612766.0,15.0,4.0,11.0,0.267,730.0,109.6,113.1,117.2,118.7,-7.6,-5.6,0.623,1.6,17.3,0.347,0.727,0.527,0.153,0.516,0.564,100.9,98.7,82.25,1501.0,0.465,5.0,20.0,22.0,23.0,5.0,17.0,22.0,21.0,16.0,23.0,26.0,4.0,1.0,4.0,21.0,25.0,23.0,26.0,22.0,Regular Season
chicago bulls,2025-26,2,1610612741.0,14.0,4.0,10.0,0.286,48.7,42.9,92.6,0.463,14.7,40.4,0.364,18.4,23.2,0.791,10.3,35.6,45.9,29.0,14.6,7.5,5.5,6.6,20.6,19.7,118.9,-7.4,18.0,20.0,19.0,20.0,3.0,11.0,3.0,17.0,8.0,7.0,12.0,22.0,23.0,15.0,24.0,1.0,5.0,6.0,12.0,23.0,8.0,30.0,10.0,23.0,13.0,23.0,Regular Season,1610612741.0,14.0,4.0,10.0,0.286,682.0,110.9,111.6,116.6,119.1,-5.7,-7.5,0.676,1.98,19.5,0.265,0.69,0.481,0.137,0.543,0.578,106.2,104.76,87.3,1492.0,0.475,18.0,20.0,19.0,20.0,19.0,22.0,23.0,24.0,7.0,8.0,9.0,26.0,18.0,24.0,8.0,16.0,18.0,2.0,20.0,Regular Season
cleveland cavaliers,2025-26,2,1610612739.0,15.0,9.0,6.0,0.6,48.3,43.4,93.5,0.464,16.1,45.2,0.355,18.0,23.4,0.769,12.9,32.0,44.9,28.1,13.9,8.7,5.7,4.2,21.4,21.1,120.9,4.9,5.0,13.0,13.0,13.0,13.0,8.0,1.0,16.0,1.0,1.0,16.0,23.0,22.0,24.0,8.0,16.0,10.0,9.0,6.0,16.0,4.0,8.0,20.0,16.0,6.0,11.0,Regular Season,1610612739.0,15.0,9.0,6.0,0.6,725.0,115.3,117.3,110.4,112.6,4.9,4.6,0.648,2.02,19.1,0.309,0.693,0.495,0.135,0.55,0.582,104.2,102.32,85.27,1546.0,0.512,5.0,13.0,13.0,13.0,8.0,12.0,13.0,11.0,10.0,7.0,12.0,17.0,14.0,20.0,5.0,12.0,15.0,5.0,14.0,Regular Season
dallas mavericks,2025-26,2,1610612742.0,16.0,4.0,12.0,0.25,48.9,39.6,89.3,0.443,12.0,37.3,0.322,19.8,26.4,0.751,10.9,34.3,45.2,24.2,16.0,8.8,6.3,5.2,21.4,21.8,110.9,-5.1,1.0,20.0,26.0,25.0,2.0,25.0,13.0,24.0,24.0,16.0,28.0,14.0,7.0,27.0,20.0,5.0,9.0,26.0,25.0,13.0,1.0,21.0,21.0,11.0,27.0,20.0,Regular Season,1610612742.0,16.0,4.0,12.0,0.25,783.0,104.6,106.9,109.7,111.4,-5.1,-4.5,0.611,1.51,16.9,0.283,0.687,0.486,0.154,0.51,0.55,103.9,101.98,84.98,1661.0,0.476,1.0,20.0,26.0,25.0,1.0,29.0,8.0,19.0,22.0,27.0,27.0,23.0,21.0,21.0,22.0,29.0,29.0,9.0,19.0,Regular Season
denver nuggets,2025-26,2,1610612743.0,14.0,11.0,3.0,0.786,48.0,44.7,88.0,0.508,14.1,34.8,0.405,21.6,26.2,0.823,12.1,33.2,45.3,29.6,13.9,6.7,3.9,4.1,18.9,22.5,125.1,8.9,18.0,4.0,5.0,6.0,21.0,3.0,24.0,2.0,11.0,22.0,3.0,6.0,8.0,6.0,12.0,8.0,8.0,5.0,5.0,28.0,26.0,7.0,2.0,5.0,1.0,5.0,Regular Season,1610612743.0,14.0,11.0,3.0,0.786,672.0,123.4,124.9,114.3,115.8,9.1,9.1,0.661,2.13,20.4,0.337,0.706,0.532,0.138,0.588,0.628,101.5,100.25,83.54,1402.0,0.549,18.0,4.0,5.0,6.0,23.0,1.0,18.0,5.0,9.0,5.0,3.0,6.0,6.0,2.0,9.0,1.0,1.0,20.0,6.0,Regular Season
detroit pistons,2025-26,2,1610612765.0,15.0,13.0,2.0,0.867,48.3,44.7,88.7,0.504,11.3,30.9,0.364,20.6,28.0,0.736,12.7,32.9,45.7,26.9,15.6,10.1,5.5,4.7,21.7,22.9,121.3,7.5,5.0,2.0,2.0,2.0,13.0,2.0,17.0,3.0,27.0,28.0,11.0,11.0,3.0,29.0,9.0,10.0,7.0,15.0,22.0,3.0,9.0,16.0,24.0,4.0,5.0,8.0,Regular Season,1610612765.0,15.0,13.0,2.0,0.867,725.0,116.8,118.4,109.0,111.1,7.8,7.4,0.601,1.72,18.5,0.337,0.693,0.519,0.152,0.568,0.6,103.5,101.79,84.83,1537.0,0.551,5.0,2.0,2.0,2.0,8.0,9.0,6.0,8.0,25.0,18.0,18.0,7.0,15.0,8.0,19.0,8.0,8.0,11.0,4.0,Regular Season
golden state warriors,2025-26,2,1610612744.0,15.0,7.0,8.0,0.467,48.0,39.0,88.2,0.442,15.5,45.1,0.344,19.2,23.6,0.814,11.9,31.7,43.7,27.1,15.8,9.9,4.6,4.1,21.3,19.4,112.7,0.1,5.0,16.0,16.0,16.0,21.0,27.0,23.0,25.0,2.0,2.0,22.0,18.0,21.0,8.0,13.0,20.0,19.0,13.0,24.0,4.0,18.0,5.0,17.0,26.0,22.0,16.0,Regular Season,1610612744.0,15.0,7.0,8.0,0.467,720.0,110.0,111.8,109.7,111.3,0.3,0.5,0.696,1.72,19.0,0.3,0.649,0.475,0.157,0.53,0.572,102.5,100.97,84.14,1512.0,0.494,5.0,16.0,16.0,16.0,14.0,21.0,7.0,16.0,4.0,19.0,13.0,20.0,29.0,27.0,23.0,20.0,19.0,14.0,16.0,Regular Season
houston rockets,2025-26,2,1610612745.0,13.0,11.0,2.0,0.846,48.4,44.2,92.4,0.478,12.5,30.9,0.405,18.8,24.5,0.77,17.2,32.8,50.0,25.5,15.1,9.5,4.9,5.2,20.1,21.3,119.7,12.2,28.0,4.0,2.0,3.0,9.0,5.0,5.0,11.0,20.0,29.0,2.0,19.0,15.0,22.0,1.0,12.0,1.0,20.0,16.0,6.0,14.0,22.0,6.0,13.0,11.0,2.0,Regular Season,1610612745.0,13.0,11.0,2.0,0.846,629.0,118.5,121.4,107.3,108.5,11.2,12.8,0.578,1.69,17.7,0.407,0.697,0.551,0.153,0.546,0.58,99.8,98.06,81.72,1282.0,0.56,28.0,4.0,2.0,3.0,28.0,3.0,2.0,2.0,30.0,20.0,23.0,1.0,11.0,1.0,20.0,14.0,16.0,27.0,2.0,Regular Season
indiana pacers,2025-26,2,1610612754.0,15.0,4.0,11.0,0.267,48.0,38.7,89.1,0.435,11.2,35.1,0.319,20.3,25.6,0.792,11.5,32.2,43.7,23.9,14.7,7.3,5.6,4.7,22.5,21.9,108.9,-8.0,5.0,20.0,22.0,23.0,21.0,29.0,15.0,29.0,29.0,20.0,29.0,13.0,12.0,14.0,16.0,15.0,18.0,29.0,13.0,25.0,6.0,15.0,28.0,10.0,29.0,25.0,Regular Season,1610612754.0,15.0,4.0,11.0,0.267,720.0,105.2,107.1,112.2,114.9,-7.1,-7.8,0.616,1.62,16.9,0.301,0.677,0.485,0.145,0.497,0.543,103.9,101.7,84.75,1525.0,0.464,5.0,20.0,22.0,23.0,14.0,28.0,17.0,25.0,20.0,22.0,28.0,19.0,25.0,22.0,13.0,30.0,30.0,12.0,23.0,Regular Season
la clippers,2025-26,2,1610612746.0,15.0,2.0,13.0,0.133,48.7,38.9,84.1,0.463,13.0,36.1,0.36,21.1,25.1,0.843,9.1,31.1,40.3,23.5,15.6,7.9,4.7,4.2,21.3,20.1,112.0,-7.6,5.0,29.0,29.0,29.0,7.0,28.0,28.0,18.0,18.0,18.0,15.0,7.0,13.0,3.0,28.0,24.0,28.0,30.0,22.0,22.0,16.0,8.0,17.0,20.0,24.0,24.0,Regular Season,1610612746.0,15.0,2.0,13.0,0.133,730.0,110.2,113.1,117.8,120.5,-7.6,-7.4,0.603,1.5,17.3,0.282,0.679,0.484,0.157,0.54,0.588,100.2,97.81,81.51,1486.0,0.46,5.0,29.0,29.0,29.0,7.0,18.0,27.0,23.0,24.0,28.0,25.0,24.0,24.0,23.0,25.0,18.0,12.0,28.0,24.0,Regular Season
los angeles lakers,2025-26,2,1610612747.0,13.0,11.0,2.0,0.846,48.0,42.7,84.0,0.508,12.4,34.3,0.361,22.8,28.3,0.807,9.8,31.2,41.1,26.1,15.0,9.3,3.9,3.2,20.2,23.2,120.6,5.7,28.0,4.0,2.0,3.0,21.0,14.0,29.0,1.0,22.0,23.0,13.0,2.0,2.0,9.0,25.0,22.0,25.0,18.0,15.0,8.0,27.0,1.0,7.0,3.0,9.0,9.0,Regular Season,1610612747.0,13.0,11.0,2.0,0.846,624.0,118.7,120.2,112.9,114.6,5.8,5.6,0.611,1.74,18.6,0.309,0.718,0.518,0.149,0.582,0.625,101.7,100.35,83.62,1305.0,0.532,28.0,4.0,2.0,3.0,30.0,5.0,15.0,9.0,23.0,17.0,15.0,18.0,4.0,10.0,16.0,3.0,2.0,19.0,9.0,Regular Season
memphis grizzlies,2025-26,2,1610612763.0,15.0,6.0,9.0,0.4,48.3,39.8,90.9,0.438,13.1,38.6,0.34,18.4,23.2,0.793,13.1,35.1,48.2,28.9,14.9,7.0,4.7,5.9,19.1,20.4,111.1,-3.2,5.0,17.0,18.0,18.0,13.0,24.0,10.0,28.0,17.0,12.0,24.0,21.0,24.0,12.0,6.0,2.0,2.0,7.0,14.0,27.0,16.0,28.0,3.0,18.0,26.0,18.0,Regular Season,1610612763.0,15.0,6.0,9.0,0.4,725.0,108.0,110.3,111.8,113.8,-3.9,-3.5,0.727,1.94,19.7,0.325,0.724,0.519,0.148,0.51,0.55,101.9,99.91,83.26,1511.0,0.491,5.0,17.0,18.0,18.0,8.0,26.0,14.0,18.0,3.0,10.0,6.0,10.0,2.0,9.0,14.0,28.0,28.0,22.0,17.0,Regular Season
miami heat,2025-26,2,1610612748.0,15.0,10.0,5.0,0.667,48.3,44.3,93.1,0.476,12.3,34.1,0.36,22.0,27.9,0.788,10.8,35.1,45.9,30.3,14.1,9.2,4.9,5.5,20.1,22.3,122.9,3.3,5.0,8.0,9.0,9.0,13.0,4.0,2.0,13.0,23.0,24.0,14.0,3.0,5.0,16.0,21.0,3.0,6.0,3.0,9.0,9.0,15.0,24.0,5.0,6.0,3.0,13.0,Regular Season,1610612748.0,15.0,10.0,5.0,0.667,725.0,113.0,115.3,109.1,112.5,3.9,2.8,0.683,2.14,20.0,0.279,0.649,0.475,0.133,0.542,0.583,108.4,105.73,88.11,1599.0,0.53,5.0,8.0,9.0,9.0,8.0,15.0,12.0,14.0,6.0,4.0,5.0,25.0,28.0,26.0,4.0,17.0,14.0,1.0,10.0,Regular Season
milwaukee bucks,2025-26,2,1610612749.0,16.0,5.0,11.0,0.313,48.6,42.1,86.7,0.486,15.5,37.4,0.415,13.8,19.6,0.701,8.4,31.1,39.5,27.2,14.4,8.2,4.0,4.6,21.9,18.5,113.5,-5.0,1.0,19.0,22.0,19.0,8.0,16.0,27.0,8.0,3.0,15.0,1.0,30.0,29.0,30.0,30.0,25.0,29.0,12.0,10.0,19.0,24.0,13.0,25.0,29.0,20.0,19.0,Regular Season,1610612749.0,16.0,5.0,11.0,0.313,778.0,112.0,113.0,115.9,117.9,-3.9,-4.9,0.645,1.88,19.5,0.245,0.688,0.465,0.144,0.575,0.595,100.5,99.18,82.65,1607.0,0.469,1.0,19.0,22.0,19.0,2.0,19.0,21.0,20.0,11.0,13.0,7.0,30.0,20.0,29.0,11.0,5.0,10.0,24.0,21.0,Regular Season
minnesota timberwolves,2025-26,2,1610612750.0,15.0,10.0,5.0,0.667,48.3,43.1,88.0,0.489,14.9,38.7,0.386,19.7,26.0,0.759,11.1,33.5,44.6,27.7,15.1,8.9,4.5,4.2,21.5,22.1,120.8,8.3,5.0,8.0,9.0,9.0,13.0,9.0,24.0,6.0,6.0,11.0,5.0,15.0,9.0,26.0,19.0,6.0,13.0,10.0,17.0,12.0,21.0,8.0,22.0,8.0,8.0,6.0,Regular Season,1610612750.0,15.0,10.0,5.0,0.667,725.0,116.7,118.7,108.8,110.7,7.9,8.0,0.642,1.83,19.2,0.312,0.69,0.508,0.149,0.574,0.607,102.7,100.97,84.14,1526.0,0.545,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,12.0,15.0,11.0,15.0,17.0,12.0,15.0,6.0,5.0,15.0,8.0,Regular Season
new orleans pelicans,2025-26,2,1610612740.0,16.0,3.0,13.0,0.188,48.3,41.3,90.1,0.458,11.7,33.3,0.351,18.0,23.6,0.762,13.2,29.9,43.1,23.9,15.3,9.3,3.7,5.8,20.9,20.1,112.2,-9.4,1.0,27.0,29.0,28.0,19.0,21.0,11.0,22.0,26.0,26.0,18.0,23.0,20.0,25.0,4.0,29.0,23.0,27.0,18.0,7.0,28.0,26.0,14.0,21.0,23.0,26.0,Regular Season,1610612740.0,16.0,3.0,13.0,0.188,773.0,109.4,110.4,119.1,119.6,-9.7,-9.2,0.58,1.57,16.9,0.322,0.704,0.501,0.15,0.523,0.558,101.7,101.0,84.17,1626.0,0.444,1.0,27.0,29.0,28.0,3.0,24.0,25.0,26.0,29.0,25.0,29.0,11.0,8.0,13.0,17.0,24.0,26.0,13.0,27.0,Regular Season
new york knicks,2025-26,2,1610612752.0,14.0,11.0,3.0,0.786,48.0,44.9,92.3,0.486,15.3,40.0,0.382,17.9,22.6,0.792,13.9,32.3,46.1,28.4,13.2,8.8,4.5,4.0,20.7,20.7,122.9,10.9,18.0,4.0,5.0,6.0,21.0,1.0,6.0,7.0,4.0,8.0,7.0,27.0,26.0,13.0,3.0,13.0,4.0,8.0,3.0,15.0,22.0,3.0,11.0,17.0,4.0,3.0,Regular Season,1610612752.0,14.0,11.0,3.0,0.786,672.0,121.0,122.8,109.7,112.3,11.3,10.5,0.632,2.15,19.5,0.344,0.71,0.526,0.132,0.569,0.601,101.9,99.93,83.27,1401.0,0.55,18.0,4.0,5.0,6.0,23.0,2.0,10.0,3.0,15.0,3.0,8.0,5.0,5.0,5.0,3.0,7.0,7.0,21.0,5.0,Regular Season
oklahoma city thunder,2025-26,2,1610612760.0,15.0,14.0,1.0,0.933,48.0,43.7,87.1,0.501,14.1,36.0,0.393,21.7,26.0,0.836,8.5,34.8,43.3,27.2,12.9,10.4,5.6,3.6,21.1,22.1,123.2,17.9,5.0,1.0,1.0,1.0,21.0,6.0,26.0,4.0,10.0,19.0,4.0,4.0,9.0,5.0,29.0,4.0,21.0,11.0,2.0,2.0,6.0,2.0,15.0,8.0,2.0,1.0,Regular Season,1610612760.0,15.0,14.0,1.0,0.933,720.0,119.6,120.9,101.8,103.3,17.9,17.5,0.623,2.1,19.4,0.255,0.704,0.496,0.127,0.582,0.625,103.2,101.9,84.92,1529.0,0.602,5.0,1.0,1.0,1.0,14.0,4.0,1.0,1.0,17.0,6.0,10.0,29.0,7.0,18.0,2.0,2.0,3.0,10.0,1.0,Regular Season
orlando magic,2025-26,2,1610612753.0,14.0,10.0,4.0,0.714,48.4,42.1,88.5,0.476,11.9,33.9,0.352,24.6,29.1,0.848,11.7,33.1,44.9,26.9,14.0,9.1,5.1,5.1,21.2,23.3,120.9,9.4,18.0,8.0,8.0,8.0,11.0,15.0,18.0,12.0,25.0,25.0,17.0,1.0,1.0,2.0,15.0,9.0,11.0,14.0,8.0,10.0,10.0,20.0,16.0,2.0,7.0,4.0,Regular Season,1610612753.0,14.0,10.0,4.0,0.714,677.0,116.7,119.5,108.3,110.2,8.4,9.3,0.639,1.92,18.7,0.334,0.72,0.529,0.138,0.544,0.597,102.5,100.4,83.66,1416.0,0.557,18.0,8.0,8.0,8.0,21.0,7.0,4.0,4.0,13.0,11.0,14.0,8.0,3.0,3.0,10.0,15.0,9.0,18.0,3.0,Regular Season
philadelphia 76ers,2025-26,2,1610612755.0,14.0,6.0,8.0,0.429,49.1,41.9,91.1,0.46,12.5,36.6,0.342,19.5,23.9,0.817,11.9,32.8,44.6,25.9,15.6,8.6,6.1,4.8,21.4,20.0,115.7,-2.4,18.0,17.0,16.0,17.0,1.0,18.0,9.0,21.0,21.0,17.0,23.0,16.0,19.0,7.0,14.0,11.0,12.0,19.0,21.0,17.0,2.0,17.0,19.0,22.0,18.0,17.0,Regular Season,1610612755.0,14.0,6.0,8.0,0.429,687.0,109.9,112.3,111.8,114.6,-1.9,-2.4,0.618,1.66,17.8,0.316,0.686,0.499,0.151,0.528,0.57,103.2,100.82,84.02,1443.0,0.486,18.0,17.0,16.0,17.0,18.0,20.0,16.0,17.0,18.0,21.0,21.0,12.0,22.0,15.0,18.0,21.0,20.0,16.0,18.0,Regular Season
phoenix suns,2025-26,2,1610612756.0,15.0,10.0,5.0,0.667,48.0,42.1,88.5,0.476,14.7,38.0,0.386,18.0,22.5,0.801,13.1,30.5,43.5,24.9,16.1,10.9,3.9,4.6,22.1,19.4,116.8,5.7,5.0,8.0,9.0,9.0,21.0,17.0,19.0,14.0,9.0,13.0,6.0,23.0,27.0,11.0,6.0,28.0,20.0,23.0,26.0,1.0,25.0,14.0,26.0,26.0,15.0,10.0,Regular Season,1610612756.0,15.0,10.0,5.0,0.667,720.0,115.2,117.7,110.1,112.3,5.1,5.3,0.591,1.54,17.6,0.358,0.696,0.524,0.163,0.558,0.594,101.2,99.1,82.58,1489.0,0.517,5.0,8.0,9.0,9.0,14.0,11.0,11.0,10.0,26.0,26.0,24.0,3.0,12.0,6.0,29.0,10.0,11.0,25.0,12.0,Regular Season
portland trail blazers,2025-26,2,1610612757.0,14.0,4.0,10.0,0.286,48.4,40.9,92.6,0.442,13.4,42.4,0.317,21.7,28.0,0.776,15.8,31.9,47.6,23.9,16.6,7.4,5.0,6.0,21.6,24.1,117.0,-6.1,18.0,20.0,19.0,20.0,11.0,22.0,4.0,26.0,13.0,3.0,30.0,5.0,3.0,19.0,2.0,19.0,3.0,28.0,29.0,24.0,12.0,29.0,23.0,1.0,14.0,22.0,Regular Season,1610612757.0,14.0,4.0,10.0,0.286,677.0,110.6,113.1,117.8,119.1,-7.2,-6.0,0.585,1.44,16.2,0.366,0.692,0.521,0.161,0.515,0.558,104.3,102.63,85.52,1448.0,0.455,18.0,20.0,19.0,20.0,21.0,16.0,24.0,22.0,28.0,30.0,30.0,2.0,16.0,7.0,28.0,26.0,27.0,4.0,25.0,Regular Season
sacramento kings,2025-26,2,1610612758.0,16.0,4.0,12.0,0.25,48.3,41.3,89.3,0.463,10.8,30.8,0.35,18.6,24.2,0.77,9.4,31.0,40.4,26.4,13.9,8.3,3.3,5.1,20.9,20.3,112.0,-12.8,1.0,20.0,26.0,25.0,19.0,20.0,13.0,19.0,30.0,30.0,20.0,20.0,18.0,23.0,27.0,26.0,27.0,16.0,7.0,18.0,30.0,19.0,13.0,19.0,24.0,29.0,Regular Season,1610612758.0,16.0,4.0,12.0,0.25,773.0,107.2,109.0,119.2,121.1,-12.0,-12.1,0.638,1.89,18.6,0.259,0.688,0.467,0.136,0.523,0.56,104.0,102.24,85.2,1644.0,0.44,1.0,20.0,26.0,25.0,3.0,27.0,28.0,29.0,14.0,12.0,17.0,28.0,19.0,28.0,6.0,23.0,24.0,7.0,28.0,Regular Season
san antonio spurs,2025-26,2,1610612759.0,14.0,8.0,6.0,0.571,48.0,42.7,88.2,0.484,13.3,37.9,0.35,20.4,24.2,0.841,11.3,32.0,43.3,26.3,14.6,8.9,4.2,4.5,20.4,21.1,119.1,2.0,18.0,14.0,13.0,14.0,21.0,13.0,22.0,9.0,15.0,14.0,19.0,12.0,17.0,4.0,17.0,16.0,22.0,17.0,11.0,11.0,23.0,11.0,8.0,14.0,12.0,15.0,Regular Season,1610612759.0,14.0,8.0,6.0,0.571,672.0,116.6,118.1,113.9,116.8,2.7,1.3,0.615,1.8,18.6,0.312,0.68,0.5,0.145,0.56,0.602,102.5,100.5,83.75,1411.0,0.516,18.0,14.0,13.0,14.0,23.0,10.0,20.0,15.0,21.0,16.0,16.0,14.0,23.0,14.0,12.0,9.0,6.0,17.0,13.0,Regular Season
toronto raptors,2025-26,2,1610612761.0,15.0,12.0,3.0,0.8,48.3,43.0,88.9,0.484,11.3,32.5,0.347,19.4,24.9,0.78,11.2,33.4,44.6,29.7,13.7,8.8,4.6,5.3,20.7,19.7,116.7,7.9,5.0,3.0,5.0,5.0,18.0,10.0,16.0,10.0,27.0,27.0,21.0,17.0,14.0,17.0,18.0,7.0,13.0,4.0,4.0,14.0,18.0,23.0,12.0,24.0,17.0,7.0,Regular Season,1610612761.0,15.0,12.0,3.0,0.8,725.0,114.0,116.6,106.5,108.7,7.5,7.9,0.69,2.16,20.5,0.315,0.697,0.512,0.137,0.547,0.584,101.5,99.38,82.82,1501.0,0.546,5.0,3.0,5.0,5.0,13.0,13.0,3.0,7.0,5.0,1.0,2.0,13.0,10.0,11.0,7.0,13.0,13.0,23.0,7.0,Regular Season
utah jazz,2025-26,2,1610612762.0,14.0,4.0,10.0,0.286,48.7,41.4,91.5,0.452,13.2,39.9,0.331,20.9,25.9,0.807,12.4,31.9,44.3,30.3,16.4,7.9,3.6,5.6,22.6,21.1,116.8,-10.4,18.0,20.0,19.0,20.0,3.0,19.0,7.0,23.0,16.0,9.0,25.0,9.0,11.0,10.0,11.0,18.0,15.0,2.0,27.0,21.0,29.0,25.0,29.0,14.0,16.0,28.0,Regular Season,1610612762.0,14.0,4.0,10.0,0.286,682.0,109.2,111.5,119.4,121.4,-10.2,-9.9,0.732,1.84,20.0,0.311,0.701,0.499,0.157,0.524,0.568,105.2,103.21,86.01,1466.0,0.452,18.0,20.0,19.0,20.0,19.0,23.0,29.0,28.0,2.0,14.0,4.0,16.0,9.0,16.0,24.0,22.0,21.0,3.0,26.0,Regular Season
