TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON,MONTH
1610612750,Minnesota Timberwolves,5,3,2,0.6,240.0,222,450,0.493,81,206,0.393,111,139,0.799,45,142,187,140,65.0,48,24,18,118,116,636,-3.0,11,9,8,9,14,14,15,11,6,7,9,7,7,12,20,29,30,15,5,8,12,8,28,8,11,16,2021-22,7
1610612740,New Orleans Pelicans,6,3,3,0.5,288.0,248,537,0.462,61,182,0.335,128,160,0.8,87,168,255,149,84.0,60,15,24,107,131,685,-17.0,1,9,14,14,2,6,4,21,26,20,23,4,4,10,1,20,8,12,26,2,26,16,14,2,5,19,2021-22,7
1610612752,New York Knicks,5,3,2,0.6,240.0,189,428,0.442,72,194,0.371,86,118,0.729,49,174,223,129,59.0,38,26,18,96,98,536,33.0,11,9,8,9,14,30,25,25,11,14,16,19,17,26,16,17,16,21,3,16,9,8,10,20,28,10,2021-22,7
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,232,528,0.439,68,204,0.333,74,114,0.649,69,202,271,137,86.0,40,30,40,107,96,606,-89.0,1,17,23,23,2,11,5,26,18,9,24,25,21,30,4,5,2,18,27,13,4,30,14,21,17,29,2021-22,7
1610612753,Orlando Magic,5,2,3,0.4,240.0,194,443,0.438,77,220,0.35,58,80,0.725,39,180,219,133,66.0,30,21,28,83,77,523,-51.0,11,17,14,17,14,27,21,27,8,1,20,30,30,27,27,13,19,19,7,29,20,22,1,30,30,27,2021-22,7
1610612755,Philadelphia 76ers,6,5,1,0.833,288.0,266,507,0.525,91,209,0.435,129,156,0.827,57,197,254,183,92.0,59,28,28,116,119,752,63.0,1,1,3,3,2,2,9,3,2,5,4,2,5,5,9,7,9,1,29,3,6,22,25,7,1,4,2021-22,7
1610612756,Phoenix Suns,6,2,4,0.333,288.0,264,580,0.455,68,218,0.312,64,85,0.753,66,209,275,170,81.0,59,24,29,140,103,660,-23.0,1,17,23,23,2,3,1,22,18,3,29,29,28,23,6,3,1,2,25,3,12,26,30,14,7,21,2021-22,7
1610612757,Portland Trail Blazers,6,0,6,0.0,288.0,207,494,0.419,69,209,0.33,66,88,0.75,42,167,209,142,98.0,59,26,31,138,93,549,-158.0,1,28,30,28,2,23,10,30,17,5,25,28,27,24,24,21,21,14,30,3,9,28,29,24,27,30,2021-22,7
1610612758,Sacramento Kings,5,2,3,0.4,240.0,190,400,0.475,51,145,0.352,104,134,0.776,26,172,198,126,69.0,36,24,27,88,120,535,-40.0,11,17,14,17,14,29,29,17,29,29,18,11,10,18,30,19,28,26,12,22,12,20,3,6,29,23,2021-22,7
1610612759,San Antonio Spurs,6,3,3,0.5,288.0,246,512,0.48,73,195,0.374,129,166,0.777,42,222,264,166,71.0,49,21,14,111,128,694,37.0,1,9,14,14,2,7,8,15,9,13,15,2,3,17,24,1,4,4,15,7,20,3,20,3,4,8,2021-22,7
1610612761,Toronto Raptors,6,4,2,0.667,288.0,240,549,0.437,68,220,0.309,111,137,0.81,74,190,264,129,70.0,61,19,23,100,111,659,14.0,1,4,8,8,2,9,3,28,18,1,30,7,8,9,2,10,4,21,14,1,23,15,13,9,8,13,2021-22,7
1610612762,Utah Jazz,5,3,2,0.6,245.0,199,439,0.453,62,194,0.32,121,168,0.72,71,196,267,114,71.0,39,30,25,85,125,581,63.0,11,9,8,9,11,26,22,23,25,14,28,5,2,28,3,8,3,29,15,14,4,18,2,4,23,4,2021-22,7
1610612764,Washington Wizards,6,2,4,0.333,288.0,262,522,0.502,65,170,0.382,83,110,0.755,49,204,253,164,78.0,36,22,24,110,104,672,-45.0,1,17,23,23,2,4,6,10,23,25,13,23,22,21,16,4,10,6,24,22,17,16,19,13,6,25,2021-22,7
