TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
washington wizards,2019-20,1,1610612764.0,5.0,3.0,2.0,0.6,48.0,39.6,88.6,0.447,17.6,44.6,0.395,17.4,24.4,0.713,9.0,35.6,44.6,26.4,15.6,7.6,4.0,4.0,23.4,25.8,114.2,12.4,3.0,7.0,13.0,9.0,3.0,14.0,17.0,13.0,2.0,2.0,3.0,24.0,24.0,27.0,23.0,20.0,25.0,8.0,1.0,25.0,27.0,6.0,19.0,5.0,10.0,5.0,Pre Season,1610612764.0,5.0,3.0,2.0,0.6,240.0,107.8,109.8,97.1,97.5,10.7,12.3,0.667,1.69,18.5,0.232,0.783,0.5,0.15,0.546,0.575,105.4,104.2,86.83,520.0,0.559,3.0,7.0,13.0,9.0,4.0,5.0,9.0,4.0,10.0,1.0,3.0,29.0,5.0,18.0,1.0,7.0,9.0,28.0,7.0,Pre Season
atlanta hawks,2019-20,2,1610612737.0,15.0,2.0,13.0,0.133,48.7,40.1,89.7,0.447,10.5,32.8,0.319,18.6,24.4,0.762,10.2,31.3,41.5,23.1,18.0,8.5,4.6,7.6,24.0,22.1,109.2,-14.8,6.0,30.0,29.0,30.0,3.0,18.0,12.0,21.0,25.0,17.0,29.0,12.0,7.0,18.0,15.0,29.0,26.0,24.0,29.0,5.0,20.0,29.0,29.0,6.0,19.0,30.0,Regular Season,1610612737.0,15.0,2.0,13.0,0.133,730.0,100.9,104.5,116.1,118.5,-15.3,-13.9,0.577,1.29,16.2,0.294,0.698,0.489,0.172,0.505,0.543,106.1,103.13,85.95,1567.0,0.423,6.0,30.0,29.0,30.0,6.0,26.0,30.0,30.0,22.0,30.0,25.0,3.0,28.0,22.0,29.0,24.0,23.0,8.0,30.0,Regular Season
boston celtics,2019-20,2,1610612738.0,14.0,10.0,4.0,0.714,48.4,40.2,89.3,0.45,11.5,33.8,0.34,18.9,22.7,0.833,10.4,36.2,46.6,24.1,13.8,9.4,5.6,6.2,20.2,20.7,110.9,6.0,14.0,4.0,5.0,6.0,7.0,16.0,15.0,18.0,18.0,15.0,25.0,8.0,16.0,1.0,13.0,9.0,8.0,17.0,6.0,2.0,8.0,26.0,13.0,14.0,13.0,9.0,Regular Season,1610612738.0,14.0,10.0,4.0,0.714,677.0,108.0,110.1,102.4,104.0,5.6,6.1,0.599,1.75,17.4,0.269,0.715,0.498,0.137,0.515,0.558,101.8,100.04,83.37,1410.0,0.541,14.0,4.0,5.0,6.0,15.0,11.0,6.0,9.0,15.0,10.0,17.0,16.0,21.0,16.0,7.0,20.0,15.0,18.0,7.0,Regular Season
brooklyn nets,2019-20,2,1610612751.0,15.0,9.0,6.0,0.6,48.0,40.1,89.5,0.448,12.9,38.0,0.34,17.5,23.1,0.755,9.9,35.9,45.8,24.2,15.3,6.9,5.2,4.9,21.7,20.8,110.5,-1.2,6.0,10.0,12.0,13.0,15.0,18.0,14.0,20.0,8.0,5.0,26.0,15.0,13.0,19.0,21.0,10.0,11.0,15.0,20.0,23.0,12.0,18.0,21.0,13.0,15.0,16.0,Regular Season,1610612751.0,15.0,9.0,6.0,0.6,720.0,105.2,107.7,105.7,109.0,-0.5,-1.3,0.604,1.59,17.2,0.276,0.706,0.497,0.149,0.52,0.555,105.4,102.53,85.44,1539.0,0.5,6.0,10.0,12.0,13.0,10.0,19.0,17.0,17.0,13.0,18.0,19.0,12.0,27.0,18.0,20.0,17.0,20.0,10.0,13.0,Regular Season
charlotte hornets,2019-20,2,1610612766.0,16.0,6.0,10.0,0.375,48.3,38.4,87.0,0.441,12.2,35.3,0.346,15.8,21.5,0.733,10.4,30.5,40.9,23.3,14.4,7.1,4.1,3.6,18.6,20.6,104.7,-8.3,1.0,16.0,21.0,19.0,12.0,25.0,23.0,24.0,16.0,9.0,22.0,24.0,21.0,25.0,12.0,30.0,29.0,22.0,12.0,22.0,25.0,3.0,3.0,16.0,27.0,27.0,Regular Season,1610612766.0,16.0,6.0,10.0,0.375,773.0,104.3,106.1,112.0,114.5,-7.7,-8.4,0.607,1.62,17.3,0.262,0.715,0.477,0.146,0.511,0.543,100.0,98.02,81.68,1579.0,0.442,1.0,16.0,21.0,19.0,1.0,24.0,28.0,27.0,12.0,15.0,18.0,22.0,22.0,29.0,14.0,23.0,24.0,27.0,28.0,Regular Season
chicago bulls,2019-20,2,1610612741.0,15.0,5.0,10.0,0.333,48.0,38.3,89.7,0.428,12.5,35.0,0.358,17.0,23.2,0.733,10.9,34.0,44.9,23.7,16.5,9.9,3.7,6.9,23.4,21.2,106.2,-3.7,6.0,18.0,21.0,22.0,15.0,26.0,13.0,30.0,12.0,11.0,17.0,18.0,12.0,24.0,8.0,19.0,17.0,21.0,28.0,1.0,29.0,28.0,28.0,12.0,25.0,22.0,Regular Season,1610612741.0,15.0,5.0,10.0,0.333,720.0,100.6,102.8,104.8,106.3,-4.2,-3.5,0.617,1.43,16.8,0.267,0.739,0.492,0.16,0.497,0.532,105.2,103.33,86.11,1550.0,0.461,6.0,18.0,21.0,22.0,10.0,30.0,11.0,22.0,11.0,24.0,20.0,18.0,9.0,21.0,27.0,26.0,28.0,7.0,26.0,Regular Season
cleveland cavaliers,2019-20,2,1610612739.0,15.0,3.0,12.0,0.2,48.0,37.6,87.3,0.431,11.1,32.0,0.348,18.0,22.7,0.792,10.1,32.9,43.1,20.3,14.8,7.9,2.5,7.7,17.9,21.4,104.3,-8.7,6.0,27.0,27.0,28.0,15.0,28.0,21.0,28.0,23.0,19.0,21.0,13.0,15.0,9.0,16.0,22.0,22.0,29.0,15.0,12.0,30.0,30.0,1.0,11.0,28.0,29.0,Regular Season,1610612739.0,15.0,3.0,12.0,0.2,720.0,102.3,104.8,112.0,113.9,-9.7,-9.1,0.539,1.37,15.2,0.273,0.714,0.486,0.149,0.494,0.536,101.5,99.4,82.83,1493.0,0.445,6.0,27.0,27.0,28.0,10.0,25.0,26.0,29.0,28.0,28.0,29.0,14.0,23.0,23.0,19.0,27.0,27.0,22.0,27.0,Regular Season
dallas mavericks,2019-20,2,1610612742.0,14.0,9.0,5.0,0.643,48.4,42.1,90.6,0.465,14.9,39.7,0.376,19.7,25.1,0.786,11.0,37.1,48.1,24.6,13.2,6.4,4.4,4.1,20.1,22.3,118.9,8.7,14.0,10.0,9.0,10.0,7.0,7.0,8.0,10.0,2.0,2.0,7.0,4.0,6.0,11.0,6.0,5.0,5.0,12.0,3.0,27.0,23.0,8.0,12.0,5.0,2.0,2.0,Regular Season,1610612742.0,14.0,9.0,5.0,0.643,677.0,114.6,117.4,107.8,108.8,6.7,8.6,0.585,1.86,17.5,0.291,0.735,0.518,0.13,0.548,0.585,102.2,100.54,83.78,1418.0,0.541,14.0,10.0,9.0,10.0,15.0,1.0,16.0,2.0,20.0,5.0,15.0,4.0,12.0,6.0,3.0,4.0,3.0,15.0,8.0,Regular Season
denver nuggets,2019-20,2,1610612743.0,12.0,10.0,2.0,0.833,48.8,41.4,90.9,0.456,10.3,29.1,0.355,13.8,19.9,0.695,11.3,37.1,48.4,27.3,14.0,8.2,5.1,4.8,19.8,20.3,107.0,7.2,30.0,4.0,3.0,3.0,1.0,9.0,7.0,15.0,26.0,27.0,19.0,29.0,26.0,29.0,4.0,4.0,4.0,4.0,10.0,9.0,13.0,12.0,9.0,17.0,22.0,6.0,Regular Season,1610612743.0,12.0,10.0,2.0,0.833,586.0,104.5,107.2,97.9,99.8,6.7,7.4,0.66,1.95,19.3,0.284,0.745,0.513,0.14,0.512,0.537,100.4,98.25,81.88,1198.0,0.544,30.0,4.0,3.0,3.0,30.0,23.0,1.0,5.0,2.0,3.0,3.0,5.0,7.0,7.0,10.0,22.0,26.0,26.0,5.0,Regular Season
detroit pistons,2019-20,2,1610612765.0,14.0,4.0,10.0,0.286,48.0,38.7,83.9,0.461,12.5,32.9,0.38,16.6,22.4,0.744,9.6,32.8,42.4,25.1,15.9,6.9,5.6,5.1,20.0,20.2,106.6,-1.4,14.0,24.0,21.0,24.0,15.0,23.0,29.0,12.0,13.0,16.0,4.0,19.0,18.0,22.0,23.0,23.0,24.0,10.0,24.0,24.0,9.0,19.0,10.0,18.0,23.0,17.0,Regular Season,1610612765.0,14.0,4.0,10.0,0.286,672.0,106.5,109.3,107.8,110.8,-1.2,-1.5,0.649,1.58,18.5,0.279,0.712,0.499,0.163,0.536,0.568,100.1,97.5,81.25,1365.0,0.494,14.0,24.0,21.0,24.0,18.0,13.0,19.0,18.0,5.0,19.0,9.0,10.0,25.0,15.0,28.0,10.0,10.0,28.0,18.0,Regular Season
golden state warriors,2019-20,2,1610612744.0,16.0,3.0,13.0,0.188,48.3,38.4,88.0,0.437,9.5,28.3,0.336,19.1,23.0,0.832,9.2,33.5,42.7,24.1,13.8,7.6,5.0,5.8,19.3,20.0,105.5,-8.4,1.0,27.0,29.0,29.0,12.0,24.0,19.0,26.0,29.0,28.0,27.0,6.0,14.0,2.0,26.0,21.0,23.0,16.0,7.0,19.0,15.0,22.0,5.0,20.0,26.0,28.0,Regular Season,1610612744.0,16.0,3.0,13.0,0.188,773.0,102.7,104.5,110.8,113.4,-8.2,-8.9,0.628,1.75,17.5,0.262,0.708,0.482,0.137,0.491,0.538,102.1,100.1,83.42,1616.0,0.471,1.0,27.0,29.0,29.0,1.0,28.0,24.0,28.0,10.0,9.0,16.0,24.0,26.0,26.0,6.0,29.0,25.0,17.0,24.0,Regular Season
houston rockets,2019-20,2,1610612745.0,15.0,10.0,5.0,0.667,48.0,40.2,89.0,0.452,15.7,45.2,0.348,22.1,28.7,0.768,10.7,36.8,47.5,20.3,15.4,8.8,4.5,4.2,21.9,21.9,118.2,7.2,6.0,4.0,9.0,9.0,15.0,17.0,16.0,17.0,1.0,1.0,20.0,1.0,1.0,17.0,10.0,7.0,6.0,29.0,22.0,4.0,22.0,9.0,22.0,9.0,4.0,5.0,Regular Season,1610612745.0,15.0,10.0,5.0,0.667,720.0,111.2,112.7,104.0,106.1,7.2,6.7,0.504,1.32,14.6,0.265,0.732,0.501,0.147,0.54,0.581,106.5,104.77,87.31,1573.0,0.516,6.0,4.0,9.0,9.0,10.0,3.0,10.0,7.0,29.0,29.0,30.0,21.0,14.0,13.0,18.0,6.0,4.0,3.0,11.0,Regular Season
indiana pacers,2019-20,2,1610612754.0,15.0,11.0,4.0,0.733,48.7,43.3,90.5,0.478,9.6,26.5,0.362,14.7,18.1,0.812,10.1,36.5,46.5,24.9,14.8,6.6,5.8,4.5,20.1,19.2,110.8,7.1,6.0,3.0,5.0,5.0,3.0,4.0,9.0,4.0,28.0,29.0,16.0,28.0,29.0,5.0,19.0,8.0,9.0,11.0,15.0,26.0,7.0,10.0,11.0,28.0,14.0,7.0,Regular Season,1610612754.0,15.0,11.0,4.0,0.733,730.0,107.4,109.5,100.1,102.3,7.3,7.2,0.575,1.68,17.9,0.28,0.761,0.528,0.146,0.531,0.563,102.0,99.88,83.23,1518.0,0.545,6.0,3.0,5.0,5.0,6.0,12.0,4.0,6.0,23.0,14.0,11.0,9.0,3.0,4.0,15.0,14.0,13.0,20.0,4.0,Regular Season
la clippers,2019-20,2,1610612746.0,14.0,10.0,4.0,0.714,48.4,40.7,92.5,0.44,11.6,34.0,0.342,20.4,26.1,0.784,13.3,38.6,51.9,23.9,16.4,7.6,6.1,5.5,23.1,23.6,113.5,6.9,14.0,4.0,5.0,6.0,7.0,14.0,4.0,25.0,17.0,14.0,24.0,2.0,3.0,13.0,1.0,2.0,2.0,18.0,26.0,18.0,5.0,20.0,27.0,2.0,9.0,8.0,Regular Season,1610612746.0,14.0,10.0,4.0,0.714,677.0,106.0,108.5,101.3,102.1,4.7,6.4,0.586,1.46,16.4,0.322,0.742,0.533,0.156,0.503,0.546,105.3,103.69,86.41,1464.0,0.541,14.0,4.0,5.0,6.0,15.0,17.0,3.0,8.0,19.0,22.0,24.0,1.0,8.0,1.0,24.0,25.0,22.0,6.0,6.0,Regular Season
los angeles lakers,2019-20,2,1610612747.0,15.0,14.0,1.0,0.933,48.3,43.6,88.9,0.49,11.3,30.5,0.369,15.3,21.1,0.728,9.9,34.6,44.5,27.5,15.1,8.5,7.3,3.4,19.8,19.9,113.8,8.7,6.0,2.0,1.0,2.0,10.0,3.0,17.0,1.0,21.0,22.0,11.0,26.0,25.0,27.0,20.0,16.0,19.0,2.0,18.0,5.0,1.0,2.0,8.0,22.0,8.0,3.0,Regular Season,1610612747.0,15.0,14.0,1.0,0.933,725.0,110.1,112.5,100.9,104.6,9.2,7.9,0.63,1.82,19.3,0.28,0.723,0.507,0.149,0.554,0.579,103.0,100.17,83.48,1518.0,0.555,6.0,2.0,1.0,2.0,8.0,4.0,7.0,4.0,9.0,7.0,2.0,8.0,19.0,9.0,21.0,3.0,7.0,16.0,2.0,Regular Season
memphis grizzlies,2019-20,2,1610612763.0,14.0,4.0,10.0,0.286,48.0,42.4,90.3,0.469,11.3,30.1,0.375,13.5,17.9,0.753,10.1,35.0,45.1,27.4,16.1,7.1,5.0,6.1,20.6,17.9,109.5,-7.2,14.0,24.0,21.0,24.0,15.0,5.0,10.0,8.0,20.0,24.0,8.0,30.0,30.0,21.0,18.0,14.0,13.0,3.0,25.0,21.0,15.0,25.0,16.0,30.0,18.0,25.0,Regular Season,1610612763.0,14.0,4.0,10.0,0.286,672.0,105.1,107.3,111.0,113.8,-5.9,-6.5,0.646,1.7,19.2,0.265,0.724,0.498,0.157,0.532,0.558,104.7,102.32,85.27,1429.0,0.476,14.0,24.0,21.0,24.0,18.0,21.0,25.0,25.0,7.0,12.0,4.0,20.0,18.0,17.0,26.0,13.0,16.0,11.0,23.0,Regular Season
miami heat,2019-20,2,1610612748.0,13.0,9.0,4.0,0.692,48.0,39.3,80.5,0.488,12.5,31.6,0.394,18.8,24.2,0.778,8.3,34.8,43.2,25.8,18.2,9.3,3.9,3.2,20.7,22.5,109.9,5.8,24.0,10.0,5.0,8.0,15.0,21.0,30.0,2.0,14.0,20.0,2.0,10.0,8.0,14.0,29.0,15.0,21.0,7.0,30.0,3.0,26.0,1.0,17.0,3.0,16.0,10.0,Regular Season,1610612748.0,13.0,9.0,4.0,0.692,624.0,108.8,110.7,102.6,105.0,6.2,5.6,0.656,1.42,18.8,0.28,0.755,0.532,0.183,0.565,0.603,101.3,99.23,82.69,1291.0,0.549,24.0,10.0,5.0,8.0,26.0,9.0,8.0,10.0,3.0,26.0,7.0,7.0,5.0,2.0,30.0,1.0,1.0,23.0,3.0,Regular Season
milwaukee bucks,2019-20,2,1610612749.0,16.0,15.0,1.0,0.938,48.0,44.1,91.4,0.482,13.5,39.1,0.345,18.9,26.0,0.726,11.1,40.9,52.0,25.3,15.0,7.7,6.3,4.0,19.5,22.4,120.5,13.1,1.0,1.0,1.0,1.0,15.0,2.0,5.0,3.0,5.0,4.0,23.0,9.0,4.0,28.0,5.0,1.0,1.0,9.0,17.0,16.0,4.0,6.0,7.0,4.0,1.0,1.0,Regular Season,1610612749.0,16.0,15.0,1.0,0.938,768.0,112.9,114.3,100.0,101.7,12.9,12.6,0.574,1.69,17.6,0.262,0.762,0.524,0.142,0.556,0.586,107.1,105.56,87.97,1687.0,0.575,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,24.0,13.0,14.0,23.0,2.0,5.0,12.0,2.0,2.0,2.0,1.0,Regular Season
minnesota timberwolves,2019-20,2,1610612750.0,14.0,7.0,7.0,0.5,48.7,41.1,92.7,0.443,13.1,39.4,0.332,18.6,25.1,0.741,11.0,37.9,48.9,24.2,15.4,7.6,7.3,4.9,22.4,21.8,113.9,-1.0,14.0,15.0,15.0,15.0,2.0,11.0,3.0,23.0,7.0,3.0,28.0,11.0,5.0,23.0,6.0,3.0,3.0,14.0,21.0,17.0,2.0,17.0,25.0,10.0,7.0,14.0,Regular Season,1610612750.0,14.0,7.0,7.0,0.5,682.0,105.3,107.3,105.8,108.1,-0.5,-0.9,0.59,1.58,16.7,0.271,0.731,0.503,0.145,0.513,0.549,106.7,104.62,87.18,1486.0,0.498,14.0,15.0,15.0,15.0,14.0,22.0,15.0,15.0,18.0,20.0,21.0,15.0,15.0,11.0,13.0,21.0,21.0,4.0,14.0,Regular Season
new orleans pelicans,2019-20,2,1610612740.0,14.0,5.0,9.0,0.357,48.0,41.1,91.4,0.45,14.4,37.8,0.38,16.2,22.2,0.73,11.6,33.7,45.4,23.3,16.4,8.3,4.8,4.8,22.3,20.2,112.9,-5.0,14.0,18.0,19.0,20.0,15.0,10.0,6.0,19.0,4.0,6.0,3.0,21.0,19.0,26.0,3.0,20.0,12.0,23.0,26.0,8.0,19.0,14.0,23.0,18.0,10.0,24.0,Regular Season,1610612740.0,14.0,5.0,9.0,0.357,672.0,106.6,108.1,110.6,113.2,-4.1,-5.2,0.566,1.42,16.4,0.281,0.737,0.5,0.157,0.529,0.558,106.2,104.25,86.87,1462.0,0.464,14.0,18.0,19.0,20.0,18.0,18.0,23.0,24.0,25.0,25.0,23.0,6.0,10.0,14.0,25.0,15.0,17.0,5.0,25.0,Regular Season
new york knicks,2019-20,2,1610612752.0,14.0,3.0,11.0,0.214,48.0,37.2,86.9,0.428,11.4,29.9,0.379,15.9,23.7,0.672,12.2,31.9,44.1,20.7,14.3,8.0,4.2,3.9,24.1,19.6,101.7,-7.6,14.0,27.0,26.0,27.0,15.0,30.0,24.0,29.0,19.0,25.0,5.0,23.0,10.0,30.0,2.0,27.0,20.0,28.0,11.0,11.0,24.0,4.0,30.0,26.0,30.0,26.0,Regular Season,1610612752.0,14.0,3.0,11.0,0.214,672.0,102.3,104.5,110.2,112.2,-7.9,-7.7,0.557,1.45,15.5,0.298,0.737,0.503,0.147,0.493,0.522,99.3,97.39,81.16,1363.0,0.438,14.0,27.0,26.0,27.0,18.0,27.0,20.0,26.0,26.0,23.0,27.0,2.0,11.0,10.0,17.0,28.0,30.0,29.0,29.0,Regular Season
oklahoma city thunder,2019-20,2,1610612760.0,13.0,6.0,7.0,0.462,48.4,39.6,84.2,0.47,11.2,30.7,0.366,19.1,23.4,0.816,7.1,32.2,39.2,23.7,13.4,7.9,5.1,4.6,19.3,22.1,109.5,-1.8,24.0,16.0,15.0,16.0,5.0,20.0,28.0,7.0,22.0,21.0,13.0,7.0,11.0,4.0,30.0,26.0,30.0,19.0,4.0,13.0,14.0,11.0,6.0,7.0,17.0,19.0,Regular Season,1610612760.0,13.0,6.0,7.0,0.462,629.0,108.6,108.9,109.5,110.6,-0.9,-1.8,0.598,1.77,17.8,0.195,0.713,0.459,0.133,0.537,0.579,100.4,99.82,83.18,1308.0,0.497,24.0,16.0,15.0,16.0,24.0,15.0,18.0,19.0,16.0,8.0,12.0,30.0,24.0,30.0,4.0,9.0,6.0,21.0,16.0,Regular Season
orlando magic,2019-20,2,1610612753.0,14.0,5.0,9.0,0.357,48.0,37.6,87.1,0.432,9.6,30.4,0.318,17.8,22.6,0.785,10.6,34.3,44.9,22.4,13.9,8.4,6.9,4.0,19.0,19.8,102.6,-2.1,14.0,18.0,19.0,20.0,15.0,29.0,22.0,27.0,27.0,23.0,30.0,14.0,17.0,12.0,11.0,18.0,16.0,25.0,8.0,7.0,3.0,6.0,4.0,25.0,29.0,20.0,Regular Season,1610612753.0,14.0,5.0,9.0,0.357,672.0,102.3,104.1,105.0,106.8,-2.7,-2.7,0.595,1.61,16.6,0.277,0.753,0.507,0.141,0.487,0.529,100.0,98.32,81.93,1380.0,0.493,14.0,18.0,19.0,20.0,18.0,29.0,12.0,20.0,17.0,16.0,22.0,11.0,6.0,8.0,11.0,30.0,29.0,25.0,19.0,Regular Season
philadelphia 76ers,2019-20,2,1610612755.0,16.0,10.0,6.0,0.625,48.3,40.8,85.9,0.474,10.6,29.1,0.363,16.1,21.4,0.754,9.4,35.7,45.1,26.5,15.5,8.1,5.6,3.9,21.3,20.6,108.2,3.1,1.0,4.0,12.0,11.0,12.0,13.0,25.0,6.0,24.0,26.0,15.0,22.0,23.0,20.0,25.0,12.0,14.0,6.0,23.0,10.0,10.0,5.0,19.0,15.0,21.0,11.0,Regular Season,1610612755.0,16.0,10.0,6.0,0.625,773.0,106.6,108.8,104.7,105.6,1.9,3.2,0.65,1.71,19.1,0.275,0.785,0.529,0.156,0.536,0.567,100.3,98.86,82.38,1591.0,0.536,1.0,4.0,12.0,11.0,1.0,16.0,9.0,11.0,4.0,11.0,6.0,13.0,1.0,3.0,23.0,11.0,11.0,24.0,10.0,Regular Season
phoenix suns,2019-20,2,1610612756.0,13.0,5.0,8.0,0.385,48.0,40.9,88.1,0.465,13.2,35.5,0.37,19.5,24.1,0.808,8.5,32.5,41.0,27.1,13.8,6.7,3.8,4.9,20.7,23.9,114.5,-1.1,24.0,18.0,17.0,17.0,15.0,12.0,18.0,11.0,6.0,8.0,10.0,5.0,9.0,7.0,28.0,24.0,28.0,5.0,5.0,25.0,27.0,16.0,17.0,1.0,6.0,15.0,Regular Season,1610612756.0,13.0,5.0,8.0,0.385,624.0,110.1,111.6,110.5,112.4,-0.4,-0.8,0.662,1.97,19.2,0.234,0.726,0.477,0.134,0.539,0.58,104.3,102.65,85.54,1333.0,0.497,24.0,18.0,17.0,17.0,26.0,8.0,21.0,14.0,1.0,2.0,5.0,29.0,17.0,28.0,5.0,8.0,5.0,9.0,15.0,Regular Season
portland trail blazers,2019-20,2,1610612757.0,15.0,5.0,10.0,0.333,48.3,42.1,93.3,0.452,12.9,35.1,0.368,17.3,21.3,0.809,10.8,35.9,46.7,20.8,13.1,5.5,6.1,6.0,22.4,20.0,114.5,-1.7,6.0,18.0,21.0,22.0,10.0,8.0,2.0,16.0,8.0,10.0,12.0,16.0,24.0,6.0,9.0,11.0,7.0,27.0,2.0,30.0,6.0,23.0,24.0,20.0,5.0,18.0,Regular Season,1610612757.0,15.0,5.0,10.0,0.333,725.0,109.1,111.7,109.5,113.0,-0.4,-1.3,0.494,1.59,15.2,0.267,0.695,0.485,0.128,0.521,0.558,104.7,101.93,84.94,1537.0,0.477,6.0,18.0,21.0,22.0,8.0,6.0,22.0,16.0,30.0,17.0,28.0,19.0,29.0,25.0,2.0,16.0,18.0,12.0,21.0,Regular Season
sacramento kings,2019-20,2,1610612758.0,13.0,8.0,5.0,0.615,48.4,39.3,85.6,0.459,12.7,34.7,0.366,15.1,19.2,0.787,9.5,32.4,41.8,23.7,15.2,7.8,4.8,4.8,22.5,18.5,106.4,1.9,24.0,13.0,9.0,12.0,5.0,21.0,26.0,13.0,10.0,12.0,14.0,27.0,27.0,10.0,24.0,25.0,25.0,19.0,19.0,14.0,18.0,13.0,26.0,29.0,24.0,12.0,Regular Season,1610612758.0,13.0,8.0,5.0,0.615,629.0,106.7,109.1,105.7,106.8,1.0,2.2,0.603,1.56,17.7,0.268,0.732,0.496,0.155,0.533,0.566,98.5,96.88,80.73,1268.0,0.496,24.0,13.0,9.0,12.0,24.0,14.0,13.0,12.0,14.0,21.0,13.0,17.0,13.0,20.0,22.0,12.0,12.0,30.0,17.0,Regular Season
san antonio spurs,2019-20,2,1610612759.0,16.0,4.0,12.0,0.25,48.0,42.2,90.3,0.467,9.4,26.3,0.356,17.3,21.8,0.793,10.4,34.4,44.8,24.6,12.8,6.1,5.3,4.9,18.6,19.8,111.0,-4.0,1.0,24.0,27.0,26.0,15.0,6.0,11.0,9.0,30.0,30.0,18.0,17.0,20.0,8.0,14.0,17.0,18.0,13.0,1.0,28.0,11.0,15.0,2.0,24.0,12.0,23.0,Regular Season,1610612759.0,16.0,4.0,12.0,0.25,768.0,108.6,110.5,112.8,114.1,-4.1,-3.6,0.584,1.93,17.9,0.253,0.759,0.502,0.127,0.519,0.556,102.1,100.59,83.83,1607.0,0.482,1.0,24.0,27.0,26.0,4.0,10.0,27.0,23.0,21.0,4.0,10.0,27.0,4.0,12.0,1.0,18.0,19.0,14.0,20.0,Regular Season
toronto raptors,2019-20,2,1610612761.0,13.0,10.0,3.0,0.769,48.0,40.3,88.0,0.458,14.4,35.9,0.4,16.5,21.4,0.77,9.7,35.3,45.0,25.6,13.9,7.7,5.0,6.6,20.4,19.8,111.5,8.2,24.0,4.0,4.0,4.0,15.0,15.0,19.0,14.0,3.0,7.0,1.0,20.0,22.0,16.0,22.0,13.0,15.0,8.0,9.0,15.0,15.0,27.0,15.0,23.0,11.0,4.0,Regular Season,1610612761.0,13.0,10.0,3.0,0.769,624.0,109.7,111.6,100.3,103.4,9.3,8.2,0.635,1.84,18.6,0.256,0.69,0.485,0.139,0.54,0.572,102.3,99.88,83.24,1298.0,0.54,24.0,4.0,4.0,4.0,26.0,7.0,5.0,3.0,8.0,6.0,8.0,25.0,30.0,24.0,9.0,7.0,9.0,19.0,9.0,Regular Season
utah jazz,2019-20,2,1610612762.0,14.0,8.0,6.0,0.571,48.0,37.9,85.4,0.444,12.4,32.6,0.379,20.4,26.3,0.774,9.1,37.1,46.1,20.9,14.8,5.7,4.6,5.5,20.3,22.0,108.6,0.5,14.0,13.0,12.0,14.0,15.0,27.0,27.0,22.0,15.0,18.0,6.0,3.0,2.0,15.0,27.0,5.0,10.0,26.0,14.0,29.0,21.0,20.0,14.0,8.0,20.0,13.0,Regular Season,1610612762.0,14.0,8.0,6.0,0.571,672.0,105.7,107.5,104.7,106.9,1.0,0.6,0.552,1.42,15.6,0.246,0.729,0.497,0.146,0.516,0.56,103.0,101.07,84.23,1414.0,0.51,14.0,13.0,12.0,14.0,18.0,20.0,14.0,13.0,27.0,27.0,26.0,28.0,16.0,19.0,16.0,19.0,14.0,13.0,12.0,Regular Season
