TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612754,Indiana Pacers,5,2,3,0.4,250.0,109.0,109.3,112.5,115.1,-3.6,-5.9,0.685,1.76,19.7,0.294,0.652,0.48,0.157,0.542,0.576,102.1,100.8,84.0,528,0.506,2,12,18,19,2,22,22,24,6,13,6,17,30,25,19,11,13,12,11,2024-25,1,Regular Season
1610612746,LA Clippers,5,2,3,0.4,245.0,108.2,110.5,108.9,108.8,-0.7,1.7,0.652,1.61,19.0,0.314,0.743,0.525,0.168,0.531,0.562,100.5,99.43,82.86,505,0.503,2,12,18,19,3,19,8,10,12,20,9,12,5,4,24,16,19,19,12,2024-25,1,Regular Season
1610612747,Los Angeles Lakers,5,3,2,0.6,240.0,112.2,114.7,114.4,117.1,-2.3,-2.4,0.643,1.85,18.8,0.303,0.755,0.525,0.143,0.539,0.586,103.1,100.8,84.0,505,0.497,2,6,6,6,8,8,26,16,16,10,11,15,2,5,11,12,9,13,16,2024-25,1,Regular Season
1610612763,Memphis Grizzlies,6,3,3,0.5,288.0,110.2,113.3,111.0,113.3,-0.9,0.0,0.695,1.82,20.0,0.32,0.683,0.506,0.158,0.542,0.577,106.7,104.17,86.81,626,0.521,1,6,18,11,1,12,16,13,3,11,3,9,16,10,20,10,12,4,9,2024-25,1,Regular Season
1610612748,Miami Heat,4,2,2,0.5,192.0,108.9,109.8,110.0,113.0,-1.2,-3.1,0.735,2.3,19.9,0.245,0.654,0.455,0.122,0.521,0.556,98.2,96.5,80.42,386,0.509,22,12,6,11,24,20,14,18,1,3,4,25,29,30,5,21,21,29,10,2024-25,1,Regular Season
1610612749,Milwaukee Bucks,5,1,4,0.2,240.0,106.9,108.2,114.5,116.3,-7.7,-8.2,0.545,1.47,16.2,0.208,0.732,0.473,0.144,0.536,0.572,104.1,102.7,85.58,513,0.463,2,26,27,27,8,24,24,28,27,24,25,29,6,28,13,13,15,6,25,2024-25,1,Regular Season
1610612750,Minnesota Timberwolves,4,2,2,0.5,192.0,111.2,113.5,110.7,112.9,0.5,0.6,0.669,1.56,18.8,0.266,0.701,0.49,0.168,0.565,0.597,100.5,98.5,82.08,393,0.492,22,12,6,11,24,11,13,12,10,21,10,23,14,20,23,6,6,24,18,2024-25,1,Regular Season
1610612740,New Orleans Pelicans,5,2,3,0.4,240.0,103.2,105.8,110.7,114.3,-7.5,-8.5,0.651,1.52,17.8,0.315,0.665,0.49,0.165,0.503,0.539,102.2,99.3,82.75,497,0.473,2,12,18,19,8,27,19,29,13,23,18,11,26,19,22,24,25,21,21,2024-25,1,Regular Season
1610612752,New York Knicks,4,2,2,0.5,192.0,117.2,119.6,116.9,117.0,0.4,2.6,0.545,1.78,17.6,0.27,0.725,0.503,0.135,0.575,0.61,96.0,95.0,79.17,378,0.502,22,12,6,11,24,3,25,9,28,12,20,22,8,13,8,3,3,30,14,2024-25,1,Regular Season
1610612760,Oklahoma City Thunder,4,4,0,1.0,192.0,105.5,108.5,88.9,91.3,16.6,17.1,0.566,2.13,17.3,0.243,0.672,0.465,0.111,0.512,0.537,106.5,103.63,86.35,414,0.584,22,2,1,1,24,23,1,3,24,5,22,26,23,29,3,23,26,5,3,2024-25,1,Regular Season
1610612753,Orlando Magic,5,3,2,0.6,240.0,110.0,111.8,105.9,106.9,4.0,4.8,0.67,1.75,18.4,0.278,0.752,0.514,0.145,0.534,0.574,101.9,100.6,83.83,502,0.526,2,6,6,6,8,16,4,7,9,14,15,21,4,8,14,14,14,14,7,2024-25,1,Regular Season
1610612755,Philadelphia 76ers,4,1,3,0.25,197.0,104.1,106.5,111.8,113.6,-7.8,-7.2,0.476,1.25,12.8,0.324,0.67,0.479,0.136,0.464,0.52,100.1,98.19,81.83,403,0.415,22,26,18,26,23,26,17,26,30,29,30,8,25,26,10,29,28,26,29,2024-25,1,Regular Season
1610612756,Phoenix Suns,5,4,1,0.8,245.0,114.0,113.9,109.0,110.4,5.0,3.5,0.687,1.86,19.7,0.206,0.72,0.483,0.143,0.576,0.619,100.3,99.72,83.1,509,0.531,2,2,3,3,3,10,10,8,4,9,5,30,9,23,12,2,2,18,5,2024-25,1,Regular Season
1610612757,Portland Trail Blazers,5,2,3,0.4,240.0,103.0,107.2,110.5,113.0,-7.6,-5.8,0.563,1.27,15.4,0.344,0.676,0.505,0.17,0.486,0.531,103.1,99.9,83.25,500,0.459,2,12,18,19,8,25,15,23,25,28,27,5,21,12,25,27,27,17,27,2024-25,1,Regular Season
1610612758,Sacramento Kings,4,2,2,0.5,192.0,113.5,115.6,106.4,109.4,7.1,6.2,0.619,2.04,19.0,0.232,0.715,0.486,0.127,0.56,0.603,103.2,100.88,84.06,403,0.544,22,12,6,11,24,7,9,5,19,8,8,27,10,22,7,7,5,11,4,2024-25,1,Regular Season
1610612759,San Antonio Spurs,5,2,3,0.4,240.0,103.6,104.4,103.6,107.1,0.0,-2.7,0.649,1.42,17.6,0.317,0.71,0.522,0.173,0.501,0.543,100.7,98.6,82.17,496,0.523,2,12,18,19,8,29,5,17,15,25,21,10,12,6,26,25,23,23,8,2024-25,1,Regular Season
1610612761,Toronto Raptors,5,1,4,0.2,245.0,108.8,111.3,118.2,119.2,-9.4,-7.9,0.685,1.54,19.1,0.402,0.71,0.553,0.182,0.523,0.565,103.6,101.98,84.98,521,0.472,2,26,27,27,3,18,30,27,6,22,7,2,13,1,29,19,17,7,23,2024-25,1,Regular Season
1610612762,Utah Jazz,5,0,5,0.0,240.0,94.4,97.8,112.7,114.8,-18.3,-17.0,0.624,1.09,15.0,0.343,0.679,0.505,0.191,0.443,0.497,104.2,101.4,84.5,507,0.406,2,30,30,30,8,30,20,30,18,30,28,6,17,11,30,30,30,9,30,2024-25,1,Regular Season
1610612764,Washington Wizards,4,2,2,0.5,192.0,108.6,112.9,115.6,117.5,-7.1,-4.6,0.651,1.69,18.3,0.297,0.686,0.481,0.153,0.527,0.57,108.0,105.0,87.5,418,0.465,22,12,6,11,24,13,27,22,14,16,16,16,15,24,17,18,16,2,24,2024-25,1,Regular Season
1610612737,Atlanta Hawks,16,8,8,0.5,768.0,109.0,110.7,111.1,113.1,-2.1,-2.4,0.71,1.87,20.2,0.319,0.709,0.511,0.157,0.531,0.564,106.2,104.44,87.03,1672,0.501,2,11,17,16,4,24,16,19,2,13,4,7,17,10,23,21,21,1,16,2024-25,2,Regular Season
1610612738,Boston Celtics,14,12,2,0.857,682.0,118.3,120.9,108.3,110.8,10.0,10.1,0.641,2.27,19.3,0.266,0.717,0.494,0.118,0.57,0.605,99.5,97.27,81.06,1384,0.545,19,1,1,1,19,2,8,2,12,2,13,23,11,20,1,5,4,27,3,2024-25,2,Regular Season
1610612751,Brooklyn Nets,15,7,8,0.467,725.0,112.4,114.4,114.2,118.0,-1.8,-3.7,0.683,1.87,19.9,0.246,0.674,0.462,0.148,0.565,0.599,98.0,95.54,79.61,1439,0.472,8,17,17,19,11,11,26,23,5,14,8,29,27,30,16,8,5,30,23,2024-25,2,Regular Season
1610612766,Charlotte Hornets,16,4,12,0.25,778.0,103.4,106.3,109.7,112.1,-6.3,-5.8,0.599,1.45,16.5,0.319,0.721,0.507,0.16,0.506,0.534,99.6,97.17,80.98,1576,0.456,2,25,28,27,3,26,13,24,24,28,29,8,10,15,24,27,28,28,26,2024-25,2,Regular Season
1610612741,Chicago Bulls,16,5,11,0.313,768.0,113.7,115.5,118.9,121.7,-5.2,-6.1,0.661,1.92,20.1,0.242,0.708,0.478,0.146,0.576,0.606,106.1,104.06,86.72,1663,0.47,2,24,25,24,4,8,30,25,8,11,6,30,18,25,14,3,3,2,24,2024-25,2,Regular Season
1610612739,Cleveland Cavaliers,15,12,3,0.8,720.0,119.5,120.5,111.4,114.1,8.1,6.3,0.623,2.19,19.9,0.267,0.717,0.5,0.128,0.588,0.617,102.0,100.4,83.67,1510,0.535,8,1,2,2,13,3,20,7,18,3,7,22,12,16,5,1,1,9,8,2024-25,2,Regular Season
1610612742,Dallas Mavericks,15,9,6,0.6,725.0,115.8,117.2,108.1,109.1,7.7,8.1,0.582,1.81,18.3,0.292,0.712,0.513,0.141,0.565,0.597,101.9,100.83,84.03,1523,0.536,8,8,9,10,11,5,6,5,27,17,17,14,14,8,12,7,7,8,7,2024-25,2,Regular Season
1610612743,Denver Nuggets,13,8,5,0.615,624.0,115.5,116.8,110.8,113.3,4.7,3.5,0.704,2.07,20.9,0.311,0.701,0.512,0.146,0.566,0.597,103.2,101.46,84.55,1319,0.522,29,11,6,9,30,6,17,10,3,7,1,9,23,9,15,6,8,5,10,2024-25,2,Regular Season
