TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Season,Month,SeasonType
1610612755,Philadelphia 76ers,17,10,7,0.588,48.9,42.8,88.5,0.483,12.1,33.5,0.36,19.6,24.4,0.802,11.0,30.4,41.4,24.9,13.2,10.0,5.7,5.1,19.7,19.2,117.2,2.4,1,4,12,12,1,8,20,4,23,23,14,3,4,7,16,27,23,20,7,4,7,16,23,10,5,12,2025-26,4,Regular Season
1610612756,Phoenix Suns,16,11,5,0.688,48.0,40.4,87.9,0.459,14.9,41.1,0.362,16.9,21.0,0.804,12.1,31.3,43.3,24.1,14.8,9.6,4.2,3.2,19.9,18.4,112.5,6.4,8,1,3,3,11,23,22,20,6,4,13,18,21,6,10,23,18,26,18,6,27,1,24,19,18,6,2025-26,4,Regular Season
1610612757,Portland Trail Blazers,15,9,6,0.6,48.0,40.2,89.4,0.45,14.4,43.1,0.334,18.0,23.6,0.763,13.2,33.0,46.2,23.1,15.7,8.1,4.7,6.3,16.1,19.5,112.8,1.1,17,11,5,9,11,25,13,24,8,2,24,11,12,23,5,14,8,30,27,17,17,30,1,6,17,16,2025-26,4,Regular Season
1610612758,Sacramento Kings,17,4,13,0.235,48.0,40.3,84.8,0.475,10.2,29.0,0.351,17.6,22.5,0.785,11.0,30.4,41.4,24.5,15.0,6.4,4.5,4.1,20.3,17.2,108.4,-8.4,1,25,28,27,11,24,28,11,29,30,18,12,15,15,16,28,25,24,20,28,21,5,27,27,28,27,2025-26,4,Regular Season
1610612759,San Antonio Spurs,15,8,7,0.533,48.0,39.9,88.7,0.45,12.5,38.5,0.324,18.3,23.7,0.775,10.1,35.6,45.7,25.8,12.1,6.7,5.3,5.5,18.1,19.5,110.5,3.1,17,16,12,16,11,28,19,25,18,11,28,9,10,18,21,3,9,16,4,25,9,21,10,6,23,9,2025-26,4,Regular Season
1610612761,Toronto Raptors,15,9,6,0.6,48.7,42.1,89.5,0.47,10.5,33.0,0.317,18.8,23.7,0.792,11.5,31.4,42.9,29.9,13.0,8.1,5.4,4.5,20.1,19.1,113.4,1.1,17,11,5,9,3,10,12,12,28,25,30,8,9,11,14,21,19,4,5,19,8,8,25,11,14,15,2025-26,4,Regular Season
1610612762,Utah Jazz,17,3,14,0.176,48.3,43.1,89.1,0.483,11.2,33.1,0.337,17.2,22.1,0.779,10.4,30.4,40.8,30.4,15.6,8.2,3.5,6.0,20.4,18.0,114.5,-13.4,1,28,29,29,9,3,17,5,25,24,23,16,17,16,19,28,27,3,25,16,30,25,28,22,12,30,2025-26,4,Regular Season
1610612764,Washington Wizards,15,4,11,0.267,48.0,40.5,90.7,0.446,12.2,36.8,0.332,17.0,20.7,0.82,12.7,30.8,43.5,24.7,16.2,9.6,6.3,5.4,19.5,16.5,110.1,-8.5,17,25,25,26,11,22,8,27,21,16,25,17,22,3,9,24,16,22,30,5,4,18,21,28,24,28,2025-26,4,Regular Season
1610612737,Atlanta Hawks,10,6,4,0.6,48.0,41.7,93.9,0.444,13.5,39.5,0.342,19.5,25.0,0.78,12.8,35.3,48.1,28.7,13.0,9.0,4.7,5.5,19.0,20.4,116.4,2.3,25,10,6,9,11,18,2,28,16,10,23,8,8,13,9,5,4,7,4,11,16,23,15,6,11,13,2025-26,5,Regular Season
1610612738,Boston Celtics,11,9,2,0.818,48.0,41.2,89.4,0.461,14.5,41.3,0.352,12.5,15.5,0.801,13.4,36.6,50.0,26.4,12.6,6.1,5.7,3.6,16.5,17.0,109.4,11.4,9,2,2,2,11,22,11,22,8,6,18,27,27,6,7,2,2,16,3,30,9,3,2,26,25,3,2025-26,5,Regular Season
1610612751,Brooklyn Nets,12,2,10,0.167,48.0,38.2,85.1,0.449,11.8,35.9,0.327,16.3,22.5,0.726,10.5,29.4,39.9,26.1,16.5,7.8,3.2,5.8,20.9,18.3,104.4,-16.0,1,26,29,29,11,29,27,25,24,20,27,22,19,29,20,27,28,18,27,24,30,25,27,23,29,29,2025-26,5,Regular Season
1610612766,Charlotte Hornets,11,8,3,0.727,48.0,39.4,88.4,0.445,18.8,47.2,0.399,17.6,20.8,0.847,15.2,33.4,48.5,25.4,16.7,8.3,4.0,4.6,18.5,18.1,115.2,9.2,9,4,4,4,11,26,20,27,1,2,1,19,25,1,1,8,3,21,28,18,21,14,12,25,16,6,2025-26,5,Regular Season
1610612741,Chicago Bulls,11,0,11,0.0,48.0,37.6,87.2,0.432,14.1,41.8,0.337,17.4,21.9,0.793,10.7,30.4,41.1,24.0,18.2,8.6,5.6,6.0,17.7,18.2,106.7,-17.3,9,30,30,30,11,30,26,29,11,5,25,20,20,8,19,25,24,26,29,15,11,27,8,24,28,30,2025-26,5,Regular Season
1610612739,Cleveland Cavaliers,11,8,3,0.727,48.5,44.0,88.4,0.498,13.4,36.2,0.369,19.5,24.9,0.785,11.9,31.7,43.6,28.9,13.7,10.0,5.5,4.3,17.5,20.5,120.9,10.9,9,4,4,4,6,3,20,3,18,18,9,6,9,11,10,17,13,6,12,6,12,6,6,5,3,4,2025-26,5,Regular Season
1610612742,Dallas Mavericks,10,2,8,0.2,48.0,42.8,88.9,0.481,9.4,27.9,0.337,20.7,28.7,0.721,10.0,32.3,42.3,24.2,13.4,7.1,3.8,5.2,15.6,21.6,115.7,-9.0,25,26,24,26,11,8,15,10,28,29,26,4,2,30,22,15,21,25,8,28,25,21,1,2,13,25,2025-26,5,Regular Season
1610612743,Denver Nuggets,11,4,7,0.364,49.4,42.7,89.7,0.476,13.9,37.5,0.37,23.0,29.6,0.776,11.4,35.9,47.3,29.0,14.9,8.1,4.0,5.1,19.7,23.5,122.4,5.0,9,20,21,21,1,9,10,14,14,14,8,1,1,14,15,4,7,5,20,22,21,19,20,1,2,10,2025-26,5,Regular Season
1610612765,Detroit Pistons,11,9,2,0.818,48.5,44.6,92.6,0.482,10.6,31.1,0.342,19.5,24.8,0.784,13.7,33.7,47.5,27.0,13.5,10.9,6.5,6.5,21.3,20.8,119.4,12.7,9,2,2,2,6,2,5,9,27,26,22,9,10,12,6,7,6,14,10,3,2,29,29,3,6,2,2025-26,5,Regular Season
1610612744,Golden State Warriors,10,4,6,0.4,48.0,41.6,89.0,0.467,16.3,47.6,0.342,10.7,14.0,0.764,11.2,31.4,42.6,31.0,15.8,9.8,3.7,4.9,19.0,13.4,110.2,-4.4,25,20,17,20,11,19,13,17,2,1,21,29,30,21,17,21,20,2,24,8,27,17,15,30,24,23,2025-26,5,Regular Season
