TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON,MONTH
1610612766,Charlotte Hornets,12,3,9,0.25,586.0,436,1016,0.429,138,398,0.347,208,268,0.776,130,375,505,299,175.0,70,45,65,229,256,1218,-94.0,30,27,21,26,30,30,30,29,29,28,20,29,30,15,25,30,30,30,4,30,30,11,1,30,30,26,2019-20,4
1610612741,Chicago Bulls,17,6,11,0.353,821.0,677,1465,0.462,188,587,0.32,262,339,0.773,158,514,672,387,245.0,170,62,88,337,296,1804,-82.0,1,20,25,23,1,2,2,20,12,3,29,15,17,16,11,19,14,8,29,1,23,27,26,17,4,25,2019-20,4
1610612739,Cleveland Cavaliers,16,3,13,0.188,773.0,661,1413,0.468,179,495,0.362,219,277,0.791,179,530,709,368,263.0,97,46,86,314,290,1720,-133.0,3,27,29,29,4,6,6,12,15,15,13,27,29,9,3,10,5,11,30,22,29,24,19,20,11,29,2019-20,4
1610612742,Dallas Mavericks,15,8,7,0.533,725.0,639,1355,0.472,219,604,0.363,243,334,0.728,180,507,687,347,183.0,76,73,59,289,311,1740,32.0,8,12,13,14,10,11,14,9,1,2,12,22,19,27,2,21,8,22,10,28,15,4,12,9,9,10,2019-20,4
1610612743,Denver Nuggets,16,11,5,0.688,773.0,667,1442,0.463,173,503,0.344,290,361,0.803,179,534,713,409,201.0,138,75,90,320,317,1797,29.0,3,3,7,8,4,5,4,19,18,14,22,10,10,7,3,7,4,3,13,3,12,29,21,7,5,12,2019-20,4
1610612765,Detroit Pistons,16,5,11,0.313,783.0,643,1388,0.463,174,488,0.357,307,410,0.749,156,525,681,363,233.0,136,79,98,329,335,1767,-31.0,3,24,25,25,3,10,7,18,16,16,18,4,2,22,12,14,10,13,25,5,10,30,23,3,8,21,2019-20,4
1610612744,Golden State Warriors,14,1,13,0.071,682.0,522,1246,0.419,161,472,0.341,264,326,0.81,135,466,601,367,213.0,122,50,70,283,279,1469,-164.0,21,30,29,30,21,28,24,30,22,20,24,13,23,4,22,27,27,12,17,10,28,16,8,25,28,30,2019-20,4
1610612745,Houston Rockets,14,7,7,0.5,672.0,573,1272,0.45,193,564,0.342,299,382,0.783,145,485,630,301,209.0,105,73,85,307,306,1638,10.0,21,16,13,16,25,24,21,25,8,6,23,5,5,12,20,24,23,29,16,19,15,22,17,13,20,16,2019-20,4
1610612754,Indiana Pacers,14,9,5,0.643,677.0,608,1211,0.502,143,367,0.39,216,278,0.777,120,438,558,390,170.0,106,66,52,263,258,1575,21.0,21,8,7,9,24,18,25,1,27,30,1,28,28,14,28,29,29,7,2,16,19,2,4,29,23,13,2019-20,4
1610612746,LA Clippers,13,9,4,0.692,624.0,545,1166,0.467,152,418,0.364,271,353,0.768,150,478,628,319,180.0,76,68,64,287,310,1513,40.0,27,8,3,7,27,27,28,16,25,27,11,11,11,18,15,26,24,27,8,28,17,10,10,10,27,9,2019-20,4
1610612747,Los Angeles Lakers,14,10,4,0.714,672.0,610,1253,0.487,158,424,0.373,254,347,0.732,160,503,663,354,202.0,115,100,61,279,292,1632,90.0,21,7,3,5,25,16,23,4,24,26,6,19,13,25,9,22,20,17,15,12,1,8,7,18,21,5,2019-20,4
1610612763,Memphis Grizzlies,15,11,4,0.733,720.0,676,1356,0.499,170,464,0.366,263,333,0.79,134,548,682,429,216.0,127,99,68,308,307,1785,68.0,8,3,3,3,16,3,13,2,20,22,9,14,20,10,23,4,9,1,19,7,2,14,18,12,6,7,2019-20,4
1610612748,Miami Heat,14,8,6,0.571,682.0,558,1182,0.472,184,514,0.358,253,315,0.803,103,520,623,352,179.0,77,58,62,268,261,1553,32.0,21,12,11,12,21,26,26,8,13,13,16,20,24,8,30,17,25,19,7,27,26,9,6,28,26,10,2019-20,4
1610612749,Milwaukee Bucks,13,11,2,0.846,624.0,565,1178,0.48,174,487,0.357,255,344,0.741,104,558,662,341,176.0,84,80,59,243,289,1559,125.0,27,3,1,1,27,25,27,6,16,17,17,18,14,23,29,2,21,23,5,26,9,4,2,22,25,2,2019-20,4
1610612750,Minnesota Timberwolves,15,3,12,0.2,725.0,603,1370,0.44,211,613,0.344,237,330,0.718,164,508,672,396,231.0,125,84,88,315,291,1654,-59.0,8,27,27,28,10,19,8,27,4,1,21,24,21,29,8,20,14,6,24,8,6,27,20,19,17,22,2019-20,4
1610612740,New Orleans Pelicans,15,9,6,0.6,730.0,661,1367,0.484,212,548,0.387,294,400,0.735,168,535,703,418,242.0,104,93,60,303,339,1828,48.0,8,8,11,11,8,6,10,5,3,9,2,7,3,24,6,6,6,2,28,20,4,6,16,2,2,8,2019-20,4
1610612752,New York Knicks,16,4,12,0.25,768.0,660,1463,0.451,145,459,0.316,227,328,0.692,184,548,732,349,215.0,117,74,86,334,298,1692,-109.0,3,26,27,26,6,8,3,24,26,23,30,25,22,30,1,4,2,20,18,11,14,24,25,16,16,28,2019-20,4
1610612760,Oklahoma City Thunder,17,12,5,0.706,821.0,709,1484,0.478,199,526,0.378,338,412,0.82,138,614,752,400,217.0,124,82,69,287,393,1955,101.0,1,1,7,6,1,1,1,7,6,12,4,1,1,3,21,1,1,5,20,9,8,15,10,1,1,4,2019-20,4
1610612753,Orlando Magic,15,7,8,0.467,720.0,576,1340,0.43,163,487,0.335,256,340,0.753,171,530,701,334,182.0,129,64,74,263,285,1571,2.0,8,16,17,17,16,23,16,28,21,17,26,16,16,21,5,10,7,25,9,6,21,17,4,23,24,18,2019-20,4
1610612755,Philadelphia 76ers,13,8,5,0.615,624.0,519,1125,0.461,139,426,0.326,205,281,0.73,123,455,578,331,167.0,106,64,42,260,263,1382,21.0,27,12,7,10,27,29,29,22,28,25,28,30,27,26,27,28,28,26,1,16,21,1,3,27,29,13,2019-20,4
1610612756,Phoenix Suns,15,7,8,0.467,720.0,600,1279,0.469,130,394,0.33,323,390,0.828,151,521,672,369,225.0,115,68,84,337,333,1653,3.0,8,16,17,17,16,20,20,11,30,29,27,2,4,2,13,16,14,10,22,12,17,21,26,5,18,17,2019-20,4
1610612757,Portland Trail Blazers,15,8,7,0.533,725.0,632,1369,0.462,192,527,0.364,269,343,0.784,150,527,677,309,177.0,86,96,80,295,308,1725,-29.0,8,12,13,14,10,12,9,21,9,11,10,12,15,11,15,13,13,28,6,24,3,20,14,11,10,20,2019-20,4
1610612758,Sacramento Kings,14,6,8,0.429,682.0,590,1257,0.469,181,484,0.374,223,293,0.761,129,481,610,340,201.0,110,55,54,322,273,1584,-26.0,21,20,17,20,21,22,22,10,14,19,5,26,26,19,26,25,26,24,13,15,27,3,22,26,22,19,2019-20,4
1610612759,San Antonio Spurs,15,7,8,0.467,720.0,610,1305,0.467,173,470,0.368,318,374,0.85,134,532,666,360,173.0,95,76,60,295,299,1711,12.0,8,16,17,17,16,16,19,15,18,21,7,3,7,1,23,9,19,15,3,23,11,6,14,15,12,15,2019-20,4
1610612761,Toronto Raptors,15,12,3,0.8,725.0,632,1363,0.464,208,567,0.367,239,311,0.768,151,517,668,402,194.0,144,66,85,333,284,1711,120.0,8,1,2,2,10,12,11,17,5,4,8,23,25,17,13,18,18,4,12,2,19,22,24,24,12,3,2019-20,4
1610612762,Utah Jazz,15,11,4,0.733,725.0,650,1313,0.495,216,566,0.382,256,339,0.755,146,534,680,353,191.0,86,61,67,286,290,1772,144.0,8,3,3,3,10,9,17,3,2,5,3,16,17,20,19,7,11,18,11,24,25,13,9,20,7,1,2019-20,4
1610612764,Washington Wizards,15,6,9,0.4,725.0,628,1343,0.468,159,441,0.361,293,376,0.779,160,490,650,349,222.0,100,75,66,341,335,1708,-106.0,8,20,21,21,10,14,15,13,23,24,14,9,6,13,9,23,22,20,21,21,12,12,29,3,15,27,2019-20,4
1610612737,Atlanta Hawks,13,6,7,0.462,634.0,551,1178,0.468,173,472,0.367,287,336,0.854,121,438,559,335,184.0,96,66,88,274,281,1562,-38.0,1,10,19,14,1,1,1,13,4,5,15,1,1,1,11,5,4,3,28,9,3,30,30,3,1,20,2019-20,5
1610612738,Boston Celtics,12,9,3,0.75,591.0,498,1066,0.467,160,400,0.4,250,315,0.794,123,448,571,250,159.0,96,55,71,266,253,1406,78.0,4,2,4,4,4,6,7,15,7,10,2,3,3,13,9,3,3,24,15,9,15,28,28,6,4,6,2019-20,5
1610612751,Brooklyn Nets,12,5,7,0.417,581.0,487,1100,0.443,169,475,0.356,206,272,0.757,142,464,606,308,163.0,68,52,60,242,229,1349,56.0,4,16,19,21,5,10,4,27,5,4,22,9,8,21,1,2,1,7,18,28,17,21,23,11,7,8,2019-20,5
1610612766,Charlotte Hornets,11,5,6,0.455,528.0,399,938,0.425,119,362,0.329,160,223,0.717,122,373,495,245,157.0,71,41,57,182,209,1077,-98.0,10,16,13,16,19,29,24,30,24,19,27,28,25,26,10,18,18,25,14,27,25,19,1,23,29,29,2019-20,5
1610612741,Chicago Bulls,9,1,8,0.111,432.0,379,800,0.474,124,320,0.388,124,180,0.689,111,241,352,215,160.0,94,29,46,210,174,1006,-73.0,30,30,25,30,30,30,30,8,22,26,6,30,30,28,15,30,30,29,16,11,30,7,10,30,30,28,2019-20,5
1610612739,Cleveland Cavaliers,11,4,7,0.364,538.0,466,980,0.476,131,355,0.369,164,220,0.745,119,364,483,292,192.0,75,38,69,200,212,1227,-64.0,10,23,19,23,11,14,19,5,17,21,14,26,26,22,13,20,19,12,29,23,27,27,5,19,18,25,2019-20,5
1610612742,Dallas Mavericks,12,7,5,0.583,576.0,497,1064,0.467,203,506,0.401,223,269,0.829,108,436,544,306,147.0,64,66,47,231,241,1420,74.0,4,5,11,11,7,7,8,16,1,2,1,6,9,3,17,6,7,8,8,29,3,10,18,8,3,7,2019-20,5
1610612743,Denver Nuggets,10,6,4,0.6,490.0,442,860,0.514,109,285,0.382,162,209,0.775,94,331,425,272,138.0,78,52,30,204,197,1155,26.0,26,10,7,9,26,22,28,1,27,28,8,27,28,17,24,27,28,18,5,20,17,1,7,25,25,10,2019-20,5
1610612765,Detroit Pistons,11,3,8,0.273,538.0,423,959,0.441,135,377,0.358,147,185,0.795,126,328,454,268,165.0,72,41,62,215,200,1128,-64.0,10,27,25,27,11,26,22,29,15,15,20,29,29,10,6,29,22,21,19,26,25,24,12,24,27,25,2019-20,5
1610612744,Golden State Warriors,11,3,8,0.273,528.0,435,943,0.461,113,359,0.315,189,237,0.797,94,347,441,303,180.0,99,63,43,228,211,1172,-113.0,10,27,25,27,19,25,23,21,25,20,29,17,22,8,24,26,27,9,27,7,6,5,17,20,24,30,2019-20,5
1610612745,Houston Rockets,11,9,2,0.818,533.0,459,998,0.46,193,538,0.359,201,245,0.82,84,360,444,230,141.0,112,62,55,227,192,1312,87.0,10,2,2,2,14,17,15,22,2,1,18,10,17,5,29,21,25,28,6,1,9,16,16,28,11,5,2019-20,5
1610612754,Indiana Pacers,12,5,7,0.417,576.0,495,1047,0.473,111,346,0.321,176,232,0.759,99,416,515,314,161.0,90,62,46,232,228,1277,-11.0,4,16,19,21,7,8,9,10,26,24,28,23,23,20,22,9,14,6,17,13,9,7,19,12,14,15,2019-20,5
1610612746,LA Clippers,11,7,4,0.636,538.0,475,1004,0.473,151,387,0.39,198,241,0.822,108,425,533,289,150.0,73,56,52,240,210,1299,88.0,10,5,7,7,11,12,13,9,10,13,5,11,20,4,17,7,9,13,10,25,14,14,22,21,12,3,2019-20,5
1610612747,Los Angeles Lakers,11,9,2,0.818,533.0,482,977,0.493,130,367,0.354,198,291,0.68,125,407,532,302,174.0,98,61,33,217,255,1292,103.0,10,2,2,2,14,11,20,2,19,16,24,11,5,30,7,10,10,10,25,8,11,3,13,5,13,2,2019-20,5
1610612763,Memphis Grizzlies,11,5,6,0.455,528.0,462,1029,0.449,85,290,0.293,177,247,0.717,139,417,556,273,153.0,83,60,60,218,213,1186,-27.0,10,16,13,16,19,16,10,26,30,27,30,22,15,27,3,8,6,17,11,17,12,21,15,18,23,17,2019-20,5
1610612748,Miami Heat,13,6,7,0.462,629.0,527,1126,0.468,192,486,0.395,259,334,0.775,111,448,559,369,167.0,105,64,53,265,292,1505,26.0,1,10,19,14,2,2,2,12,3,3,3,2,2,16,15,3,4,1,23,4,5,15,27,1,2,10,2019-20,5
1610612749,Milwaukee Bucks,11,10,1,0.909,533.0,488,1027,0.475,160,427,0.375,193,243,0.794,104,492,596,295,172.0,75,67,44,211,221,1329,167.0,10,1,1,1,14,9,11,6,7,8,12,16,18,11,20,1,2,11,24,23,2,6,11,15,9,1,2019-20,5
1610612750,Minnesota Timberwolves,11,2,9,0.182,528.0,457,1002,0.456,165,459,0.359,242,313,0.773,94,349,443,275,165.0,103,63,62,245,250,1321,-60.0,10,29,29,29,19,18,14,25,6,6,17,5,4,18,24,25,26,15,19,5,6,24,25,7,10,23,2019-20,5
1610612740,New Orleans Pelicans,10,6,4,0.6,480.0,442,909,0.486,135,353,0.382,171,238,0.718,112,386,498,320,176.0,83,51,58,196,196,1190,39.0,26,10,7,9,27,22,26,3,15,23,9,24,21,25,14,15,17,5,26,17,20,20,3,27,22,9,2019-20,5
1610612752,New York Knicks,11,5,6,0.455,543.0,467,984,0.475,89,263,0.338,181,263,0.688,141,381,522,272,166.0,87,50,61,239,224,1204,-30.0,10,16,13,16,10,13,18,7,29,30,26,20,11,29,2,16,13,18,21,15,21,23,20,14,20,18,2019-20,5
1610612760,Oklahoma City Thunder,10,7,3,0.7,480.0,407,845,0.482,97,273,0.355,212,267,0.794,79,330,409,209,119.0,76,46,31,192,232,1123,8.0,26,5,4,5,27,28,29,4,28,29,23,8,10,12,30,28,29,30,2,21,23,2,2,10,28,13,2019-20,5
1610612753,Orlando Magic,12,6,6,0.5,581.0,501,1077,0.465,150,429,0.35,198,254,0.78,120,407,527,335,153.0,101,73,64,199,218,1350,-16.0,4,10,13,13,5,5,6,17,12,7,25,11,13,15,12,10,12,3,11,6,1,26,4,16,6,16,2019-20,5
1610612755,Philadelphia 76ers,11,6,5,0.545,533.0,437,988,0.442,129,354,0.364,194,248,0.782,124,375,499,268,137.0,86,63,42,205,210,1197,-38.0,10,10,11,12,14,24,16,28,21,22,16,15,14,14,8,17,16,21,4,16,6,4,9,21,21,20,2019-20,5
1610612756,Phoenix Suns,13,4,9,0.308,624.0,515,1112,0.463,131,367,0.357,245,288,0.851,133,402,535,349,213.0,109,54,75,272,285,1406,-60.0,1,23,29,26,3,3,3,18,17,16,21,4,6,2,4,12,8,2,30,3,16,29,29,2,4,23,2019-20,5
1610612757,Portland Trail Blazers,12,4,8,0.333,576.0,506,1093,0.463,151,391,0.386,180,242,0.744,128,401,529,232,154.0,76,60,55,244,217,1343,-68.0,4,23,25,25,7,4,5,19,10,11,7,21,19,23,5,13,11,27,13,21,12,16,24,17,8,27,2019-20,5
1610612758,Sacramento Kings,11,7,4,0.636,528.0,446,964,0.463,159,405,0.393,189,260,0.727,90,359,449,276,133.0,83,38,51,239,233,1240,15.0,10,5,7,7,19,20,21,20,9,9,4,17,12,24,27,22,23,14,3,17,27,13,20,9,16,12,2019-20,5
1610612759,San Antonio Spurs,11,4,7,0.364,528.0,450,985,0.457,121,323,0.375,186,230,0.809,90,367,457,269,116.0,92,48,55,202,197,1207,-57.0,10,23,19,23,19,19,17,24,23,25,13,19,24,6,27,19,21,20,1,12,22,16,6,25,19,22,2019-20,5
1610612761,Toronto Raptors,10,7,3,0.7,480.0,416,890,0.467,148,391,0.379,168,211,0.796,95,351,446,251,145.0,88,52,49,217,192,1148,88.0,26,5,4,5,27,27,27,14,13,11,10,25,27,9,23,24,24,23,7,14,17,12,13,28,26,3,2019-20,5
1610612762,Utah Jazz,11,5,6,0.455,528.0,443,938,0.472,146,386,0.378,197,247,0.798,106,397,503,233,166.0,55,34,47,204,226,1229,-37.0,10,16,13,16,19,21,24,11,14,14,11,14,15,7,19,14,15,26,21,30,29,10,7,13,17,19,2019-20,5
1610612764,Washington Wizards,11,5,6,0.455,533.0,465,1017,0.457,130,363,0.358,216,283,0.763,104,357,461,275,147.0,110,45,46,248,266,1276,-1.0,10,16,13,16,14,15,12,23,19,18,19,7,7,19,20,23,20,15,8,2,24,7,26,4,15,14,2019-20,5
1610612737,Atlanta Hawks,5,1,4,0.2,255.0,211,482,0.438,69,200,0.345,84,109,0.771,63,168,231,127,82.0,31,22,33,121,98,575,-62.0,8,28,25,28,8,14,9,26,9,7,21,23,20,16,4,18,10,15,21,26,19,27,26,22,16,30,2019-20,6
1610612738,Boston Celtics,5,2,3,0.4,245.0,198,468,0.423,62,189,0.328,86,108,0.796,61,167,228,100,62.0,44,28,30,103,106,544,-6.0,8,17,14,18,9,22,10,30,19,13,25,20,21,11,8,19,12,29,5,10,8,25,12,15,24,16,2019-20,6
1610612751,Brooklyn Nets,5,4,1,0.8,245.0,193,440,0.439,60,197,0.305,115,150,0.767,63,191,254,114,83.0,25,20,23,107,118,561,-6.0,8,1,1,1,9,25,15,25,25,9,29,5,4,17,4,7,7,24,22,29,20,12,16,6,20,16,2019-20,6
1610612766,Charlotte Hornets,6,2,4,0.333,298.0,234,511,0.458,84,211,0.398,103,126,0.817,64,178,242,151,77.0,41,23,29,103,116,655,4.0,2,17,25,25,2,6,6,21,3,6,6,7,11,7,3,12,9,3,17,16,15,23,12,7,5,12,2019-20,6
1610612741,Chicago Bulls,5,2,3,0.4,240.0,210,461,0.456,54,172,0.314,60,83,0.723,57,147,204,121,69.0,51,25,27,117,90,534,-9.0,8,17,14,18,14,16,11,23,27,20,27,30,30,25,12,26,24,17,13,4,12,21,23,26,26,20,2019-20,6
1610612739,Cleveland Cavaliers,5,2,3,0.4,245.0,206,430,0.479,61,165,0.37,85,118,0.72,59,161,220,139,78.0,37,14,26,93,111,558,-19.0,8,17,14,18,9,19,22,11,22,23,14,22,15,26,11,22,16,10,19,20,29,19,5,10,21,23,2019-20,6
1610612742,Dallas Mavericks,7,4,3,0.571,341.0,296,643,0.46,106,301,0.352,99,139,0.712,63,270,333,179,96.0,60,44,36,114,134,797,50.0,1,1,14,13,1,1,1,19,1,1,18,9,6,27,4,1,1,1,29,1,1,29,22,2,1,3,2019-20,6
1610612743,Denver Nuggets,6,3,3,0.5,288.0,253,515,0.491,72,194,0.371,77,104,0.74,57,196,253,168,93.0,51,23,17,128,116,655,-3.0,2,7,14,14,4,3,5,2,8,11,12,25,24,20,12,6,8,2,28,4,15,4,29,7,5,15,2019-20,6
1610612765,Detroit Pistons,5,0,5,0.0,240.0,181,416,0.435,67,188,0.356,73,108,0.676,37,146,183,120,66.0,36,16,28,112,91,502,-49.0,8,30,30,30,14,28,26,27,12,14,17,28,21,30,25,27,28,18,8,23,27,22,20,25,28,29,2019-20,6
1610612744,Golden State Warriors,5,2,3,0.4,240.0,205,428,0.479,61,184,0.332,93,126,0.738,48,161,209,145,66.0,26,17,17,106,110,564,-26.0,8,17,14,18,14,20,23,12,22,17,24,13,11,21,17,22,21,5,8,28,25,4,15,12,19,26,2019-20,6
1610612745,Houston Rockets,5,1,4,0.2,240.0,189,435,0.434,66,213,0.31,106,134,0.791,52,146,198,111,80.0,45,25,18,113,96,550,-40.0,8,28,25,28,14,26,18,28,14,5,28,6,7,12,15,27,25,27,20,9,12,7,21,23,22,27,2019-20,6
1610612754,Indiana Pacers,5,3,2,0.6,240.0,211,431,0.49,47,127,0.37,78,99,0.788,39,176,215,114,74.0,40,29,24,97,90,547,-8.0,8,7,7,7,14,14,21,4,29,29,13,24,27,13,23,14,18,24,16,17,7,16,7,26,23,19,2019-20,6
1610612746,LA Clippers,5,4,1,0.8,240.0,202,422,0.479,64,175,0.366,131,162,0.809,47,184,231,106,64.0,28,20,23,109,120,599,51.0,8,1,1,1,14,21,25,13,16,18,16,2,2,10,18,9,10,28,7,27,20,12,17,5,11,2,2019-20,6
1610612747,Los Angeles Lakers,5,4,1,0.8,240.0,213,448,0.475,57,175,0.326,86,106,0.811,43,179,222,113,71.0,44,31,13,121,104,569,38.0,8,1,1,1,14,12,12,16,26,18,26,20,23,8,21,11,14,26,15,10,4,2,26,16,18,4,2019-20,6
1610612763,Memphis Grizzlies,5,3,2,0.6,240.0,209,439,0.476,66,168,0.393,90,129,0.698,63,200,263,131,84.0,43,28,26,86,99,574,65.0,8,7,7,7,14,18,16,15,14,22,8,16,10,28,4,4,4,14,23,12,8,19,3,20,17,1,2019-20,6
1610612748,Miami Heat,5,3,2,0.6,240.0,186,401,0.464,77,186,0.414,74,98,0.755,36,173,209,139,77.0,38,31,22,101,95,523,13.0,8,7,7,7,14,27,28,17,6,16,3,26,28,18,27,16,21,10,17,18,4,11,10,24,27,9,2019-20,6
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,235,541,0.434,67,237,0.283,93,124,0.75,57,237,294,133,97.0,42,23,30,119,125,630,-22.0,2,17,25,25,4,5,3,29,12,2,30,13,13,19,12,2,2,12,30,13,15,25,25,4,7,25,2019-20,6
1610612750,Minnesota Timberwolves,6,2,4,0.333,288.0,253,552,0.458,78,224,0.348,97,134,0.724,61,200,261,148,92.0,55,15,29,118,114,681,-41.0,2,17,25,25,4,3,2,20,5,3,20,11,7,24,8,4,5,4,27,3,28,23,24,9,3,28,2019-20,6
1610612740,New Orleans Pelicans,5,2,3,0.4,245.0,224,490,0.457,63,190,0.332,90,130,0.692,68,187,255,145,87.0,42,20,37,100,111,601,2.0,8,17,14,18,9,7,8,22,18,12,23,16,9,29,2,8,6,5,24,13,20,30,8,10,9,14,2019-20,6
1610612752,New York Knicks,6,3,3,0.5,293.0,257,530,0.485,48,142,0.338,117,160,0.731,71,218,289,145,87.0,47,33,25,125,127,679,-19.0,2,7,14,14,3,2,4,9,28,28,22,4,3,22,1,3,3,5,24,6,2,18,28,3,4,23,2019-20,6
1610612760,Oklahoma City Thunder,4,3,1,0.75,192.0,162,331,0.489,41,108,0.38,74,102,0.725,24,129,153,83,53.0,37,28,19,80,88,439,16.0,29,7,1,6,29,30,30,5,30,30,11,26,25,23,29,30,30,30,2,20,8,9,1,29,30,7,2019-20,6
1610612753,Orlando Magic,5,3,2,0.6,240.0,219,447,0.49,61,156,0.391,99,120,0.825,47,162,209,140,60.0,35,19,24,89,107,598,13.0,8,7,7,7,14,9,13,3,22,25,9,9,14,6,18,21,21,9,3,24,23,16,4,14,12,9,2019-20,6
1610612755,Philadelphia 76ers,5,2,3,0.4,240.0,216,443,0.488,81,187,0.433,87,111,0.784,60,155,215,132,63.0,35,13,21,102,99,600,12.0,8,17,14,18,14,11,14,8,4,15,2,19,19,15,10,25,18,13,6,24,30,10,11,20,10,11,2019-20,6
1610612756,Phoenix Suns,4,2,2,0.5,192.0,166,348,0.477,64,156,0.41,90,100,0.9,38,134,172,115,60.0,24,19,23,83,90,486,-6.0,29,17,7,14,29,29,29,14,16,25,4,16,26,1,24,29,29,23,3,30,23,12,2,26,29,16,2019-20,6
1610612757,Portland Trail Blazers,5,3,2,0.6,240.0,221,434,0.509,69,170,0.406,93,115,0.809,41,181,222,119,66.0,37,33,18,100,101,604,38.0,8,7,7,7,14,8,19,1,9,21,5,13,17,9,22,10,14,20,8,20,2,7,8,18,8,4,2019-20,6
1610612758,Sacramento Kings,5,3,2,0.6,240.0,212,434,0.488,62,163,0.38,97,114,0.851,50,177,227,118,70.0,42,23,17,110,103,583,3.0,8,7,7,7,14,13,19,6,19,24,10,11,18,4,16,13,13,21,14,13,15,4,19,17,13,13,2019-20,6
1610612759,San Antonio Spurs,5,2,3,0.4,245.0,210,436,0.482,62,156,0.397,101,117,0.863,23,165,188,123,52.0,47,31,16,104,101,583,-16.0,8,17,14,18,9,16,17,10,19,25,7,8,16,2,30,20,27,16,1,6,4,3,14,18,13,22,2019-20,6
1610612761,Toronto Raptors,5,4,1,0.8,240.0,196,424,0.462,69,197,0.35,120,140,0.857,36,175,211,118,68.0,47,17,23,109,109,581,16.0,8,1,1,1,14,24,24,18,9,9,19,3,5,3,27,15,20,21,11,6,25,12,17,13,15,7,2019-20,6
1610612762,Utah Jazz,5,4,1,0.8,240.0,197,404,0.488,73,198,0.369,73,93,0.785,37,161,198,120,68.0,38,27,12,95,86,540,23.0,8,1,1,1,14,23,27,7,7,8,15,28,29,14,25,22,25,18,11,18,11,1,6,30,25,6,2019-20,6
1610612764,Washington Wizards,6,3,3,0.5,288.0,218,493,0.442,95,216,0.44,152,183,0.831,47,170,217,145,88.0,56,24,35,141,151,683,-12.0,2,7,14,14,4,10,7,24,2,4,1,1,1,5,18,17,17,5,26,2,14,28,30,1,2,21,2019-20,6
