GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Win
0022200926,2023-02-28,denver nuggets,houston rockets,133,112,0.576,0.495,40,33,43,40,11,13,21.0,-21.0,1
0022200927,2023-02-28,los angeles lakers,memphis grizzlies,109,121,0.442,0.455,22,25,56,47,26,6,-12.0,12.0,0
0022200928,2023-02-28,oklahoma city thunder,sacramento kings,117,123,0.439,0.524,28,34,42,51,10,19,-6.0,6.0,0
0022200929,2023-02-28,dallas mavericks,indiana pacers,122,124,0.505,0.526,28,25,38,41,7,9,-2.0,2.0,0
0022200930,2023-02-28,san antonio spurs,utah jazz,102,94,0.429,0.353,23,15,45,52,12,20,8.0,-8.0,1
0022200931,2023-02-28,golden state warriors,portland trail blazers,123,105,0.538,0.43,34,26,46,33,18,13,18.0,-18.0,1
0022200932,2023-02-28,la clippers,minnesota timberwolves,101,108,0.422,0.478,24,22,44,46,24,17,-7.0,7.0,0
0022200933,2023-03-01,charlotte hornets,phoenix suns,91,105,0.364,0.472,20,30,48,48,13,12,-14.0,14.0,0
0022200934,2023-03-01,chicago bulls,detroit pistons,117,115,0.482,0.5,27,23,40,40,15,16,2.0,-2.0,1
0022200935,2023-03-01,boston celtics,cleveland cavaliers,117,113,0.5,0.489,27,21,43,38,12,6,4.0,-4.0,1
0022200936,2023-03-01,miami heat,philadelphia 76ers,96,119,0.436,0.494,18,25,33,41,12,8,-23.0,23.0,0
0022200937,2023-03-01,brooklyn nets,new york knicks,118,142,0.467,0.607,26,28,31,46,12,16,-24.0,24.0,0
0022200938,2023-03-01,houston rockets,memphis grizzlies,99,113,0.4,0.482,17,27,49,44,12,7,-14.0,14.0,0
0022200939,2023-03-01,milwaukee bucks,orlando magic,139,117,0.521,0.457,29,22,46,50,8,13,22.0,-22.0,1
0022200940,2023-03-01,los angeles lakers,oklahoma city thunder,123,117,0.475,0.484,22,29,41,42,13,11,6.0,-6.0,1
0022200941,2023-03-01,new orleans pelicans,portland trail blazers,121,110,0.517,0.444,23,18,41,41,6,14,11.0,-11.0,1
0022200942,2023-03-02,toronto raptors,washington wizards,108,119,0.446,0.512,28,30,43,43,14,14,-11.0,11.0,0
0022200943,2023-03-02,dallas mavericks,philadelphia 76ers,133,126,0.549,0.577,26,28,31,37,12,14,7.0,-7.0,1
0022200944,2023-03-02,indiana pacers,san antonio spurs,99,110,0.456,0.459,23,31,40,50,14,15,-11.0,11.0,0
0022200945,2023-03-02,golden state warriors,la clippers,115,91,0.419,0.36,25,19,60,47,11,16,24.0,-24.0,1
0022200946,2023-03-03,charlotte hornets,orlando magic,106,117,0.487,0.535,25,21,34,42,21,18,-11.0,11.0,0
0022200947,2023-03-03,atlanta hawks,portland trail blazers,129,111,0.571,0.471,30,22,43,34,17,17,18.0,-18.0,1
0022200948,2023-03-03,boston celtics,brooklyn nets,105,115,0.488,0.421,26,25,48,47,19,12,-10.0,10.0,0
0022200949,2023-03-03,miami heat,new york knicks,120,122,0.481,0.58,23,23,39,34,12,11,-2.0,2.0,0
0022200950,2023-03-03,chicago bulls,phoenix suns,104,125,0.47,0.5,24,29,34,41,8,9,-21.0,21.0,0
0022200951,2023-03-03,oklahoma city thunder,utah jazz,130,103,0.5,0.487,31,24,40,48,7,25,27.0,-27.0,1
0022200952,2023-03-03,denver nuggets,memphis grizzlies,113,97,0.46,0.369,28,24,53,40,8,10,16.0,-16.0,1
0022200953,2023-03-03,golden state warriors,new orleans pelicans,108,99,0.513,0.442,28,20,43,29,18,13,9.0,-9.0,1
0022200954,2023-03-03,la clippers,sacramento kings,127,128,0.54,0.529,31,26,32,45,7,11,-1.0,1.0,0
0022200955,2023-03-03,los angeles lakers,minnesota timberwolves,102,110,0.414,0.472,23,29,41,46,15,13,-8.0,8.0,0
0022200956,2023-03-04,toronto raptors,washington wizards,116,109,0.522,0.507,30,26,34,43,14,24,7.0,-7.0,1
0022200957,2023-03-04,cleveland cavaliers,detroit pistons,114,90,0.495,0.407,29,19,39,49,11,23,24.0,-24.0,1
0022200958,2023-03-04,atlanta hawks,miami heat,109,117,0.468,0.506,22,31,37,43,16,19,-8.0,8.0,0
0022200959,2023-03-04,houston rockets,san antonio spurs,122,110,0.563,0.442,26,24,45,42,14,14,12.0,-12.0,1
0022200960,2023-03-04,milwaukee bucks,philadelphia 76ers,130,133,0.53,0.5,30,24,43,32,13,5,-3.0,3.0,0
0022200961,2023-03-04,minnesota timberwolves,sacramento kings,138,134,0.6,0.551,31,25,40,39,11,6,4.0,-4.0,1
0022200962,2023-03-05,dallas mavericks,phoenix suns,126,130,0.494,0.551,15,27,31,41,10,9,-4.0,4.0,0
0022200963,2023-03-05,chicago bulls,indiana pacers,122,125,0.608,0.511,18,27,33,35,14,9,-3.0,3.0,0
0022200964,2023-03-05,golden state warriors,los angeles lakers,105,113,0.396,0.442,27,29,42,46,12,7,-8.0,8.0,0
0022200965,2023-03-05,brooklyn nets,charlotte hornets,102,86,0.391,0.375,21,17,52,49,5,10,16.0,-16.0,1
0022200966,2023-03-05,orlando magic,portland trail blazers,119,122,0.5,0.47,29,27,38,46,11,17,-3.0,3.0,0
0022200967,2023-03-05,houston rockets,san antonio spurs,142,110,0.612,0.462,29,23,44,35,12,15,32.0,-32.0,1
0022200968,2023-03-05,oklahoma city thunder,utah jazz,129,119,0.506,0.489,24,30,42,39,12,16,10.0,-10.0,1
0022200969,2023-03-05,boston celtics,new york knicks,129,131,0.394,0.495,27,18,54,54,16,19,-2.0,2.0,0
0022200970,2023-03-05,la clippers,memphis grizzlies,135,129,0.529,0.543,25,32,53,26,17,8,6.0,-6.0,1
0022200971,2023-03-06,boston celtics,cleveland cavaliers,114,118,0.416,0.448,25,27,52,58,12,15,-4.0,4.0,0
0022200972,2023-03-06,indiana pacers,philadelphia 76ers,143,147,0.589,0.585,28,37,30,36,9,11,-4.0,4.0,0
0022200973,2023-03-05,milwaukee bucks,washington wizards,117,111,0.47,0.426,30,21,45,56,12,9,6.0,-6.0,1
0022200974,2023-03-06,atlanta hawks,miami heat,128,130,0.554,0.532,28,27,37,32,10,11,-2.0,2.0,0
0022200975,2023-03-06,denver nuggets,toronto raptors,118,113,0.5,0.5,30,29,41,41,13,15,5.0,-5.0,1
0022200976,2023-03-06,new orleans pelicans,sacramento kings,108,123,0.538,0.566,29,39,40,33,16,10,-15.0,15.0,0
0022200977,2023-03-06,detroit pistons,portland trail blazers,104,110,0.465,0.487,30,28,52,38,16,11,-6.0,6.0,0
0022200978,2023-03-07,milwaukee bucks,orlando magic,134,123,0.59,0.5,28,24,38,38,16,13,11.0,-11.0,1
0022200979,2023-03-07,charlotte hornets,new york knicks,112,105,0.494,0.427,27,18,42,39,10,8,7.0,-7.0,1
0022200980,2023-03-07,minnesota timberwolves,philadelphia 76ers,94,117,0.395,0.494,19,21,34,54,11,15,-23.0,23.0,0
0022200981,2023-03-07,brooklyn nets,houston rockets,118,96,0.494,0.434,23,14,36,48,12,19,22.0,-22.0,1
0022200982,2023-03-07,golden state warriors,oklahoma city thunder,128,137,0.528,0.532,36,28,33,44,21,15,-9.0,9.0,0
0022200983,2023-03-07,dallas mavericks,utah jazz,120,116,0.472,0.446,24,23,43,47,16,16,4.0,-4.0,1
0022200984,2023-03-07,los angeles lakers,memphis grizzlies,112,103,0.456,0.387,27,18,57,45,13,7,9.0,-9.0,1
0022200985,2023-03-08,atlanta hawks,washington wizards,122,120,0.529,0.566,26,34,36,39,11,17,2.0,-2.0,1
0022200986,2023-03-08,boston celtics,portland trail blazers,115,93,0.477,0.366,26,18,45,47,10,15,22.0,-22.0,1
0022200987,2023-03-08,cleveland cavaliers,miami heat,104,100,0.488,0.5,26,22,32,37,15,22,4.0,-4.0,1
0022200988,2023-03-08,dallas mavericks,new orleans pelicans,106,113,0.432,0.506,24,32,34,49,9,15,-7.0,7.0,0
0022200989,2023-03-08,chicago bulls,denver nuggets,117,96,0.517,0.42,26,26,50,44,8,11,21.0,-21.0,1
0022200990,2023-03-08,oklahoma city thunder,phoenix suns,101,132,0.375,0.521,23,31,37,54,16,14,-31.0,31.0,0
0022200991,2023-03-08,la clippers,toronto raptors,108,100,0.549,0.385,23,21,44,41,17,12,8.0,-8.0,1
0022200992,2023-03-09,charlotte hornets,detroit pistons,113,103,0.5,0.449,24,20,44,48,12,19,10.0,-10.0,1
0022200993,2023-03-09,houston rockets,indiana pacers,125,134,0.458,0.48,18,34,58,42,16,11,-9.0,9.0,0
0022200994,2023-03-09,orlando magic,utah jazz,124,131,0.468,0.557,21,27,36,42,10,17,-7.0,7.0,0
0022200995,2023-03-09,brooklyn nets,milwaukee bucks,113,118,0.394,0.423,20,33,47,61,13,16,-5.0,5.0,0
0022200996,2023-03-09,golden state warriors,memphis grizzlies,110,131,0.439,0.538,25,36,32,42,17,12,-21.0,21.0,0
0022200997,2023-03-09,new york knicks,sacramento kings,117,122,0.416,0.524,27,28,58,42,13,12,-5.0,5.0,0
0022200998,2023-03-10,philadelphia 76ers,portland trail blazers,120,119,0.518,0.525,25,24,42,36,9,9,1.0,-1.0,1
0022200999,2023-03-10,atlanta hawks,washington wizards,114,107,0.442,0.489,25,27,46,43,14,14,7.0,-7.0,1
0022201000,2023-03-10,cleveland cavaliers,miami heat,115,119,0.465,0.512,25,22,34,46,11,16,-4.0,4.0,0
0022201001,2023-03-10,brooklyn nets,minnesota timberwolves,124,123,0.462,0.49,20,29,48,47,14,14,1.0,-1.0,1
0022201002,2023-03-10,denver nuggets,san antonio spurs,120,128,0.489,0.543,32,31,33,50,14,18,-8.0,8.0,0
0022201003,2023-03-10,los angeles lakers,toronto raptors,122,112,0.563,0.5,28,29,35,37,20,13,10.0,-10.0,1
0022201004,2023-03-11,la clippers,new york knicks,106,95,0.483,0.356,22,21,39,54,8,9,11.0,-11.0,1
0022201005,2023-03-11,charlotte hornets,utah jazz,111,119,0.408,0.447,24,22,43,60,7,11,-8.0,8.0,0
0022201006,2023-03-11,detroit pistons,indiana pacers,115,121,0.457,0.462,25,24,42,58,12,14,-6.0,6.0,0
0022201007,2023-03-11,miami heat,orlando magic,114,126,0.447,0.485,19,34,35,54,17,18,-12.0,12.0,0
0022201008,2023-03-11,atlanta hawks,boston celtics,125,134,0.5,0.547,24,35,48,40,10,8,-9.0,9.0,0
0022201009,2023-03-11,chicago bulls,houston rockets,119,111,0.512,0.482,25,28,44,33,14,16,8.0,-8.0,1
0022201010,2023-03-11,dallas mavericks,memphis grizzlies,108,112,0.459,0.477,25,25,43,45,11,11,-4.0,4.0,0
0022201011,2023-03-11,new orleans pelicans,oklahoma city thunder,96,110,0.42,0.463,23,17,43,38,22,11,-14.0,14.0,0
0022201012,2023-03-11,golden state warriors,milwaukee bucks,125,116,0.411,0.43,33,28,65,48,15,17,9.0,-9.0,1
0022201013,2023-03-11,phoenix suns,sacramento kings,119,128,0.494,0.482,30,19,40,39,14,15,-9.0,9.0,0
0022201014,2023-03-12,brooklyn nets,denver nuggets,122,120,0.5,0.5,32,27,28,49,8,15,2.0,-2.0,1
0022201015,2023-03-12,charlotte hornets,cleveland cavaliers,108,114,0.513,0.471,25,18,43,40,19,10,-6.0,6.0,0
0022201016,2023-03-12,philadelphia 76ers,washington wizards,112,93,0.513,0.405,29,19,42,35,8,9,19.0,-19.0,1
0022201017,2023-03-12,new orleans pelicans,portland trail blazers,127,110,0.5,0.489,35,26,43,46,15,17,17.0,-17.0,1
0022201018,2023-03-12,oklahoma city thunder,san antonio spurs,102,90,0.379,0.375,26,24,55,50,9,18,12.0,-12.0,1
0022201019,2023-03-12,los angeles lakers,new york knicks,108,112,0.483,0.477,24,18,37,46,11,11,-4.0,4.0,0
0022201020,2023-03-13,detroit pistons,indiana pacers,117,97,0.48,0.419,28,23,52,42,14,14,20.0,-20.0,1
0022201021,2023-03-13,atlanta hawks,minnesota timberwolves,115,136,0.454,0.587,17,39,51,37,15,10,-21.0,21.0,0
0022201022,2023-03-13,miami heat,utah jazz,119,115,0.468,0.478,20,31,37,48,13,18,4.0,-4.0,1
0022201023,2023-03-13,dallas mavericks,memphis grizzlies,88,104,0.389,0.458,23,23,41,47,13,14,-16.0,16.0,0
0022201024,2023-03-13,boston celtics,houston rockets,109,111,0.448,0.444,19,27,38,48,13,10,-2.0,2.0,0
0022201025,2023-03-13,golden state warriors,phoenix suns,123,112,0.542,0.484,28,25,41,47,14,14,11.0,-11.0,1
0022201026,2023-03-13,milwaukee bucks,sacramento kings,133,124,0.581,0.442,29,31,43,45,12,9,9.0,-9.0,1
0022201027,2023-03-14,charlotte hornets,cleveland cavaliers,104,120,0.566,0.511,28,29,40,30,19,8,-16.0,16.0,0
0022201028,2023-03-14,detroit pistons,washington wizards,97,117,0.384,0.518,18,24,44,48,11,13,-20.0,20.0,0
0022201029,2023-03-14,denver nuggets,toronto raptors,110,125,0.553,0.527,29,25,32,44,14,11,-15.0,15.0,0
0022201030,2023-03-14,los angeles lakers,new orleans pelicans,123,108,0.488,0.429,24,23,52,41,17,12,15.0,-15.0,1
0022201031,2023-03-14,brooklyn nets,oklahoma city thunder,107,121,0.427,0.455,25,22,46,51,17,9,-14.0,14.0,0
0022201032,2023-03-14,orlando magic,san antonio spurs,114,132,0.454,0.565,24,39,42,47,9,14,-18.0,18.0,0
0022201033,2023-03-14,milwaukee bucks,phoenix suns,116,104,0.471,0.432,24,23,46,41,12,11,12.0,-12.0,1
0022201034,2023-03-14,new york knicks,portland trail blazers,123,107,0.519,0.384,23,22,52,38,12,10,16.0,-16.0,1
0022201035,2023-03-15,cleveland cavaliers,philadelphia 76ers,109,118,0.471,0.52,20,24,33,46,10,18,-9.0,9.0,0
0022201036,2023-03-15,memphis grizzlies,miami heat,119,138,0.505,0.598,29,33,39,41,16,13,-19.0,19.0,0
0022201037,2023-03-15,chicago bulls,sacramento kings,114,117,0.392,0.487,28,26,48,45,14,19,-3.0,3.0,0
0022201038,2023-03-15,houston rockets,los angeles lakers,114,110,0.528,0.378,22,21,51,36,17,8,4.0,-4.0,1
0022201039,2023-03-15,boston celtics,minnesota timberwolves,104,102,0.405,0.44,20,27,44,46,9,13,2.0,-2.0,1
0022201040,2023-03-15,dallas mavericks,san antonio spurs,137,128,0.512,0.458,23,26,52,47,18,10,9.0,-9.0,1
0022201041,2023-03-15,golden state warriors,la clippers,126,134,0.557,0.479,28,30,36,44,16,7,-8.0,8.0,0
0022201042,2023-03-16,denver nuggets,detroit pistons,119,100,0.528,0.459,29,24,47,37,9,17,19.0,-19.0,1
0022201043,2023-03-16,brooklyn nets,sacramento kings,96,101,0.413,0.39,20,22,41,57,6,12,-5.0,5.0,0
0022201044,2023-03-16,oklahoma city thunder,toronto raptors,111,128,0.426,0.485,18,29,39,59,13,10,-17.0,17.0,0
0022201045,2023-03-16,indiana pacers,milwaukee bucks,139,123,0.557,0.528,36,26,42,44,8,12,17.0,-17.0,1
0022201046,2023-03-16,orlando magic,phoenix suns,113,116,0.5,0.478,25,26,47,35,17,14,-3.0,3.0,0
0022201047,2023-03-17,charlotte hornets,philadelphia 76ers,82,121,0.337,0.5,20,24,35,62,13,13,-39.0,39.0,0
0022201048,2023-03-17,atlanta hawks,golden state warriors,127,119,0.47,0.48,27,28,45,54,10,17,8.0,-8.0,1
0022201049,2023-03-17,cleveland cavaliers,washington wizards,117,94,0.552,0.461,31,22,41,38,10,16,23.0,-23.0,1
0022201050,2023-03-17,chicago bulls,minnesota timberwolves,139,131,0.543,0.46,23,33,47,50,11,15,8.0,-8.0,1
0022201051,2023-03-17,houston rockets,new orleans pelicans,114,112,0.489,0.476,20,22,52,35,12,9,2.0,-2.0,1
0022201052,2023-03-17,memphis grizzlies,san antonio spurs,126,120,0.485,0.398,27,31,52,54,17,19,6.0,-6.0,1
0022201053,2023-03-17,boston celtics,portland trail blazers,126,112,0.471,0.481,29,20,52,37,16,18,14.0,-14.0,1
0022201054,2023-03-17,dallas mavericks,los angeles lakers,111,110,0.506,0.512,27,23,35,42,13,12,1.0,-1.0,1
0022201055,2023-03-18,denver nuggets,new york knicks,110,116,0.512,0.494,30,23,33,43,13,12,-6.0,6.0,0
0022201056,2023-03-18,la clippers,orlando magic,108,113,0.467,0.5,23,23,43,45,15,17,-5.0,5.0,0
0022201057,2023-03-18,indiana pacers,philadelphia 76ers,121,141,0.517,0.614,28,31,41,30,14,7,-20.0,20.0,0
0022201058,2023-03-18,minnesota timberwolves,toronto raptors,107,122,0.459,0.533,27,23,42,45,14,15,-15.0,15.0,0
0022201059,2023-03-18,sacramento kings,washington wizards,132,118,0.558,0.451,34,27,44,46,8,9,14.0,-14.0,1
0022201060,2023-03-18,chicago bulls,miami heat,113,99,0.563,0.427,34,23,32,39,10,13,14.0,-14.0,1
0022201061,2023-03-18,golden state warriors,memphis grizzlies,119,133,0.429,0.547,27,35,42,39,13,6,-14.0,14.0,0
0022201062,2023-03-18,boston celtics,utah jazz,117,118,0.477,0.433,30,29,40,56,6,7,-1.0,1.0,0
0022201063,2023-03-19,brooklyn nets,denver nuggets,102,108,0.463,0.525,26,31,33,40,11,16,-6.0,6.0,0
0022201064,2023-03-19,oklahoma city thunder,phoenix suns,124,120,0.5,0.478,20,31,44,40,15,14,4.0,-4.0,1
0022201065,2023-03-19,atlanta hawks,san antonio spurs,118,126,0.475,0.543,21,26,51,41,12,12,-8.0,8.0,0
0022201066,2023-03-19,detroit pistons,miami heat,100,112,0.463,0.481,26,33,39,42,11,10,-12.0,12.0,0
0022201067,2023-03-19,houston rockets,new orleans pelicans,107,117,0.408,0.494,15,28,36,39,12,10,-10.0,10.0,0
0022201068,2023-03-19,milwaukee bucks,toronto raptors,118,111,0.524,0.444,35,25,45,41,12,7,7.0,-7.0,1
0022201069,2023-03-19,la clippers,portland trail blazers,117,102,0.457,0.451,26,24,49,40,9,13,15.0,-15.0,1
0022201070,2023-03-19,los angeles lakers,orlando magic,111,105,0.462,0.402,25,24,52,44,15,8,6.0,-6.0,1
0022201071,2023-03-20,charlotte hornets,indiana pacers,115,109,0.456,0.451,26,27,37,48,11,21,6.0,-6.0,1
0022201072,2023-03-20,chicago bulls,philadelphia 76ers,109,105,0.415,0.422,20,28,42,54,10,19,4.0,-4.0,1
0022201073,2023-03-20,minnesota timberwolves,new york knicks,140,134,0.614,0.565,34,26,34,34,15,16,6.0,-6.0,1
0022201074,2023-03-20,golden state warriors,houston rockets,121,108,0.5,0.419,31,14,48,41,18,17,13.0,-13.0,1
0022201075,2023-03-20,dallas mavericks,memphis grizzlies,108,112,0.464,0.461,22,21,37,50,12,11,-4.0,4.0,0
0022201076,2023-03-20,sacramento kings,utah jazz,120,128,0.423,0.523,28,33,43,48,6,12,-8.0,8.0,0
0022201077,2023-03-21,orlando magic,washington wizards,122,112,0.538,0.506,27,30,42,33,15,14,10.0,-10.0,1
0022201078,2023-03-21,atlanta hawks,detroit pistons,129,107,0.463,0.407,26,20,61,35,9,9,22.0,-22.0,1
0022201079,2023-03-21,brooklyn nets,cleveland cavaliers,109,115,0.446,0.506,25,23,49,34,16,14,-6.0,6.0,0
0022201080,2023-03-21,new orleans pelicans,san antonio spurs,119,84,0.556,0.345,31,22,49,37,16,14,35.0,-35.0,1
0022201081,2023-03-21,boston celtics,sacramento kings,132,109,0.533,0.481,33,25,43,42,5,14,23.0,-23.0,1
0022201082,2023-03-21,la clippers,oklahoma city thunder,100,101,0.477,0.419,21,19,46,47,13,11,-1.0,1.0,0
0022201083,2023-03-22,denver nuggets,washington wizards,118,104,0.506,0.506,28,20,41,37,10,7,14.0,-14.0,1
0022201084,2023-03-22,miami heat,new york knicks,127,120,0.57,0.512,28,29,29,42,10,16,7.0,-7.0,1
0022201085,2023-03-22,indiana pacers,toronto raptors,118,114,0.558,0.438,27,21,39,40,18,10,4.0,-4.0,1
0022201086,2023-03-22,dallas mavericks,golden state warriors,125,127,0.494,0.556,27,33,31,44,10,13,-2.0,2.0,0
0022201087,2023-03-22,chicago bulls,philadelphia 76ers,91,116,0.41,0.476,18,30,42,44,19,15,-25.0,25.0,0
0022201088,2023-03-22,houston rockets,memphis grizzlies,125,130,0.516,0.517,27,27,48,36,16,10,-5.0,5.0,0
0022201089,2023-03-22,milwaukee bucks,san antonio spurs,130,94,0.52,0.387,24,26,54,46,15,19,36.0,-36.0,1
0022201090,2023-03-22,atlanta hawks,minnesota timberwolves,124,125,0.529,0.489,28,27,41,42,16,11,-1.0,1.0,0
0022201091,2023-03-22,portland trail blazers,utah jazz,127,115,0.484,0.476,28,24,43,47,8,17,12.0,-12.0,1
0022201092,2023-03-22,los angeles lakers,phoenix suns,122,111,0.557,0.467,27,23,36,39,13,17,11.0,-11.0,1
0022201093,2023-03-23,new york knicks,orlando magic,106,111,0.42,0.46,26,25,44,43,13,14,-5.0,5.0,0
0022201094,2023-03-23,brooklyn nets,cleveland cavaliers,114,116,0.481,0.472,24,24,42,40,15,9,-2.0,2.0,0
0022201095,2023-03-23,charlotte hornets,new orleans pelicans,96,115,0.458,0.459,24,26,38,52,17,11,-19.0,19.0,0
0022201096,2023-03-23,la clippers,oklahoma city thunder,127,105,0.56,0.441,34,24,42,40,13,14,22.0,-22.0,1
0022201097,2023-03-24,boston celtics,indiana pacers,120,95,0.473,0.464,28,24,49,44,14,17,25.0,-25.0,1
0022201098,2023-03-24,san antonio spurs,washington wizards,124,136,0.505,0.6,35,29,41,43,5,7,-12.0,12.0,0
0022201099,2023-03-24,detroit pistons,toronto raptors,97,118,0.466,0.446,23,25,39,46,22,11,-21.0,21.0,0
0022201100,2023-03-24,houston rockets,memphis grizzlies,114,151,0.54,0.613,25,36,38,35,15,10,-37.0,37.0,0
0022201101,2023-03-24,charlotte hornets,dallas mavericks,117,109,0.483,0.488,32,25,43,45,8,10,8.0,-8.0,1
0022201102,2023-03-24,milwaukee bucks,utah jazz,144,116,0.556,0.385,42,28,50,51,12,11,28.0,-28.0,1
0022201103,2023-03-24,golden state warriors,philadelphia 76ers,120,112,0.477,0.487,27,23,49,38,11,10,8.0,-8.0,1
0022201104,2023-03-24,chicago bulls,portland trail blazers,124,96,0.571,0.43,33,23,47,31,16,12,28.0,-28.0,1
0022201105,2023-03-24,phoenix suns,sacramento kings,127,135,0.539,0.528,33,29,43,33,12,4,-8.0,8.0,0
0022201106,2023-03-24,los angeles lakers,oklahoma city thunder,116,111,0.462,0.435,20,21,53,45,11,10,5.0,-5.0,1
0022201107,2023-03-25,atlanta hawks,indiana pacers,143,130,0.552,0.542,33,33,42,32,11,17,13.0,-13.0,1
0022201108,2023-03-25,brooklyn nets,miami heat,129,100,0.494,0.475,30,22,45,32,6,12,29.0,-29.0,1
0022201109,2023-03-25,denver nuggets,milwaukee bucks,129,106,0.528,0.443,28,26,48,40,10,10,23.0,-23.0,1
0022201110,2023-03-25,philadelphia 76ers,phoenix suns,105,125,0.436,0.505,21,35,36,45,12,7,-20.0,20.0,0
0022201111,2023-03-25,sacramento kings,utah jazz,121,113,0.463,0.516,30,30,42,45,8,16,8.0,-8.0,1
0022201112,2023-03-25,la clippers,new orleans pelicans,110,131,0.52,0.531,29,36,31,45,19,15,-21.0,21.0,0
0022201113,2023-03-26,charlotte hornets,dallas mavericks,110,104,0.443,0.381,27,18,58,37,14,8,6.0,-6.0,1
0022201114,2023-03-26,chicago bulls,los angeles lakers,118,108,0.54,0.507,32,24,42,38,9,18,10.0,-10.0,1
0022201115,2023-03-26,atlanta hawks,memphis grizzlies,119,123,0.459,0.539,27,28,48,39,10,11,-4.0,4.0,0
0022201116,2023-03-26,boston celtics,san antonio spurs,137,93,0.571,0.371,29,22,61,38,14,10,44.0,-44.0,1
0022201117,2023-03-26,cleveland cavaliers,houston rockets,108,91,0.47,0.438,20,20,41,36,9,16,17.0,-17.0,1
0022201118,2023-03-26,brooklyn nets,orlando magic,106,119,0.407,0.529,17,30,44,47,15,11,-13.0,13.0,0
0022201119,2023-03-26,toronto raptors,washington wizards,114,104,0.459,0.442,22,25,53,45,11,16,10.0,-10.0,1
0022201120,2023-03-26,oklahoma city thunder,portland trail blazers,118,112,0.436,0.476,23,18,42,37,11,18,6.0,-6.0,1
0022201121,2023-03-26,golden state warriors,minnesota timberwolves,96,99,0.415,0.425,25,25,37,49,16,17,-3.0,3.0,0
0022201122,2023-03-27,detroit pistons,milwaukee bucks,117,126,0.446,0.474,22,28,47,50,10,8,-9.0,9.0,0
0022201123,2023-03-27,dallas mavericks,indiana pacers,127,104,0.566,0.419,29,20,33,43,13,13,23.0,-23.0,1
0022201124,2023-03-27,houston rockets,new york knicks,115,137,0.483,0.581,24,35,40,39,14,10,-22.0,22.0,0
0022201125,2023-03-27,phoenix suns,utah jazz,117,103,0.426,0.442,31,25,49,47,6,13,14.0,-14.0,1
0022201126,2023-03-27,denver nuggets,philadelphia 76ers,116,111,0.506,0.483,34,18,42,40,12,11,5.0,-5.0,1
0022201127,2023-03-27,new orleans pelicans,portland trail blazers,124,90,0.57,0.389,31,15,53,29,16,12,34.0,-34.0,1
0022201128,2023-03-27,minnesota timberwolves,sacramento kings,119,115,0.512,0.464,33,16,40,42,6,10,4.0,-4.0,1
0022201129,2023-03-27,chicago bulls,la clippers,112,124,0.537,0.593,26,41,34,37,14,15,-12.0,12.0,0
0022201130,2023-03-28,boston celtics,washington wizards,111,130,0.484,0.545,29,33,38,43,12,9,-19.0,19.0,0
0022201131,2023-03-28,atlanta hawks,cleveland cavaliers,120,118,0.461,0.505,25,20,51,40,12,8,2.0,-2.0,1
0022201132,2023-03-28,miami heat,toronto raptors,92,106,0.4,0.484,18,32,43,47,15,9,-14.0,14.0,0
0022201133,2023-03-28,memphis grizzlies,orlando magic,113,108,0.477,0.41,26,24,49,47,16,16,5.0,-5.0,1
0022201134,2023-03-28,charlotte hornets,oklahoma city thunder,137,134,0.553,0.521,34,25,52,39,18,11,3.0,-3.0,1
0022201135,2023-03-28,golden state warriors,new orleans pelicans,120,109,0.524,0.467,32,30,41,41,18,17,11.0,-11.0,1
0022201136,2023-03-29,indiana pacers,milwaukee bucks,136,149,0.525,0.624,36,28,29,52,8,18,-13.0,13.0,0
0022201137,2023-03-29,brooklyn nets,houston rockets,123,114,0.537,0.469,33,21,41,52,12,10,9.0,-9.0,1
0022201138,2023-03-29,miami heat,new york knicks,92,101,0.443,0.5,20,22,35,47,11,15,-9.0,9.0,0
0022201139,2023-03-29,dallas mavericks,philadelphia 76ers,108,116,0.458,0.463,24,26,40,43,14,10,-8.0,8.0,0
0022201140,2023-03-29,chicago bulls,los angeles lakers,110,121,0.511,0.523,31,22,32,45,14,15,-11.0,11.0,0
0022201141,2023-03-29,la clippers,memphis grizzlies,141,132,0.615,0.516,28,26,32,45,15,13,9.0,-9.0,1
0022201142,2023-03-29,detroit pistons,oklahoma city thunder,106,107,0.5,0.448,27,19,42,38,17,9,-1.0,1.0,0
0022201143,2023-03-29,san antonio spurs,utah jazz,117,128,0.474,0.544,31,28,39,45,15,16,-11.0,11.0,0
0022201144,2023-03-29,minnesota timberwolves,phoenix suns,100,107,0.444,0.417,24,23,54,48,21,8,-7.0,7.0,0
0022201145,2023-03-29,portland trail blazers,sacramento kings,80,120,0.323,0.457,18,30,45,59,14,8,-40.0,40.0,0
0022201146,2023-03-30,boston celtics,milwaukee bucks,140,99,0.56,0.376,28,22,47,45,8,13,41.0,-41.0,1
0022201147,2023-03-30,denver nuggets,new orleans pelicans,88,107,0.4,0.475,21,22,40,46,9,10,-19.0,19.0,0
0022201148,2023-03-31,charlotte hornets,chicago bulls,91,121,0.455,0.511,27,25,36,42,21,7,-30.0,30.0,0
