TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
washington wizards,2022-23,1,1610612764.0,3.0,1.0,2.0,0.333,48.0,36.0,88.3,0.408,10.0,36.3,0.275,18.0,23.0,0.783,9.7,31.0,40.7,25.0,14.0,9.0,7.0,5.3,21.3,20.3,100.0,-5.3,28.0,20.0,13.0,21.0,3.0,27.0,16.0,28.0,25.0,14.0,30.0,22.0,28.0,11.0,22.0,29.0,28.0,14.0,4.0,15.0,3.0,18.0,8.0,27.0,30.0,22.0,Pre Season,1610612764.0,3.0,1.0,2.0,0.333,144.0,97.3,101.0,104.6,107.5,-7.3,-6.5,0.694,1.79,18.1,0.285,0.651,0.461,0.141,0.464,0.508,101.8,98.5,82.08,297.0,0.472,28.0,20.0,13.0,21.0,28.0,25.0,20.0,23.0,4.0,5.0,10.0,17.0,31.0,30.0,6.0,29.0,29.0,31.0,23.0,Pre Season
atlanta hawks,2022-23,2,1610612737.0,15.0,8.0,7.0,0.533,48.7,42.7,93.1,0.458,9.3,30.1,0.31,18.3,22.0,0.83,11.7,33.9,45.5,23.0,13.5,7.7,4.3,5.1,19.1,21.7,112.9,1.0,9.0,11.0,12.0,13.0,5.0,9.0,2.0,20.0,30.0,27.0,28.0,17.0,20.0,3.0,10.0,9.0,4.0,25.0,6.0,10.0,22.0,17.0,5.0,5.0,14.0,14.0,Regular Season,1610612737.0,15.0,8.0,7.0,0.533,730.0,107.9,109.1,107.1,108.7,0.8,0.4,0.539,1.7,16.3,0.287,0.733,0.502,0.131,0.508,0.549,103.2,101.79,84.82,1552.0,0.505,9.0,11.0,12.0,13.0,9.0,27.0,5.0,17.0,30.0,13.0,27.0,12.0,9.0,13.0,2.0,27.0,27.0,7.0,16.0,Regular Season
boston celtics,2022-23,2,1610612738.0,16.0,14.0,2.0,0.875,48.3,44.0,87.1,0.505,17.3,42.0,0.411,18.6,21.8,0.853,8.1,34.1,42.1,28.6,13.4,5.9,4.9,3.3,20.0,19.8,123.8,11.0,1.0,1.0,1.0,1.0,17.0,3.0,17.0,2.0,1.0,2.0,1.0,16.0,21.0,2.0,27.0,6.0,19.0,2.0,3.0,30.0,12.0,1.0,16.0,21.0,1.0,1.0,Regular Season,1610612738.0,16.0,14.0,2.0,0.875,773.0,121.4,123.3,110.1,111.6,11.3,11.6,0.649,2.14,20.5,0.232,0.736,0.498,0.133,0.604,0.64,101.6,100.1,83.42,1607.0,0.553,1.0,1.0,1.0,1.0,3.0,1.0,15.0,1.0,6.0,1.0,2.0,28.0,8.0,19.0,4.0,1.0,1.0,13.0,1.0,Regular Season
brooklyn nets,2022-23,2,1610612751.0,16.0,10.0,6.0,0.625,48.0,41.4,82.1,0.504,12.4,31.8,0.392,15.4,19.1,0.807,6.5,33.9,40.4,27.0,14.8,6.9,6.7,3.7,21.6,17.2,110.6,4.2,1.0,2.0,7.0,7.0,20.0,15.0,29.0,3.0,10.0,19.0,3.0,28.0,28.0,12.0,30.0,8.0,28.0,7.0,11.0,20.0,1.0,4.0,25.0,30.0,21.0,7.0,Regular Season,1610612751.0,16.0,10.0,6.0,0.625,768.0,111.9,113.1,105.2,108.8,6.7,4.4,0.653,1.83,20.3,0.202,0.689,0.474,0.151,0.58,0.611,99.9,97.78,81.48,1564.0,0.539,1.0,2.0,7.0,7.0,6.0,9.0,6.0,6.0,4.0,6.0,4.0,30.0,29.0,29.0,18.0,3.0,4.0,25.0,2.0,Regular Season
charlotte hornets,2022-23,2,1610612766.0,14.0,3.0,11.0,0.214,49.1,40.0,92.4,0.433,9.5,33.1,0.287,15.8,21.6,0.729,13.3,31.9,45.2,23.8,15.6,8.0,4.9,7.1,20.9,20.6,105.3,-9.9,19.0,28.0,27.0,28.0,2.0,22.0,4.0,30.0,29.0,16.0,30.0,27.0,22.0,26.0,3.0,19.0,8.0,20.0,25.0,6.0,13.0,30.0,22.0,16.0,30.0,29.0,Regular Season,1610612766.0,14.0,3.0,11.0,0.214,687.0,101.0,102.8,110.7,113.3,-9.7,-10.5,0.595,1.52,16.6,0.318,0.71,0.5,0.153,0.485,0.517,101.9,99.84,83.2,1434.0,0.444,19.0,28.0,27.0,28.0,19.0,30.0,21.0,29.0,18.0,27.0,25.0,4.0,19.0,16.0,21.0,30.0,30.0,15.0,28.0,Regular Season
chicago bulls,2022-23,2,1610612741.0,14.0,6.0,8.0,0.429,48.4,42.0,87.6,0.48,10.1,29.0,0.35,17.6,21.4,0.823,9.2,33.6,42.8,24.9,14.7,6.5,5.7,6.1,19.9,19.4,111.7,-0.8,19.0,23.0,20.0,23.0,8.0,12.0,16.0,12.0,26.0,29.0,19.0,18.0,25.0,5.0,22.0,11.0,16.0,14.0,10.0,23.0,8.0,29.0,13.0,24.0,16.0,21.0,Regular Season,1610612741.0,14.0,6.0,8.0,0.429,677.0,109.0,110.2,109.6,111.5,-0.6,-1.2,0.592,1.69,18.1,0.252,0.745,0.5,0.145,0.538,0.576,101.8,100.4,83.66,1419.0,0.497,19.0,23.0,20.0,23.0,21.0,24.0,14.0,21.0,20.0,15.0,14.0,24.0,6.0,17.0,11.0,15.0,13.0,12.0,19.0,Regular Season
cleveland cavaliers,2022-23,2,1610612739.0,16.0,9.0,7.0,0.563,48.9,40.4,84.1,0.481,11.2,30.4,0.368,19.1,23.6,0.807,9.9,33.8,43.8,23.3,14.9,6.4,4.1,4.7,19.1,22.1,111.1,5.0,1.0,6.0,12.0,12.0,3.0,21.0,24.0,10.0,19.0,26.0,11.0,11.0,15.0,11.0,17.0,10.0,11.0,23.0,16.0,24.0,24.0,11.0,4.0,3.0,18.0,4.0,Regular Season,1610612739.0,16.0,9.0,7.0,0.563,783.0,111.7,113.3,106.4,108.4,5.3,5.0,0.575,1.56,17.4,0.282,0.747,0.521,0.152,0.547,0.588,97.7,96.12,80.1,1569.0,0.535,1.0,6.0,12.0,12.0,2.0,8.0,4.0,5.0,24.0,24.0,19.0,16.0,4.0,5.0,20.0,10.0,9.0,29.0,3.0,Regular Season
dallas mavericks,2022-23,2,1610612742.0,14.0,7.0,7.0,0.5,48.0,38.0,82.0,0.463,13.5,39.9,0.338,16.3,22.8,0.715,7.1,29.4,36.5,22.1,12.9,8.1,2.9,4.6,19.8,21.6,105.8,-0.6,19.0,17.0,12.0,17.0,20.0,30.0,30.0,17.0,5.0,4.0,21.0,25.0,17.0,28.0,29.0,29.0,30.0,28.0,2.0,5.0,30.0,10.0,11.0,6.0,29.0,19.0,Regular Season,1610612742.0,14.0,7.0,7.0,0.5,672.0,108.1,109.9,109.0,110.8,-0.9,-0.8,0.581,1.71,17.1,0.226,0.717,0.464,0.134,0.546,0.575,97.8,96.11,80.09,1347.0,0.485,19.0,17.0,12.0,17.0,27.0,25.0,12.0,20.0,23.0,12.0,22.0,29.0,18.0,30.0,5.0,11.0,15.0,30.0,22.0,Regular Season
denver nuggets,2022-23,2,1610612743.0,14.0,10.0,4.0,0.714,48.4,43.7,85.9,0.509,12.1,29.4,0.41,16.6,21.4,0.773,10.1,32.5,42.6,28.5,15.5,7.4,4.6,4.5,19.2,19.7,116.1,4.9,19.0,2.0,2.0,2.0,8.0,4.0,21.0,1.0,12.0,28.0,2.0,24.0,24.0,22.0,16.0,17.0,17.0,3.0,24.0,12.0,18.0,8.0,6.0,22.0,8.0,6.0,Regular Season,1610612743.0,14.0,10.0,4.0,0.714,677.0,115.2,118.1,111.3,112.8,3.8,5.3,0.652,1.84,20.4,0.295,0.745,0.523,0.158,0.579,0.609,99.6,97.7,81.42,1376.0,0.532,19.0,2.0,2.0,2.0,21.0,2.0,19.0,4.0,5.0,5.0,3.0,9.0,5.0,4.0,25.0,4.0,5.0,27.0,5.0,Regular Season
detroit pistons,2022-23,2,1610612765.0,15.0,3.0,12.0,0.2,48.0,38.5,86.0,0.448,10.3,31.5,0.328,20.3,26.0,0.782,10.6,30.4,41.0,20.9,14.9,7.2,4.4,5.5,22.7,21.3,107.7,-8.7,9.0,28.0,29.0,29.0,20.0,27.0,20.0,28.0,25.0,20.0,25.0,4.0,2.0,20.0,13.0,27.0,25.0,30.0,15.0,16.0,21.0,26.0,28.0,11.0,25.0,28.0,Regular Season,1610612765.0,15.0,3.0,12.0,0.2,720.0,105.9,108.2,115.4,117.2,-9.6,-8.9,0.542,1.4,15.5,0.291,0.693,0.486,0.15,0.508,0.553,101.3,99.47,82.89,1493.0,0.44,9.0,28.0,29.0,29.0,15.0,28.0,29.0,28.0,29.0,28.0,30.0,10.0,27.0,23.0,17.0,28.0,25.0,17.0,29.0,Regular Season
golden state warriors,2022-23,2,1610612744.0,15.0,8.0,7.0,0.533,48.0,43.1,87.7,0.491,17.1,43.9,0.391,13.7,17.1,0.802,8.5,33.9,42.4,30.2,17.7,7.1,3.9,3.8,22.9,17.6,117.0,2.0,9.0,11.0,12.0,13.0,20.0,5.0,14.0,5.0,2.0,1.0,4.0,29.0,30.0,13.0,25.0,7.0,18.0,1.0,29.0,19.0,27.0,6.0,29.0,28.0,4.0,12.0,Regular Season,1610612744.0,15.0,8.0,7.0,0.533,720.0,112.0,114.3,109.7,112.4,2.3,2.0,0.701,1.71,21.0,0.248,0.707,0.49,0.173,0.589,0.614,104.7,102.33,85.28,1535.0,0.512,9.0,11.0,12.0,13.0,15.0,6.0,17.0,12.0,1.0,11.0,1.0,26.0,22.0,22.0,28.0,2.0,3.0,6.0,10.0,Regular Season
houston rockets,2022-23,2,1610612745.0,13.0,4.0,9.0,0.308,48.0,38.9,85.0,0.458,13.1,36.6,0.357,20.2,26.0,0.775,12.9,32.7,45.6,23.2,19.4,8.0,4.9,5.2,20.7,22.7,111.1,-5.5,29.0,26.0,22.0,26.0,20.0,26.0,22.0,22.0,7.0,9.0,12.0,5.0,2.0,21.0,4.0,16.0,3.0,24.0,30.0,6.0,14.0,19.0,20.0,1.0,19.0,26.0,Regular Season,1610612745.0,13.0,4.0,9.0,0.308,624.0,107.9,111.2,114.9,116.3,-7.0,-5.2,0.595,1.19,16.6,0.349,0.709,0.528,0.194,0.535,0.576,102.2,100.08,83.4,1299.0,0.477,29.0,26.0,22.0,26.0,29.0,17.0,26.0,26.0,17.0,30.0,26.0,1.0,21.0,2.0,30.0,17.0,14.0,14.0,26.0,Regular Season
indiana pacers,2022-23,2,1610612754.0,13.0,9.0,4.0,0.692,48.0,40.5,89.6,0.452,14.4,41.5,0.347,19.1,24.2,0.787,10.1,32.8,42.8,28.2,15.5,8.9,6.3,5.5,20.7,20.7,114.4,1.8,29.0,6.0,2.0,3.0,20.0,20.0,9.0,26.0,4.0,3.0,20.0,9.0,11.0,17.0,15.0,15.0,15.0,5.0,23.0,2.0,3.0,25.0,20.0,15.0,10.0,13.0,Regular Season,1610612754.0,13.0,9.0,4.0,0.692,624.0,108.3,110.7,107.5,108.9,0.8,1.8,0.696,1.82,19.4,0.27,0.697,0.481,0.15,0.532,0.57,105.2,103.35,86.12,1343.0,0.511,29.0,6.0,2.0,3.0,29.0,21.0,8.0,13.0,2.0,7.0,6.0,19.0,26.0,26.0,16.0,20.0,19.0,1.0,12.0,Regular Season
la clippers,2022-23,2,1610612746.0,16.0,10.0,6.0,0.625,48.0,39.8,82.8,0.48,12.1,31.5,0.383,18.8,25.2,0.747,8.8,33.3,42.1,23.4,15.3,6.7,4.1,4.3,20.9,21.0,110.4,2.2,1.0,2.0,7.0,7.0,20.0,23.0,28.0,11.0,13.0,21.0,6.0,13.0,5.0,25.0,24.0,13.0,20.0,22.0,21.0,22.0,24.0,7.0,23.0,13.0,22.0,11.0,Regular Season,1610612746.0,16.0,10.0,6.0,0.625,768.0,109.9,111.8,107.8,109.7,2.1,2.1,0.59,1.53,17.4,0.271,0.726,0.508,0.155,0.553,0.588,100.4,98.66,82.21,1579.0,0.51,1.0,2.0,7.0,7.0,6.0,13.0,9.0,11.0,21.0,26.0,18.0,18.0,11.0,9.0,23.0,8.0,10.0,23.0,13.0,Regular Season
los angeles lakers,2022-23,2,1610612747.0,14.0,7.0,7.0,0.5,48.4,42.1,87.1,0.484,10.1,28.6,0.354,22.0,27.0,0.815,9.6,35.9,45.5,24.6,15.0,5.9,5.2,5.2,18.6,22.2,116.4,0.6,19.0,17.0,12.0,17.0,8.0,11.0,18.0,8.0,26.0,30.0,14.0,1.0,1.0,8.0,19.0,3.0,5.0,16.0,17.0,29.0,11.0,20.0,2.0,2.0,7.0,15.0,Regular Season,1610612747.0,14.0,7.0,7.0,0.5,677.0,111.5,112.9,110.0,112.4,1.5,0.5,0.585,1.64,17.6,0.256,0.719,0.501,0.145,0.542,0.588,104.1,102.35,85.29,1444.0,0.512,19.0,17.0,12.0,17.0,21.0,10.0,18.0,16.0,22.0,20.0,16.0,21.0,15.0,15.0,12.0,13.0,8.0,5.0,11.0,Regular Season
memphis grizzlies,2022-23,2,1610612763.0,14.0,8.0,6.0,0.571,48.4,42.2,92.4,0.457,11.8,33.4,0.353,17.1,24.5,0.7,14.4,36.1,50.5,25.0,14.9,6.7,4.8,5.6,19.4,21.6,113.4,3.1,19.0,11.0,7.0,10.0,8.0,10.0,4.0,24.0,16.0,14.0,15.0,19.0,9.0,29.0,2.0,1.0,1.0,13.0,13.0,21.0,15.0,27.0,8.0,6.0,13.0,9.0,Regular Season,1610612763.0,14.0,8.0,6.0,0.571,677.0,109.3,112.0,107.5,108.8,1.8,3.2,0.592,1.67,17.4,0.337,0.752,0.538,0.147,0.521,0.55,102.4,100.54,83.78,1417.0,0.506,19.0,11.0,7.0,10.0,21.0,12.0,7.0,8.0,19.0,16.0,20.0,3.0,3.0,1.0,13.0,24.0,26.0,11.0,14.0,Regular Season
miami heat,2022-23,2,1610612748.0,15.0,8.0,7.0,0.533,48.7,39.1,86.4,0.452,12.3,36.7,0.334,19.1,22.3,0.854,9.4,31.6,41.0,24.1,14.3,7.3,3.7,3.7,18.3,20.8,109.5,-0.3,9.0,11.0,12.0,13.0,5.0,25.0,19.0,25.0,11.0,7.0,23.0,10.0,19.0,1.0,21.0,26.0,25.0,18.0,8.0,15.0,28.0,3.0,1.0,14.0,24.0,18.0,Regular Season,1610612748.0,15.0,8.0,7.0,0.533,730.0,108.3,110.5,108.1,110.8,0.2,-0.3,0.618,1.69,17.8,0.26,0.731,0.492,0.144,0.523,0.569,100.0,97.71,81.42,1486.0,0.495,9.0,11.0,12.0,13.0,9.0,22.0,13.0,18.0,12.0,14.0,15.0,20.0,10.0,21.0,10.0,23.0,20.0,26.0,20.0,Regular Season
milwaukee bucks,2022-23,2,1610612749.0,14.0,9.0,5.0,0.643,48.7,40.9,89.4,0.458,13.1,36.9,0.355,17.1,23.9,0.716,11.5,36.1,47.6,24.9,15.1,7.1,5.8,5.2,18.9,20.1,112.1,3.1,19.0,6.0,4.0,5.0,4.0,19.0,10.0,21.0,8.0,6.0,13.0,19.0,13.0,27.0,11.0,1.0,2.0,14.0,19.0,18.0,6.0,20.0,3.0,17.0,15.0,8.0,Regular Season,1610612749.0,14.0,9.0,5.0,0.643,682.0,108.3,110.7,106.6,107.7,1.6,3.0,0.607,1.64,17.6,0.301,0.755,0.526,0.15,0.531,0.561,101.3,99.7,83.08,1417.0,0.525,19.0,6.0,4.0,5.0,20.0,20.0,2.0,9.0,14.0,21.0,17.0,8.0,2.0,3.0,15.0,21.0,23.0,16.0,6.0,Regular Season
minnesota timberwolves,2022-23,2,1610612750.0,15.0,7.0,8.0,0.467,48.0,41.3,84.7,0.488,11.3,34.2,0.329,20.1,24.7,0.814,8.4,31.9,40.3,27.1,17.1,7.8,5.6,3.6,23.2,21.3,114.0,-2.3,9.0,17.0,20.0,20.0,20.0,16.0,23.0,6.0,18.0,11.0,24.0,6.0,7.0,9.0,26.0,18.0,29.0,6.0,27.0,8.0,9.0,2.0,30.0,10.0,12.0,24.0,Regular Season,1610612750.0,15.0,7.0,8.0,0.467,720.0,109.3,111.6,111.3,113.2,-1.9,-1.6,0.655,1.59,19.3,0.245,0.701,0.483,0.167,0.554,0.596,104.4,102.4,85.33,1532.0,0.5,9.0,17.0,20.0,20.0,15.0,14.0,20.0,22.0,3.0,23.0,7.0,27.0,24.0,25.0,27.0,7.0,7.0,4.0,18.0,Regular Season
new orleans pelicans,2022-23,2,1610612740.0,15.0,9.0,6.0,0.6,48.7,43.1,88.8,0.485,11.5,30.9,0.371,18.9,24.2,0.782,11.2,34.2,45.4,26.9,15.3,8.8,4.7,4.8,19.8,19.9,116.5,5.6,9.0,6.0,7.0,9.0,5.0,5.0,11.0,7.0,17.0,25.0,9.0,12.0,12.0,19.0,12.0,5.0,6.0,8.0,20.0,3.0,16.0,12.0,12.0,19.0,6.0,2.0,Regular Season,1610612740.0,15.0,9.0,6.0,0.6,730.0,112.6,113.6,106.2,107.8,6.4,5.7,0.625,1.76,18.8,0.284,0.741,0.514,0.149,0.55,0.586,102.6,101.33,84.44,1539.0,0.532,9.0,6.0,7.0,9.0,9.0,7.0,3.0,2.0,10.0,8.0,9.0,15.0,7.0,6.0,14.0,9.0,11.0,8.0,4.0,Regular Season
new york knicks,2022-23,2,1610612752.0,16.0,7.0,9.0,0.438,48.3,41.2,91.3,0.451,10.8,34.6,0.311,21.1,25.6,0.824,12.4,32.8,45.3,23.6,13.4,7.3,4.5,4.9,21.7,21.4,114.3,-2.2,1.0,17.0,22.0,21.0,17.0,18.0,7.0,27.0,24.0,10.0,27.0,2.0,4.0,4.0,5.0,14.0,7.0,21.0,5.0,14.0,19.0,14.0,26.0,9.0,11.0,22.0,Regular Season,1610612752.0,16.0,7.0,9.0,0.438,773.0,110.3,112.6,113.1,115.1,-2.8,-2.5,0.572,1.75,16.7,0.31,0.698,0.5,0.132,0.51,0.557,102.6,100.63,83.86,1623.0,0.483,1.0,17.0,22.0,21.0,3.0,11.0,24.0,24.0,25.0,9.0,23.0,7.0,25.0,18.0,3.0,26.0,24.0,10.0,23.0,Regular Season
oklahoma city thunder,2022-23,2,1610612760.0,16.0,6.0,10.0,0.375,49.3,44.3,94.0,0.471,11.9,33.8,0.352,16.9,21.6,0.783,11.7,31.8,43.4,24.0,14.6,7.7,6.1,5.4,22.1,19.2,117.4,-2.3,1.0,23.0,25.0,24.0,1.0,1.0,1.0,15.0,15.0,12.0,18.0,22.0,23.0,18.0,8.0,20.0,13.0,19.0,9.0,9.0,4.0,23.0,27.0,25.0,3.0,23.0,Regular Season,1610612760.0,16.0,6.0,10.0,0.375,788.0,110.4,111.5,111.7,113.7,-1.3,-2.3,0.542,1.65,16.7,0.28,0.676,0.476,0.138,0.535,0.567,104.0,102.58,85.48,1685.0,0.479,1.0,23.0,25.0,24.0,1.0,16.0,23.0,23.0,28.0,18.0,24.0,17.0,30.0,28.0,7.0,18.0,22.0,3.0,24.0,Regular Season
orlando magic,2022-23,2,1610612753.0,15.0,4.0,11.0,0.267,48.3,39.5,83.1,0.476,11.1,31.3,0.353,19.5,24.3,0.8,9.9,31.7,41.5,21.8,17.6,6.3,5.3,5.3,20.2,19.8,109.6,-6.7,9.0,26.0,27.0,27.0,14.0,24.0,27.0,13.0,22.0,23.0,16.0,7.0,10.0,15.0,18.0,21.0,23.0,29.0,28.0,25.0,10.0,22.0,18.0,20.0,23.0,27.0,Regular Season,1610612753.0,15.0,4.0,11.0,0.267,725.0,108.0,110.3,114.0,117.0,-6.0,-6.7,0.551,1.24,16.3,0.288,0.718,0.506,0.177,0.543,0.584,101.1,98.75,82.29,1491.0,0.462,9.0,26.0,27.0,27.0,12.0,23.0,27.0,27.0,27.0,29.0,28.0,11.0,17.0,11.0,29.0,12.0,12.0,22.0,27.0,Regular Season
philadelphia 76ers,2022-23,2,1610612755.0,14.0,8.0,6.0,0.571,48.0,38.4,83.1,0.462,11.1,31.4,0.353,19.2,23.7,0.81,9.1,31.6,40.7,22.9,14.9,8.5,4.6,5.1,19.9,18.8,107.1,2.2,19.0,11.0,7.0,10.0,20.0,29.0,26.0,18.0,21.0,22.0,17.0,8.0,14.0,10.0,23.0,23.0,27.0,26.0,13.0,4.0,17.0,18.0,14.0,27.0,28.0,10.0,Regular Season,1610612755.0,14.0,8.0,6.0,0.571,672.0,107.8,109.2,104.7,106.4,3.1,2.7,0.597,1.54,17.3,0.251,0.726,0.486,0.152,0.529,0.572,99.8,98.36,81.96,1374.0,0.506,19.0,11.0,7.0,10.0,27.0,26.0,1.0,10.0,16.0,25.0,21.0,25.0,12.0,24.0,19.0,22.0,17.0,24.0,15.0,Regular Season
phoenix suns,2022-23,2,1610612756.0,15.0,10.0,5.0,0.667,48.0,42.9,91.1,0.471,12.8,33.2,0.386,15.9,19.5,0.816,11.9,31.7,43.5,25.9,13.4,7.2,6.4,4.8,21.5,19.1,114.6,5.4,9.0,2.0,4.0,4.0,20.0,7.0,8.0,16.0,9.0,15.0,5.0,26.0,27.0,7.0,7.0,21.0,12.0,11.0,4.0,16.0,2.0,12.0,24.0,26.0,9.0,3.0,Regular Season,1610612756.0,15.0,10.0,5.0,0.667,720.0,113.2,115.7,108.2,110.3,5.0,5.4,0.604,1.94,18.5,0.312,0.72,0.512,0.135,0.541,0.575,101.1,99.03,82.53,1486.0,0.522,9.0,2.0,4.0,4.0,15.0,5.0,10.0,3.0,15.0,3.0,11.0,6.0,14.0,7.0,6.0,14.0,16.0,20.0,7.0,Regular Season
portland trail blazers,2022-23,2,1610612757.0,16.0,6.0,10.0,0.375,48.3,38.5,83.4,0.461,11.9,31.3,0.381,18.8,24.6,0.763,10.3,31.6,41.9,24.6,15.1,6.2,3.9,5.1,20.4,21.6,107.7,-4.1,1.0,23.0,25.0,24.0,17.0,28.0,25.0,19.0,14.0,24.0,7.0,14.0,8.0,23.0,14.0,24.0,21.0,17.0,18.0,27.0,26.0,16.0,19.0,8.0,26.0,25.0,Regular Season,1610612757.0,16.0,6.0,10.0,0.375,773.0,108.8,111.0,113.1,115.2,-4.3,-4.2,0.638,1.63,18.2,0.287,0.719,0.501,0.155,0.533,0.571,98.3,96.4,80.34,1552.0,0.477,1.0,23.0,25.0,24.0,3.0,19.0,25.0,25.0,9.0,22.0,13.0,13.0,16.0,14.0,24.0,19.0,18.0,28.0,25.0,Regular Season
sacramento kings,2022-23,2,1610612758.0,14.0,9.0,5.0,0.643,48.4,44.1,88.2,0.5,13.5,36.7,0.368,20.5,24.9,0.822,8.0,33.5,41.5,28.2,14.9,7.5,3.0,5.0,19.9,21.7,122.3,5.0,19.0,6.0,4.0,5.0,8.0,2.0,13.0,4.0,5.0,8.0,10.0,3.0,6.0,6.0,28.0,12.0,24.0,4.0,12.0,11.0,29.0,15.0,14.0,4.0,2.0,4.0,Regular Season,1610612758.0,14.0,9.0,5.0,0.643,677.0,115.3,117.7,111.7,113.3,3.6,4.3,0.639,1.9,19.7,0.253,0.755,0.505,0.143,0.577,0.616,104.7,102.95,85.79,1455.0,0.522,19.0,6.0,4.0,5.0,21.0,4.0,22.0,7.0,8.0,4.0,5.0,23.0,1.0,12.0,9.0,5.0,2.0,2.0,8.0,Regular Season
san antonio spurs,2022-23,2,1610612759.0,15.0,1.0,14.0,0.067,48.3,41.8,91.3,0.458,10.8,33.4,0.323,12.8,18.3,0.698,12.2,29.4,41.6,26.9,16.3,7.3,4.2,3.7,19.5,17.6,107.2,-14.9,9.0,30.0,30.0,30.0,14.0,13.0,6.0,23.0,23.0,13.0,26.0,30.0,29.0,30.0,6.0,30.0,22.0,8.0,26.0,13.0,23.0,5.0,9.0,28.0,27.0,30.0,Regular Season,1610612759.0,15.0,1.0,14.0,0.067,725.0,103.5,105.2,117.2,119.8,-13.7,-14.7,0.644,1.65,18.8,0.286,0.71,0.478,0.16,0.517,0.539,103.1,101.2,84.33,1529.0,0.424,9.0,30.0,30.0,30.0,12.0,29.0,30.0,30.0,7.0,17.0,10.0,14.0,20.0,27.0,26.0,25.0,28.0,9.0,30.0,Regular Season
toronto raptors,2022-23,2,1610612761.0,14.0,7.0,7.0,0.5,48.4,41.3,93.1,0.444,9.9,32.3,0.305,18.7,23.4,0.801,14.4,29.8,44.2,22.9,13.9,10.4,5.8,5.6,20.1,21.2,111.1,0.4,19.0,17.0,12.0,17.0,8.0,17.0,3.0,29.0,28.0,18.0,29.0,15.0,16.0,14.0,1.0,28.0,10.0,26.0,7.0,1.0,6.0,27.0,17.0,12.0,17.0,17.0,Regular Season,1610612761.0,14.0,7.0,7.0,0.5,677.0,108.1,111.1,109.4,110.4,-1.4,0.7,0.555,1.65,16.2,0.345,0.706,0.51,0.139,0.497,0.538,101.3,99.4,82.84,1400.0,0.489,19.0,17.0,12.0,17.0,21.0,18.0,11.0,15.0,26.0,19.0,29.0,2.0,23.0,8.0,8.0,29.0,29.0,18.0,21.0,Regular Season
utah jazz,2022-23,2,1610612762.0,16.0,7.0,9.0,0.438,48.0,42.9,88.6,0.484,14.4,38.4,0.376,16.6,20.9,0.794,11.7,31.6,43.3,26.8,15.3,6.1,4.4,5.4,19.7,19.6,116.8,0.6,1.0,17.0,22.0,21.0,20.0,8.0,12.0,9.0,3.0,5.0,8.0,23.0,26.0,16.0,8.0,24.0,14.0,10.0,21.0,28.0,20.0,23.0,10.0,23.0,5.0,16.0,Regular Season,1610612762.0,16.0,7.0,9.0,0.438,768.0,115.1,117.8,114.2,117.0,1.0,0.8,0.625,1.75,19.0,0.317,0.692,0.506,0.154,0.565,0.597,101.6,99.28,82.73,1587.0,0.5,1.0,17.0,22.0,21.0,6.0,3.0,28.0,14.0,11.0,10.0,8.0,5.0,28.0,10.0,22.0,6.0,6.0,19.0,17.0,Regular Season
