TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612738,Boston Celtics,3,3,0,1.0,144.0,115.8,117.7,105.6,107.3,10.2,10.3,0.519,1.5,16.5,0.324,0.71,0.53,0.153,0.571,0.595,101.6,100.0,83.33,300,0.55,19,2,1,1,21,7,11,4,27,24,24,6,17,6,21,6,9,20,5,2023-24,1,Regular Season
1610612751,Brooklyn Nets,3,1,2,0.333,144.0,118.9,119.2,115.9,118.0,2.9,1.2,0.625,1.77,19.8,0.296,0.781,0.552,0.156,0.597,0.625,103.1,102.0,85.0,307,0.514,19,20,12,20,21,3,28,14,13,13,4,11,2,1,23,3,2,10,12,2023-24,1,Regular Season
1610612766,Charlotte Hornets,3,1,2,0.333,144.0,104.6,106.0,109.4,112.0,-4.8,-6.0,0.707,1.85,19.7,0.269,0.703,0.48,0.148,0.504,0.55,107.5,105.5,87.92,317,0.488,19,20,12,20,21,21,19,21,2,10,5,17,22,21,18,22,17,2,18,2023-24,1,Regular Season
1610612741,Chicago Bulls,4,2,2,0.5,197.0,102.0,104.5,109.0,111.1,-7.1,-6.7,0.51,1.55,14.5,0.281,0.721,0.477,0.126,0.465,0.51,100.7,98.56,82.13,404,0.449,1,7,12,12,1,25,16,22,29,21,29,14,13,22,6,30,30,26,27,2023-24,1,Regular Season
1610612739,Cleveland Cavaliers,4,1,3,0.25,192.0,104.6,106.0,111.2,113.8,-6.6,-7.7,0.578,2.02,16.9,0.267,0.709,0.473,0.115,0.495,0.519,101.7,99.88,83.23,399,0.452,1,20,24,24,5,20,24,24,23,5,22,18,18,25,2,25,26,21,26,2023-24,1,Regular Season
1610612742,Dallas Mavericks,3,3,0,1.0,144.0,119.0,121.3,111.2,111.9,7.8,9.4,0.511,1.89,16.5,0.242,0.753,0.498,0.116,0.582,0.612,105.0,103.67,86.39,310,0.524,19,2,1,1,21,1,18,6,28,8,25,26,6,14,3,4,5,6,10,2023-24,1,Regular Season
1610612743,Denver Nuggets,4,4,0,1.0,192.0,115.6,118.9,101.5,103.6,14.0,15.4,0.646,2.14,21.8,0.27,0.681,0.496,0.146,0.607,0.616,100.5,98.13,81.77,391,0.589,1,1,1,1,5,4,5,2,6,3,2,16,26,16,13,1,4,27,2,2023-24,1,Regular Season
1610612765,Detroit Pistons,4,2,2,0.5,192.0,107.5,111.0,106.0,107.0,1.5,4.0,0.703,1.55,19.8,0.355,0.737,0.55,0.188,0.529,0.562,102.0,99.88,83.23,399,0.522,1,7,12,12,5,13,10,11,3,22,3,1,10,2,30,15,15,21,11,2023-24,1,Regular Season
1610612744,Golden State Warriors,4,3,1,0.75,192.0,112.8,114.9,101.7,104.8,11.2,10.2,0.624,1.8,18.4,0.332,0.708,0.529,0.147,0.541,0.571,102.7,100.25,83.54,402,0.559,1,2,4,4,5,10,7,5,14,12,11,5,19,7,15,12,12,17,4,2023-24,1,Regular Season
1610612745,Houston Rockets,3,0,3,0.0,149.0,98.0,101.0,113.4,115.2,-15.4,-14.2,0.602,1.61,17.3,0.258,0.673,0.455,0.147,0.493,0.517,99.2,96.97,80.81,300,0.397,19,29,24,29,19,29,27,30,20,17,20,20,27,29,14,27,27,29,30,2023-24,1,Regular Season
