GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win,Month,Season,Team1_W_PCT,Team1_PIE,Team1_eFG%,Team1_TOV%,Team1_ORB%,Team1_FTR,Team2_W_PCT,Team2_PIE,Team2_eFG%,Team2_TOV%,Team2_ORB%,Team2_FTR,SeasonKey
21900944,2020-03-07,golden state warriors,philadelphia 76ers,118,114,0.55,0.488,30,29,35,41,7,11,4.0,-4.0,1,1,3,2019-20,0.333,0.472,0.491,0.149,0.269,0.775,0.563,0.529,0.536,0.141,0.29,0.74,2019_20
21900945,2020-03-07,portland trail blazers,sacramento kings,111,123,0.472,0.482,22,30,41,47,11,14,-12.0,12.0,1,0,3,2019-20,0.429,0.486,0.522,0.131,0.272,0.832,0.25,0.465,0.52,0.147,0.276,0.774,2019_20
21900946,2020-03-08,brooklyn nets,chicago bulls,110,107,0.5,0.424,21,23,50,31,28,7,3.0,-3.0,1,1,3,2019-20,0.462,0.518,0.489,0.147,0.287,0.754,0.5,0.508,0.518,0.159,0.241,0.809,2019_20
21900947,2020-03-08,minnesota timberwolves,new orleans pelicans,107,120,0.394,0.489,20,28,42,54,17,25,-13.0,13.0,1,0,3,2019-20,0.143,0.452,0.489,0.143,0.261,0.787,0.333,0.473,0.512,0.145,0.269,0.738,2019_20
21900948,2020-03-08,la clippers,los angeles lakers,103,112,0.395,0.448,12,22,49,45,15,12,-9.0,9.0,1,0,3,2019-20,0.667,0.532,0.529,0.144,0.286,0.8,0.643,0.536,0.542,0.155,0.294,0.728,2019_20
21900949,2020-03-08,boston celtics,oklahoma city thunder,104,105,0.413,0.443,22,16,46,39,13,16,-1.0,1.0,1,0,3,2019-20,0.769,0.545,0.557,0.147,0.302,0.8,0.733,0.53,0.528,0.138,0.257,0.807,2019_20
21900950,2020-03-08,milwaukee bucks,phoenix suns,131,140,0.537,0.553,23,30,36,47,10,14,-9.0,9.0,0,0,3,2019-20,0.867,0.595,0.57,0.147,0.273,0.746,0.333,0.492,0.52,0.143,0.276,0.795,2019_20
21900951,2020-03-08,miami heat,washington wizards,100,89,0.485,0.333,21,19,46,29,20,13,11.0,-11.0,0,1,3,2019-20,0.733,0.516,0.528,0.135,0.278,0.787,0.267,0.463,0.511,0.123,0.265,0.771,2019_20
21900952,2020-03-08,dallas mavericks,indiana pacers,109,112,0.429,0.523,19,23,42,47,10,10,-3.0,3.0,1,0,3,2019-20,0.6,0.535,0.538,0.128,0.27,0.795,0.667,0.514,0.523,0.118,0.233,0.786,2019_20
21900953,2020-03-08,houston rockets,orlando magic,106,126,0.443,0.484,21,21,38,49,18,14,-20.0,20.0,1,0,3,2019-20,0.667,0.502,0.545,0.14,0.28,0.78,0.467,0.487,0.502,0.123,0.26,0.741,2019_20
21900954,2020-03-08,cleveland cavaliers,san antonio spurs,132,129,0.457,0.439,26,20,60,44,18,9,3.0,-3.0,1,1,3,2019-20,0.357,0.437,0.515,0.182,0.321,0.715,0.583,0.522,0.541,0.126,0.209,0.767,2019_20
21900955,2020-03-08,detroit pistons,new york knicks,84,96,0.363,0.439,21,15,35,51,11,9,-12.0,12.0,0,0,3,2019-20,0.4,0.484,0.536,0.151,0.275,0.726,0.357,0.454,0.488,0.132,0.283,0.713,2019_20
21900956,2020-03-08,sacramento kings,toronto raptors,113,118,0.467,0.476,24,27,50,36,11,9,-5.0,5.0,1,0,3,2019-20,0.25,0.465,0.52,0.147,0.276,0.774,0.563,0.519,0.515,0.147,0.269,0.807,2019_20
21900957,2020-03-09,atlanta hawks,charlotte hornets,143,138,0.552,0.471,33,31,53,35,15,3,5.0,-5.0,1,1,3,2019-20,0.214,0.439,0.501,0.156,0.242,0.774,0.333,0.461,0.485,0.147,0.294,0.744,2019_20
21900958,2020-03-09,denver nuggets,milwaukee bucks,109,95,0.436,0.378,28,23,48,48,12,17,14.0,-14.0,1,1,3,2019-20,0.625,0.523,0.533,0.14,0.309,0.799,0.867,0.595,0.57,0.147,0.273,0.746,2019_20
21900959,2020-03-09,toronto raptors,utah jazz,101,92,0.434,0.398,22,24,53,34,18,11,9.0,-9.0,0,1,3,2019-20,0.563,0.519,0.515,0.147,0.269,0.807,0.643,0.505,0.558,0.164,0.249,0.762,2019_20
21900960,2020-03-10,boston celtics,indiana pacers,114,111,0.441,0.495,19,23,46,43,8,12,3.0,-3.0,0,1,3,2019-20,0.769,0.545,0.557,0.147,0.302,0.8,0.667,0.514,0.523,0.118,0.233,0.786,2019_20
21900961,2020-03-10,new york knicks,washington wizards,115,122,0.519,0.473,30,23,36,37,18,16,-7.0,7.0,0,0,3,2019-20,0.357,0.454,0.488,0.132,0.283,0.713,0.267,0.463,0.511,0.123,0.265,0.771,2019_20
21900962,2020-03-10,chicago bulls,cleveland cavaliers,108,103,0.5,0.5,23,29,46,35,21,18,5.0,-5.0,1,1,3,2019-20,0.5,0.508,0.518,0.159,0.241,0.809,0.357,0.437,0.515,0.182,0.321,0.715,2019_20
21900963,2020-03-10,houston rockets,minnesota timberwolves,117,111,0.513,0.482,24,21,33,41,16,18,6.0,-6.0,1,1,3,2019-20,0.667,0.502,0.545,0.14,0.28,0.78,0.143,0.452,0.489,0.143,0.261,0.787,2019_20
21900964,2020-03-10,memphis grizzlies,orlando magic,115,120,0.5,0.467,24,31,39,41,20,15,-5.0,5.0,1,0,3,2019-20,0.5,0.5,0.539,0.145,0.261,0.791,0.467,0.487,0.502,0.123,0.26,0.741,2019_20
21900965,2020-03-10,dallas mavericks,san antonio spurs,109,119,0.457,0.517,23,32,42,40,14,11,-10.0,10.0,0,0,3,2019-20,0.6,0.535,0.538,0.128,0.27,0.795,0.583,0.522,0.541,0.126,0.209,0.767,2019_20
21900966,2020-03-10,phoenix suns,portland trail blazers,105,121,0.402,0.506,26,20,43,46,14,11,-16.0,16.0,0,0,3,2019-20,0.333,0.492,0.52,0.143,0.276,0.795,0.429,0.486,0.522,0.131,0.272,0.832,2019_20
21900967,2020-03-10,golden state warriors,la clippers,107,131,0.468,0.5,25,28,35,47,9,10,-24.0,24.0,1,0,3,2019-20,0.333,0.472,0.491,0.149,0.269,0.775,0.667,0.532,0.529,0.144,0.286,0.8,2019_20
21900968,2020-03-10,brooklyn nets,los angeles lakers,104,102,0.411,0.46,24,24,47,46,10,14,2.0,-2.0,0,1,3,2019-20,0.462,0.518,0.489,0.147,0.287,0.754,0.643,0.536,0.542,0.155,0.294,0.728,2019_20
21900969,2020-03-11,atlanta hawks,new york knicks,131,136,0.453,0.532,26,32,53,47,17,12,-5.0,5.0,1,0,3,2019-20,0.214,0.439,0.501,0.156,0.242,0.774,0.357,0.454,0.488,0.132,0.283,0.713,2019_20
21900970,2020-03-11,charlotte hornets,miami heat,109,98,0.451,0.464,20,32,50,36,14,14,11.0,-11.0,0,1,3,2019-20,0.333,0.461,0.485,0.147,0.294,0.744,0.733,0.516,0.528,0.135,0.278,0.787,2019_20
21900971,2020-03-11,detroit pistons,philadelphia 76ers,106,124,0.464,0.506,25,28,32,50,8,13,-18.0,18.0,0,0,3,2019-20,0.4,0.484,0.536,0.151,0.275,0.726,0.563,0.529,0.536,0.141,0.29,0.74,2019_20
21900973,2020-03-11,dallas mavericks,denver nuggets,113,97,0.457,0.47,23,23,52,40,10,15,16.0,-16.0,1,1,3,2019-20,0.6,0.535,0.538,0.128,0.27,0.795,0.625,0.523,0.533,0.14,0.309,0.799,2019_20
21901231,2020-07-30,new orleans pelicans,utah jazz,104,106,0.426,0.44,22,17,45,43,20,20,-2.0,2.0,1,0,7,2019-20,,,,,,,,,,,,,2019_20
21901232,2020-07-30,la clippers,los angeles lakers,101,103,0.432,0.39,17,21,36,45,20,16,-2.0,2.0,0,0,7,2019-20,,,,,,,,,,,,,2019_20
21901233,2020-07-31,brooklyn nets,orlando magic,118,128,0.484,0.529,30,31,39,42,14,12,-10.0,10.0,1,0,7,2019-20,,,,,,,,,,,,,2019_20
21901234,2020-07-31,memphis grizzlies,portland trail blazers,135,140,0.452,0.538,25,27,39,42,13,16,-5.0,5.0,0,0,7,2019-20,,,,,,,,,,,,,2019_20
21901235,2020-07-31,phoenix suns,washington wizards,125,112,0.525,0.462,29,18,37,36,17,18,13.0,-13.0,0,1,7,2019-20,,,,,,,,,,,,,2019_20
21901236,2020-07-31,boston celtics,milwaukee bucks,112,119,0.407,0.464,18,25,48,47,15,15,-7.0,7.0,0,0,7,2019-20,,,,,,,,,,,,,2019_20
21901237,2020-07-31,sacramento kings,san antonio spurs,120,129,0.484,0.533,22,32,42,42,15,15,-9.0,9.0,0,0,7,2019-20,,,,,,,,,,,,,2019_20
21901238,2020-07-31,dallas mavericks,houston rockets,149,153,0.476,0.515,30,26,55,43,20,9,-4.0,4.0,1,0,7,2019-20,,,,,,,,,,,,,2019_20
21901239,2020-08-01,denver nuggets,miami heat,105,125,0.438,0.556,28,29,38,38,19,15,-20.0,20.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901240,2020-08-01,oklahoma city thunder,utah jazz,110,94,0.532,0.391,19,17,47,35,21,14,16.0,-16.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901241,2020-08-01,la clippers,new orleans pelicans,126,103,0.425,0.447,23,24,48,48,10,18,23.0,-23.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901242,2020-08-01,indiana pacers,philadelphia 76ers,127,121,0.505,0.495,31,20,34,55,10,21,6.0,-6.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901243,2020-08-01,los angeles lakers,toronto raptors,92,107,0.354,0.417,17,24,40,51,17,14,-15.0,15.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901244,2020-08-02,brooklyn nets,washington wizards,118,110,0.422,0.455,23,26,48,46,11,12,8.0,-8.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901245,2020-08-02,boston celtics,portland trail blazers,128,124,0.545,0.5,24,31,36,35,14,12,4.0,-4.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901246,2020-08-02,memphis grizzlies,san antonio spurs,106,108,0.462,0.419,27,22,39,49,12,16,-2.0,2.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901247,2020-08-02,orlando magic,sacramento kings,132,116,0.524,0.495,31,30,46,39,18,14,16.0,-16.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901248,2020-08-02,houston rockets,milwaukee bucks,120,116,0.396,0.489,22,21,36,65,9,22,4.0,-4.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901249,2020-08-02,dallas mavericks,phoenix suns,115,117,0.409,0.452,22,22,49,49,8,11,-2.0,2.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901250,2020-08-03,miami heat,toronto raptors,103,107,0.425,0.433,29,19,41,39,14,21,-4.0,4.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901251,2020-08-03,denver nuggets,oklahoma city thunder,121,113,0.483,0.425,23,20,46,42,12,15,8.0,-8.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901252,2020-08-03,indiana pacers,washington wizards,111,100,0.478,0.436,20,30,45,45,10,13,11.0,-11.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901253,2020-08-03,memphis grizzlies,new orleans pelicans,99,109,0.398,0.451,25,25,43,49,13,14,-10.0,10.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901254,2020-08-03,philadelphia 76ers,san antonio spurs,132,130,0.529,0.495,26,21,35,44,13,14,2.0,-2.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901255,2020-08-03,los angeles lakers,utah jazz,116,108,0.5,0.446,23,25,38,42,14,21,8.0,-8.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901256,2020-08-04,brooklyn nets,milwaukee bucks,119,116,0.417,0.477,30,28,42,54,7,18,3.0,-3.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901257,2020-08-04,dallas mavericks,sacramento kings,114,110,0.367,0.413,22,26,61,47,17,10,4.0,-4.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901258,2020-08-04,la clippers,phoenix suns,115,117,0.494,0.469,21,25,48,44,10,8,-2.0,2.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901259,2020-08-04,indiana pacers,orlando magic,120,109,0.548,0.476,29,21,32,43,7,18,11.0,-11.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901260,2020-08-04,boston celtics,miami heat,106,112,0.435,0.442,15,22,45,42,16,12,-6.0,6.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901261,2020-08-04,houston rockets,portland trail blazers,102,110,0.391,0.411,24,18,39,64,10,12,-8.0,8.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901262,2020-08-05,memphis grizzlies,utah jazz,115,124,0.473,0.452,21,25,41,46,14,17,-9.0,9.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901263,2020-08-05,philadelphia 76ers,washington wizards,107,98,0.463,0.424,27,17,41,48,14,15,9.0,-9.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901264,2020-08-05,denver nuggets,san antonio spurs,132,126,0.549,0.495,31,29,46,35,14,7,6.0,-6.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901265,2020-08-05,los angeles lakers,oklahoma city thunder,86,105,0.352,0.43,17,17,46,52,11,13,-19.0,19.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901266,2020-08-05,orlando magic,toronto raptors,99,109,0.402,0.487,26,25,43,44,13,15,-10.0,10.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901267,2020-08-05,boston celtics,brooklyn nets,149,115,0.568,0.474,29,23,43,34,14,17,34.0,-34.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901268,2020-08-06,new orleans pelicans,sacramento kings,125,140,0.573,0.538,31,26,30,39,17,8,-15.0,15.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901269,2020-08-06,miami heat,milwaukee bucks,116,130,0.422,0.526,28,27,39,44,19,14,-14.0,14.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901270,2020-08-06,indiana pacers,phoenix suns,99,114,0.435,0.467,20,27,38,53,15,15,-15.0,15.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901271,2020-08-06,dallas mavericks,la clippers,111,126,0.448,0.543,24,22,37,45,7,6,-15.0,15.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901272,2020-08-06,denver nuggets,portland trail blazers,115,125,0.524,0.467,30,30,44,39,16,9,-10.0,10.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901273,2020-08-06,houston rockets,los angeles lakers,113,97,0.429,0.455,26,18,34,48,19,24,16.0,-16.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901274,2020-08-07,san antonio spurs,utah jazz,119,111,0.506,0.418,27,25,47,49,13,15,8.0,-8.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901275,2020-08-07,memphis grizzlies,oklahoma city thunder,121,92,0.554,0.351,24,19,58,36,19,10,29.0,-29.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901276,2020-08-07,brooklyn nets,sacramento kings,119,106,0.488,0.427,30,19,44,50,9,15,13.0,-13.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901277,2020-08-07,orlando magic,philadelphia 76ers,101,108,0.42,0.409,17,19,47,51,9,9,-7.0,7.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901278,2020-08-07,new orleans pelicans,washington wizards,118,107,0.477,0.422,25,22,45,40,18,13,11.0,-11.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901279,2020-08-07,boston celtics,toronto raptors,122,100,0.49,0.427,27,20,52,48,14,17,22.0,-22.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901280,2020-08-08,la clippers,portland trail blazers,122,117,0.494,0.489,24,24,45,41,14,11,5.0,-5.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901281,2020-08-08,denver nuggets,utah jazz,134,132,0.472,0.448,29,34,52,51,11,22,2.0,-2.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901282,2020-08-08,indiana pacers,los angeles lakers,116,111,0.524,0.42,25,20,42,44,20,15,5.0,-5.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901283,2020-08-08,miami heat,phoenix suns,112,119,0.488,0.478,28,27,37,52,12,11,-7.0,7.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901284,2020-08-08,dallas mavericks,milwaukee bucks,136,132,0.417,0.475,37,26,54,55,6,13,4.0,-4.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901285,2020-08-09,oklahoma city thunder,washington wizards,121,103,0.512,0.413,25,23,43,44,12,15,18.0,-18.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901286,2020-08-09,memphis grizzlies,toronto raptors,99,108,0.407,0.479,24,25,42,40,22,25,-9.0,9.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901287,2020-08-09,new orleans pelicans,san antonio spurs,113,122,0.438,0.449,30,22,48,51,19,17,-9.0,9.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901288,2020-08-09,boston celtics,orlando magic,122,119,0.441,0.402,32,24,54,52,12,13,3.0,-3.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901289,2020-08-09,philadelphia 76ers,portland trail blazers,121,124,0.485,0.473,24,19,48,41,15,10,-3.0,3.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901290,2020-08-09,houston rockets,sacramento kings,129,112,0.473,0.471,21,29,48,41,15,17,17.0,-17.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901291,2020-08-09,brooklyn nets,la clippers,129,120,0.553,0.484,32,23,46,39,16,10,9.0,-9.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901292,2020-08-10,oklahoma city thunder,phoenix suns,101,128,0.389,0.472,24,29,40,53,19,19,-27.0,27.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901293,2020-08-10,dallas mavericks,utah jazz,122,114,0.565,0.476,29,28,34,38,8,12,8.0,-8.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901294,2020-08-10,milwaukee bucks,toronto raptors,106,114,0.393,0.433,25,24,49,55,19,13,-8.0,8.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901295,2020-08-10,indiana pacers,miami heat,92,114,0.393,0.449,20,29,45,59,17,13,-22.0,22.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901296,2020-08-10,denver nuggets,los angeles lakers,121,124,0.584,0.543,27,28,35,32,14,10,-3.0,3.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901297,2020-08-11,brooklyn nets,orlando magic,108,96,0.427,0.386,26,13,47,49,13,17,12.0,-12.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901298,2020-08-11,houston rockets,san antonio spurs,105,123,0.404,0.495,18,28,37,59,18,22,-18.0,18.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901299,2020-08-11,philadelphia 76ers,phoenix suns,117,130,0.495,0.551,28,28,34,44,8,7,-13.0,13.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901300,2020-08-11,dallas mavericks,portland trail blazers,131,134,0.519,0.469,28,18,37,48,17,8,-3.0,3.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901301,2020-08-11,boston celtics,memphis grizzlies,122,107,0.512,0.393,29,26,46,44,12,8,15.0,-15.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901302,2020-08-11,new orleans pelicans,sacramento kings,106,112,0.512,0.489,25,27,34,45,19,20,-6.0,6.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901303,2020-08-11,milwaukee bucks,washington wizards,126,113,0.506,0.411,25,22,53,44,14,11,13.0,-13.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
21901304,2020-08-12,houston rockets,indiana pacers,104,108,0.372,0.4,20,25,49,54,20,14,-4.0,4.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901305,2020-08-12,philadelphia 76ers,toronto raptors,121,125,0.464,0.444,27,28,47,47,17,12,-4.0,4.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901306,2020-08-12,miami heat,oklahoma city thunder,115,116,0.488,0.438,24,20,40,50,12,16,-1.0,1.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901307,2020-08-12,denver nuggets,la clippers,111,124,0.494,0.541,33,29,42,40,12,7,-13.0,13.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901308,2020-08-13,boston celtics,washington wizards,90,96,0.398,0.386,22,22,51,56,18,18,-6.0,6.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901309,2020-08-13,brooklyn nets,portland trail blazers,133,134,0.552,0.481,28,25,46,42,14,9,-1.0,1.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901310,2020-08-13,los angeles lakers,sacramento kings,122,136,0.49,0.568,29,37,47,44,17,14,-14.0,14.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901311,2020-08-13,memphis grizzlies,milwaukee bucks,119,106,0.5,0.398,36,27,55,45,18,15,13.0,-13.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901312,2020-08-13,new orleans pelicans,orlando magic,127,133,0.552,0.571,22,25,40,33,13,12,-6.0,6.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901313,2020-08-13,dallas mavericks,phoenix suns,102,128,0.438,0.551,17,34,43,45,11,5,-26.0,26.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901314,2020-08-13,san antonio spurs,utah jazz,112,118,0.494,0.465,24,25,44,43,15,8,-6.0,6.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
21901315,2020-08-14,houston rockets,philadelphia 76ers,96,134,0.438,0.563,25,31,27,51,17,16,-38.0,38.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
21901316,2020-08-14,indiana pacers,miami heat,109,92,0.483,0.356,32,14,51,48,19,19,17.0,-17.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901317,2020-08-14,la clippers,oklahoma city thunder,107,103,0.4,0.358,23,18,61,48,20,16,4.0,-4.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
21901318,2020-08-14,denver nuggets,toronto raptors,109,117,0.414,0.5,27,27,41,51,15,19,-8.0,8.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900101,2020-08-18,milwaukee bucks,orlando magic,110,122,0.433,0.494,28,29,47,48,16,15,-12.0,12.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900102,2020-08-20,milwaukee bucks,orlando magic,111,96,0.472,0.348,26,18,57,42,20,11,15.0,-15.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900103,2020-08-22,milwaukee bucks,orlando magic,121,107,0.561,0.452,27,24,43,35,18,18,14.0,-14.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900104,2020-08-24,milwaukee bucks,orlando magic,121,106,0.495,0.414,29,26,49,43,12,16,15.0,-15.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900105,2020-08-29,milwaukee bucks,orlando magic,118,104,0.455,0.394,27,22,56,47,14,11,14.0,-14.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900111,2020-08-17,brooklyn nets,toronto raptors,110,134,0.467,0.471,33,26,45,47,14,11,-24.0,24.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900112,2020-08-19,brooklyn nets,toronto raptors,99,104,0.388,0.437,25,22,46,44,17,8,-5.0,5.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900113,2020-08-21,brooklyn nets,toronto raptors,92,117,0.333,0.505,24,35,42,56,13,14,-25.0,25.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900114,2020-08-23,brooklyn nets,toronto raptors,122,150,0.398,0.554,21,39,44,57,14,10,-28.0,28.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900121,2020-08-17,boston celtics,philadelphia 76ers,109,101,0.422,0.463,22,23,43,50,7,18,8.0,-8.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900122,2020-08-19,boston celtics,philadelphia 76ers,128,101,0.512,0.418,20,21,43,38,6,9,27.0,-27.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900123,2020-08-21,boston celtics,philadelphia 76ers,102,94,0.414,0.295,15,14,45,57,10,12,8.0,-8.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900124,2020-08-23,boston celtics,philadelphia 76ers,110,106,0.463,0.427,19,12,42,39,14,8,4.0,-4.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900131,2020-08-18,indiana pacers,miami heat,101,113,0.474,0.494,22,22,37,35,13,9,-12.0,12.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900132,2020-08-20,indiana pacers,miami heat,100,109,0.444,0.474,25,27,38,41,16,16,-9.0,9.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900133,2020-08-22,indiana pacers,miami heat,115,124,0.488,0.453,23,23,37,46,14,16,-9.0,9.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900134,2020-08-24,indiana pacers,miami heat,87,99,0.413,0.44,20,24,34,60,15,13,-12.0,12.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900141,2020-08-18,los angeles lakers,portland trail blazers,93,100,0.351,0.392,22,18,55,50,9,16,-7.0,7.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900142,2020-08-20,los angeles lakers,portland trail blazers,111,88,0.478,0.4,26,14,50,41,14,17,23.0,-23.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900143,2020-08-22,los angeles lakers,portland trail blazers,116,108,0.5,0.411,26,17,55,38,17,11,8.0,-8.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900144,2020-08-24,los angeles lakers,portland trail blazers,135,115,0.563,0.449,29,20,41,42,14,17,20.0,-20.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900145,2020-08-29,los angeles lakers,portland trail blazers,131,122,0.545,0.473,27,20,41,43,17,19,9.0,-9.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900151,2020-08-17,dallas mavericks,la clippers,110,118,0.457,0.474,18,18,41,45,21,11,-8.0,8.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900152,2020-08-19,dallas mavericks,la clippers,127,114,0.5,0.44,25,16,49,47,9,15,13.0,-13.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900153,2020-08-21,dallas mavericks,la clippers,122,130,0.506,0.522,27,24,42,44,9,7,-8.0,8.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900154,2020-08-23,dallas mavericks,la clippers,135,133,0.5,0.464,20,19,54,41,11,9,2.0,-2.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900155,2020-08-25,dallas mavericks,la clippers,111,154,0.447,0.631,19,28,31,49,13,15,-43.0,43.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900156,2020-08-30,dallas mavericks,la clippers,97,111,0.422,0.484,20,22,42,52,12,13,-14.0,14.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900161,2020-08-17,denver nuggets,utah jazz,135,125,0.516,0.474,23,18,41,52,11,15,10.0,-10.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
