GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win
0021900215,2019-11-22,atlanta hawks,detroit pistons,103,128,0.432,0.598,26,30,34,42,19,18,-25.0,25.0,0,0
0021900216,2019-11-22,charlotte hornets,washington wizards,118,125,0.516,0.527,24,34,44,41,16,11,-7.0,7.0,0,0
0021900217,2019-11-22,brooklyn nets,sacramento kings,116,97,0.506,0.453,22,26,48,33,18,16,19.0,-19.0,1,1
0021900218,2019-11-22,philadelphia 76ers,san antonio spurs,115,104,0.517,0.506,32,21,51,32,15,11,11.0,-11.0,1,1
0021900219,2019-11-22,chicago bulls,miami heat,108,116,0.456,0.494,23,33,41,44,13,19,-8.0,8.0,1,0
0021900220,2019-11-22,los angeles lakers,oklahoma city thunder,130,127,0.511,0.527,32,28,45,37,15,11,3.0,-3.0,0,1
0021900221,2019-11-22,cleveland cavaliers,dallas mavericks,101,143,0.43,0.58,23,31,34,49,10,5,-42.0,42.0,0,0
0021900222,2019-11-22,boston celtics,denver nuggets,92,96,0.407,0.443,21,24,40,48,11,17,-4.0,4.0,0,0
0021900223,2019-11-22,golden state warriors,utah jazz,109,113,0.457,0.506,28,23,37,48,8,17,-4.0,4.0,0,0
0021900224,2019-11-22,houston rockets,la clippers,119,122,0.464,0.517,22,27,43,47,15,19,-3.0,3.0,0,0
0021900225,2019-11-23,minnesota timberwolves,phoenix suns,98,100,0.418,0.344,26,22,57,56,14,7,-2.0,2.0,1,0
0021900226,2019-11-23,charlotte hornets,chicago bulls,115,116,0.55,0.453,26,27,43,39,19,13,-1.0,1.0,1,0
0021900227,2019-11-23,indiana pacers,orlando magic,111,106,0.544,0.467,26,24,42,33,19,13,5.0,-5.0,1,1
0021900228,2019-11-23,atlanta hawks,toronto raptors,116,119,0.522,0.455,32,22,38,42,15,15,-3.0,3.0,1,0
0021900229,2019-11-23,new york knicks,san antonio spurs,104,111,0.43,0.533,30,26,37,47,11,22,-7.0,7.0,1,0
0021900230,2019-11-23,miami heat,philadelphia 76ers,86,113,0.4,0.506,12,28,38,44,17,14,-27.0,27.0,0,0
0021900231,2019-11-23,cleveland cavaliers,portland trail blazers,110,104,0.425,0.448,19,21,52,38,13,10,6.0,-6.0,1,1
0021900232,2019-11-23,los angeles lakers,memphis grizzlies,109,108,0.452,0.483,19,28,40,47,16,19,1.0,-1.0,0,1
0021900233,2019-11-23,detroit pistons,milwaukee bucks,90,104,0.407,0.488,22,25,40,49,15,21,-14.0,14.0,0,0
0021900234,2019-11-23,new orleans pelicans,utah jazz,120,128,0.416,0.512,21,29,38,49,10,17,-8.0,8.0,0,0
0021900235,2019-11-24,dallas mavericks,houston rockets,137,123,0.48,0.459,28,26,46,54,12,11,14.0,-14.0,0,1
0021900236,2019-11-24,brooklyn nets,new york knicks,103,101,0.403,0.463,18,22,35,43,11,16,2.0,-2.0,0,1
0021900237,2019-11-24,sacramento kings,washington wizards,113,106,0.481,0.457,22,29,39,45,13,16,7.0,-7.0,0,1
0021900238,2019-11-24,denver nuggets,phoenix suns,116,104,0.473,0.5,24,25,52,36,10,12,12.0,-12.0,1,1
0021900239,2019-11-24,la clippers,new orleans pelicans,134,109,0.469,0.439,27,26,56,45,6,9,25.0,-25.0,1,1
0021900240,2019-11-25,brooklyn nets,cleveland cavaliers,108,106,0.468,0.426,29,24,48,45,9,10,2.0,-2.0,0,1
0021900241,2019-11-25,detroit pistons,orlando magic,103,88,0.43,0.381,23,15,49,41,13,9,15.0,-15.0,1,1
0021900242,2019-11-25,indiana pacers,memphis grizzlies,126,114,0.543,0.479,29,30,47,40,13,8,12.0,-12.0,1,1
0021900243,2019-11-25,atlanta hawks,minnesota timberwolves,113,125,0.436,0.456,26,27,42,47,17,13,-12.0,12.0,1,0
0021900244,2019-11-25,boston celtics,sacramento kings,103,102,0.447,0.468,20,28,38,36,11,14,1.0,-1.0,1,1
0021900245,2019-11-25,charlotte hornets,miami heat,100,117,0.414,0.519,25,29,35,49,13,18,-17.0,17.0,0,0
0021900246,2019-11-25,philadelphia 76ers,toronto raptors,96,101,0.409,0.452,25,27,51,40,16,10,-5.0,5.0,0,0
0021900247,2019-11-25,chicago bulls,portland trail blazers,94,117,0.419,0.517,24,23,37,55,17,15,-23.0,23.0,1,0
0021900248,2019-11-25,milwaukee bucks,utah jazz,122,118,0.443,0.506,21,29,49,40,9,16,4.0,-4.0,1,1
0021900249,2019-11-25,los angeles lakers,san antonio spurs,114,104,0.494,0.466,28,23,40,41,9,13,10.0,-10.0,0,1
0021900250,2019-11-25,golden state warriors,oklahoma city thunder,97,100,0.416,0.471,27,26,41,43,12,15,-3.0,3.0,1,0
0021900251,2019-11-26,dallas mavericks,la clippers,99,114,0.38,0.423,16,22,46,56,20,14,-15.0,15.0,1,0
0021900252,2019-11-26,denver nuggets,washington wizards,117,104,0.522,0.421,31,26,58,36,20,12,13.0,-13.0,1,1
0021900253,2019-11-27,boston celtics,brooklyn nets,121,110,0.443,0.444,23,32,55,38,14,15,11.0,-11.0,1,1
0021900254,2019-11-27,charlotte hornets,detroit pistons,102,101,0.443,0.466,27,23,41,46,3,8,1.0,-1.0,1,1
0021900255,2019-11-27,cleveland cavaliers,orlando magic,104,116,0.457,0.484,20,23,49,34,25,11,-12.0,12.0,1,0
0021900256,2019-11-27,indiana pacers,utah jazz,121,102,0.521,0.434,23,19,42,40,12,16,19.0,-19.0,1,1
0021900257,2019-11-27,philadelphia 76ers,sacramento kings,97,91,0.468,0.411,20,22,49,42,17,11,6.0,-6.0,1,1
0021900258,2019-11-27,new york knicks,toronto raptors,98,126,0.375,0.489,19,26,45,52,18,12,-28.0,28.0,0,0
0021900259,2019-11-27,houston rockets,miami heat,117,108,0.458,0.463,19,22,43,41,15,18,9.0,-9.0,1,1
0021900260,2019-11-27,la clippers,memphis grizzlies,121,119,0.463,0.467,30,26,43,48,15,20,2.0,-2.0,0,1
0021900261,2019-11-27,atlanta hawks,milwaukee bucks,102,111,0.404,0.477,22,25,49,47,17,14,-9.0,9.0,0,0
0021900262,2019-11-27,minnesota timberwolves,san antonio spurs,113,101,0.435,0.423,28,25,53,46,11,6,12.0,-12.0,0,1
0021900263,2019-11-27,phoenix suns,washington wizards,132,140,0.516,0.573,29,32,40,34,15,14,-8.0,8.0,1,0
0021900264,2019-11-27,los angeles lakers,new orleans pelicans,114,110,0.518,0.405,25,20,37,42,15,19,4.0,-4.0,0,1
0021900265,2019-11-27,oklahoma city thunder,portland trail blazers,119,136,0.443,0.521,19,23,38,54,6,9,-17.0,17.0,0,0
0021900266,2019-11-27,chicago bulls,golden state warriors,90,104,0.382,0.457,20,31,42,54,17,20,-14.0,14.0,0,0
0021900267,2019-11-29,boston celtics,brooklyn nets,107,112,0.441,0.462,16,30,48,49,19,18,-5.0,5.0,0,0
0021900268,2019-11-29,charlotte hornets,detroit pistons,110,107,0.482,0.494,26,27,37,45,10,13,3.0,-3.0,0,1
0021900269,2019-11-29,orlando magic,toronto raptors,83,90,0.346,0.369,17,21,52,46,22,13,-7.0,7.0,1,0
0021900270,2019-11-29,cleveland cavaliers,milwaukee bucks,110,119,0.5,0.511,32,28,41,47,14,13,-9.0,9.0,1,0
0021900271,2019-11-29,new york knicks,philadelphia 76ers,95,101,0.436,0.431,14,22,37,46,14,16,-6.0,6.0,1,0
0021900272,2019-11-29,atlanta hawks,indiana pacers,104,105,0.433,0.424,14,19,48,42,24,15,-1.0,1.0,0,0
0021900273,2019-11-29,golden state warriors,miami heat,105,122,0.39,0.537,19,23,31,49,9,15,-17.0,17.0,0,0
0021900274,2019-11-29,memphis grizzlies,utah jazz,94,103,0.394,0.4,22,18,55,52,11,5,-9.0,9.0,1,0
0021900275,2019-11-29,new orleans pelicans,oklahoma city thunder,104,109,0.448,0.478,19,27,44,42,13,11,-5.0,5.0,0,0
0021900276,2019-11-29,la clippers,san antonio spurs,97,107,0.391,0.43,23,28,48,48,14,9,-10.0,10.0,0,0
0021900277,2019-11-29,dallas mavericks,phoenix suns,120,113,0.412,0.441,20,29,47,47,8,10,7.0,-7.0,0,1
0021900278,2019-11-29,chicago bulls,portland trail blazers,103,107,0.383,0.452,24,20,47,49,11,13,-4.0,4.0,0,0
0021900279,2019-11-29,los angeles lakers,washington wizards,125,103,0.517,0.396,29,25,47,45,18,17,22.0,-22.0,1,1
0021900280,2019-11-30,denver nuggets,sacramento kings,97,100,0.414,0.385,23,22,48,50,16,14,-3.0,3.0,0,0
0021900281,2019-11-30,indiana pacers,philadelphia 76ers,116,119,0.553,0.494,22,27,31,32,19,12,-3.0,3.0,0,0
0021900282,2019-11-30,atlanta hawks,houston rockets,111,158,0.427,0.584,26,30,29,52,13,15,-47.0,47.0,0,0
0021900283,2019-11-30,charlotte hornets,milwaukee bucks,96,137,0.366,0.563,21,41,53,53,12,7,-41.0,41.0,0,0
0021900284,2019-12-01,brooklyn nets,miami heat,106,109,0.44,0.389,24,16,48,51,12,9,-3.0,3.0,1,0
0021900285,2019-12-01,boston celtics,new york knicks,113,104,0.441,0.461,25,15,44,39,13,14,9.0,-9.0,0,1
0021900286,2019-12-01,memphis grizzlies,minnesota timberwolves,115,107,0.41,0.388,27,22,50,53,11,16,8.0,-8.0,0,1
0021900287,2019-12-01,dallas mavericks,los angeles lakers,114,100,0.433,0.46,24,25,51,45,13,17,14.0,-14.0,0,1
0021900288,2019-12-01,detroit pistons,san antonio spurs,132,98,0.591,0.409,33,20,50,31,15,8,34.0,-34.0,1,1
0021900289,2019-12-01,new orleans pelicans,oklahoma city thunder,104,107,0.448,0.469,22,19,41,47,11,11,-3.0,3.0,1,0
0021900290,2019-12-01,golden state warriors,orlando magic,96,100,0.396,0.425,21,21,46,48,10,12,-4.0,4.0,0,0
0021900291,2019-12-01,toronto raptors,utah jazz,130,110,0.522,0.422,36,21,43,51,14,18,20.0,-20.0,1,1
0021900292,2019-12-01,la clippers,washington wizards,150,125,0.553,0.461,22,32,52,43,16,14,25.0,-25.0,1,1
0021900293,2019-12-02,charlotte hornets,phoenix suns,104,109,0.452,0.443,27,30,53,37,19,7,-5.0,5.0,1,0
0021900294,2019-12-02,philadelphia 76ers,utah jazz,103,94,0.407,0.469,24,23,47,42,14,19,9.0,-9.0,1,1
0021900295,2019-12-02,atlanta hawks,golden state warriors,104,79,0.461,0.398,21,17,38,46,14,23,25.0,-25.0,1,1
0021900296,2019-12-02,indiana pacers,memphis grizzlies,117,104,0.5,0.427,31,23,44,38,15,11,13.0,-13.0,0,1
0021900297,2019-12-02,milwaukee bucks,new york knicks,132,88,0.558,0.308,30,13,57,42,13,10,44.0,-44.0,1,1
0021900298,2019-12-02,chicago bulls,sacramento kings,113,106,0.48,0.482,20,22,32,41,18,18,7.0,-7.0,0,1
0021900299,2019-12-03,cleveland cavaliers,detroit pistons,94,127,0.422,0.543,16,33,40,46,13,10,-33.0,33.0,1,0
0021900300,2019-12-03,orlando magic,washington wizards,127,120,0.511,0.506,26,22,48,38,13,10,7.0,-7.0,0,1
0021900301,2019-12-03,miami heat,toronto raptors,121,110,0.455,0.385,29,25,55,48,11,11,11.0,-11.0,0,1
0021900302,2019-12-03,dallas mavericks,new orleans pelicans,118,97,0.432,0.404,22,20,51,47,10,11,21.0,-21.0,0,1
0021900303,2019-12-03,houston rockets,san antonio spurs,133,135,0.378,0.472,22,35,60,56,17,20,-2.0,2.0,0,0
0021900304,2019-12-03,denver nuggets,los angeles lakers,96,105,0.407,0.464,26,24,35,56,11,16,-9.0,9.0,1,0
0021900305,2019-12-03,la clippers,portland trail blazers,117,97,0.457,0.429,25,20,49,49,10,13,20.0,-20.0,1,1
0021900306,2019-12-04,charlotte hornets,golden state warriors,106,91,0.46,0.462,30,18,44,37,13,16,15.0,-15.0,1,1
0021900307,2019-12-04,detroit pistons,milwaukee bucks,103,127,0.419,0.489,25,25,40,55,11,14,-24.0,24.0,1,0
0021900308,2019-12-04,orlando magic,phoenix suns,128,114,0.576,0.489,27,36,45,29,19,13,14.0,-14.0,1,1
0021900309,2019-12-04,atlanta hawks,brooklyn nets,118,130,0.533,0.495,24,26,35,53,16,15,-12.0,12.0,1,0
0021900310,2019-12-04,boston celtics,miami heat,112,93,0.443,0.442,21,20,46,40,10,18,19.0,-19.0,1,1
0021900311,2019-12-04,chicago bulls,memphis grizzlies,106,99,0.429,0.385,22,24,50,46,20,12,7.0,-7.0,1,1
0021900312,2019-12-04,indiana pacers,oklahoma city thunder,107,100,0.483,0.488,19,25,39,37,8,11,7.0,-7.0,0,1
0021900313,2019-12-04,dallas mavericks,minnesota timberwolves,121,114,0.5,0.416,24,23,45,44,8,12,7.0,-7.0,1,1
0021900314,2019-12-04,los angeles lakers,utah jazz,121,96,0.511,0.41,27,20,46,40,7,18,25.0,-25.0,0,1
0021900315,2019-12-04,portland trail blazers,sacramento kings,127,116,0.56,0.463,28,26,43,44,12,10,11.0,-11.0,1,1
0021900316,2019-12-05,philadelphia 76ers,washington wizards,113,119,0.532,0.456,25,25,44,41,21,11,-6.0,6.0,0,0
0021900317,2019-12-05,denver nuggets,new york knicks,129,92,0.563,0.41,38,23,48,33,13,14,37.0,-37.0,0,1
0021900318,2019-12-05,houston rockets,toronto raptors,119,109,0.408,0.432,29,27,54,45,22,17,10.0,-10.0,0,1
0021900319,2019-12-05,new orleans pelicans,phoenix suns,132,139,0.506,0.472,27,30,40,51,23,18,-7.0,7.0,1,0
0021900320,2019-12-06,brooklyn nets,charlotte hornets,111,104,0.477,0.434,35,23,49,34,16,19,7.0,-7.0,0,1
0021900321,2019-12-06,cleveland cavaliers,orlando magic,87,93,0.422,0.39,22,19,45,43,16,17,-6.0,6.0,1,0
0021900322,2019-12-06,detroit pistons,indiana pacers,108,101,0.448,0.458,21,24,51,33,17,11,7.0,-7.0,1,1
0021900323,2019-12-06,boston celtics,denver nuggets,108,95,0.537,0.415,21,18,37,41,15,12,13.0,-13.0,1,1
0021900324,2019-12-06,miami heat,washington wizards,112,103,0.488,0.429,28,29,50,39,12,11,9.0,-9.0,1,1
0021900325,2019-12-06,chicago bulls,golden state warriors,98,100,0.443,0.535,21,24,37,39,14,19,-2.0,2.0,1,0
0021900326,2019-12-06,minnesota timberwolves,oklahoma city thunder,127,139,0.521,0.557,25,19,36,39,13,10,-12.0,12.0,0,0
0021900327,2019-12-06,la clippers,milwaukee bucks,91,119,0.351,0.468,18,29,48,53,21,15,-28.0,28.0,0,0
0021900328,2019-12-06,sacramento kings,san antonio spurs,104,105,0.392,0.427,19,25,52,52,14,16,-1.0,1.0,0,0
0021900329,2019-12-06,los angeles lakers,portland trail blazers,136,113,0.541,0.453,26,20,45,34,16,15,23.0,-23.0,0,1
0021900330,2019-12-07,dallas mavericks,new orleans pelicans,130,84,0.535,0.36,25,17,55,34,12,14,46.0,-46.0,1,1
0021900331,2019-12-07,indiana pacers,new york knicks,104,103,0.482,0.406,26,24,42,52,16,11,1.0,-1.0,0,1
0021900332,2019-12-07,cleveland cavaliers,philadelphia 76ers,94,141,0.375,0.633,20,43,35,51,17,8,-47.0,47.0,0,0
0021900333,2019-12-07,houston rockets,phoenix suns,115,109,0.451,0.417,21,29,51,51,15,15,6.0,-6.0,1,1
0021900334,2019-12-07,memphis grizzlies,utah jazz,112,126,0.531,0.563,23,32,28,41,14,22,-14.0,14.0,0,0
0021900335,2019-12-08,brooklyn nets,denver nuggets,105,102,0.46,0.404,25,25,48,37,11,12,3.0,-3.0,1,1
0021900336,2019-12-08,atlanta hawks,charlotte hornets,122,107,0.484,0.4,28,22,48,44,13,11,15.0,-15.0,0,1
0021900337,2019-12-08,chicago bulls,miami heat,105,110,0.438,0.416,20,20,39,43,14,17,-5.0,5.0,0,0
0021900338,2019-12-08,philadelphia 76ers,toronto raptors,110,104,0.506,0.432,31,21,40,42,18,18,6.0,-6.0,1,1
0021900339,2019-12-08,la clippers,washington wizards,135,119,0.521,0.455,27,28,45,38,10,13,16.0,-16.0,0,1
0021900340,2019-12-08,dallas mavericks,sacramento kings,106,110,0.477,0.518,24,24,40,35,12,8,-4.0,4.0,1,0
0021900341,2019-12-08,oklahoma city thunder,portland trail blazers,108,96,0.412,0.36,12,16,54,51,10,8,12.0,-12.0,0,1
0021900342,2019-12-08,los angeles lakers,minnesota timberwolves,142,125,0.585,0.524,32,27,41,31,10,15,17.0,-17.0,1,1
0021900343,2019-12-09,indiana pacers,la clippers,99,110,0.351,0.412,16,19,56,56,13,10,-11.0,11.0,1,0
0021900344,2019-12-09,boston celtics,cleveland cavaliers,110,88,0.577,0.396,22,18,39,45,18,18,22.0,-22.0,1,1
0021900345,2019-12-09,chicago bulls,toronto raptors,92,93,0.393,0.378,30,19,45,54,14,15,-1.0,1.0,1,0
0021900346,2019-12-09,houston rockets,sacramento kings,118,119,0.488,0.455,25,24,51,37,19,9,-1.0,1.0,1,0
0021900347,2019-12-09,milwaukee bucks,orlando magic,110,101,0.467,0.38,30,24,54,44,14,12,9.0,-9.0,1,1
0021900348,2019-12-09,detroit pistons,new orleans pelicans,105,103,0.424,0.44,15,24,46,45,18,12,2.0,-2.0,0,1
0021900349,2019-12-09,minnesota timberwolves,phoenix suns,109,125,0.471,0.495,14,31,45,42,16,9,-16.0,16.0,0,0
0021900350,2019-12-09,oklahoma city thunder,utah jazz,104,90,0.471,0.404,21,19,46,48,10,14,14.0,-14.0,0,1
0021900351,2019-12-09,golden state warriors,memphis grizzlies,102,110,0.376,0.5,23,29,46,42,15,18,-8.0,8.0,1,0
0021900352,2019-12-10,charlotte hornets,washington wizards,114,107,0.447,0.422,22,27,48,45,13,10,7.0,-7.0,1,1
0021900353,2019-12-10,denver nuggets,philadelphia 76ers,92,97,0.435,0.416,29,24,38,49,13,15,-5.0,5.0,0,0
0021900354,2019-12-10,atlanta hawks,miami heat,121,135,0.474,0.515,30,35,37,53,11,11,-14.0,14.0,0,0
0021900355,2019-12-10,new york knicks,portland trail blazers,87,115,0.352,0.433,16,20,47,58,11,12,-28.0,28.0,0,0
0021900356,2019-12-11,cleveland cavaliers,houston rockets,110,116,0.517,0.494,29,18,36,36,15,13,-6.0,6.0,1,0
0021900357,2019-12-11,boston celtics,indiana pacers,117,122,0.494,0.482,25,27,44,36,15,10,-5.0,5.0,0,0
0021900358,2019-12-11,los angeles lakers,orlando magic,96,87,0.425,0.42,20,20,49,41,13,14,9.0,-9.0,0,1
0021900359,2019-12-11,la clippers,toronto raptors,112,92,0.442,0.352,29,21,50,47,18,18,20.0,-20.0,0,1
0021900360,2019-12-11,brooklyn nets,charlotte hornets,108,113,0.432,0.409,20,20,52,47,12,8,-5.0,5.0,1,0
0021900361,2019-12-11,atlanta hawks,chicago bulls,102,136,0.422,0.574,26,32,41,42,23,13,-34.0,34.0,0,0
0021900362,2019-12-11,minnesota timberwolves,utah jazz,116,127,0.44,0.566,18,23,42,45,11,15,-11.0,11.0,1,0
0021900363,2019-12-11,memphis grizzlies,phoenix suns,115,108,0.483,0.398,23,29,55,44,18,12,7.0,-7.0,0,1
0021900364,2019-12-11,milwaukee bucks,new orleans pelicans,127,112,0.538,0.443,27,29,43,42,14,21,15.0,-15.0,1,1
0021900365,2019-12-11,oklahoma city thunder,sacramento kings,93,94,0.43,0.443,24,12,43,41,15,15,-1.0,1.0,0,0
0021900366,2019-12-11,golden state warriors,new york knicks,122,124,0.433,0.478,27,25,46,58,8,18,-2.0,2.0,1,0
0021900367,2019-12-12,boston celtics,philadelphia 76ers,109,115,0.462,0.5,24,27,33,45,6,11,-6.0,6.0,1,0
0021900368,2019-12-12,cleveland cavaliers,san antonio spurs,117,109,0.458,0.488,22,19,50,36,18,12,8.0,-8.0,0,1
0021900369,2019-12-12,dallas mavericks,detroit pistons,122,111,0.511,0.449,25,23,52,34,11,7,11.0,-11.0,0,1
0021900370,2019-12-12,denver nuggets,portland trail blazers,114,99,0.477,0.477,25,22,48,35,10,8,15.0,-15.0,1,1
0021900371,2019-12-13,houston rockets,orlando magic,130,107,0.558,0.44,21,24,42,37,9,6,23.0,-23.0,0,1
0021900372,2019-12-13,new orleans pelicans,philadelphia 76ers,109,116,0.432,0.494,24,24,45,47,9,9,-7.0,7.0,0,0
0021900373,2019-12-13,atlanta hawks,indiana pacers,100,110,0.415,0.5,24,28,50,46,15,14,-10.0,10.0,1,0
0021900374,2019-12-13,los angeles lakers,miami heat,113,110,0.494,0.459,26,24,50,34,19,8,3.0,-3.0,0,1
0021900375,2019-12-13,charlotte hornets,chicago bulls,83,73,0.38,0.3,21,20,60,45,20,12,10.0,-10.0,0,1
0021900376,2019-12-13,memphis grizzlies,milwaukee bucks,114,127,0.388,0.506,27,22,45,55,13,17,-13.0,13.0,1,0
0021900377,2019-12-13,la clippers,minnesota timberwolves,124,117,0.494,0.447,16,17,45,39,19,18,7.0,-7.0,0,1
0021900378,2019-12-13,new york knicks,sacramento kings,103,101,0.463,0.47,24,19,48,41,8,13,2.0,-2.0,0,1
0021900379,2019-12-13,golden state warriors,utah jazz,106,114,0.451,0.468,19,22,48,43,12,13,-8.0,8.0,0,0
0021900380,2019-12-14,phoenix suns,san antonio spurs,119,121,0.437,0.415,29,23,59,62,10,11,-2.0,2.0,1,0
0021900381,2019-12-14,brooklyn nets,toronto raptors,102,110,0.386,0.388,24,21,59,51,20,11,-8.0,8.0,0,0
0021900382,2019-12-14,chicago bulls,la clippers,109,106,0.471,0.438,21,20,50,40,17,15,3.0,-3.0,1,1
0021900383,2019-12-14,memphis grizzlies,washington wizards,128,111,0.571,0.424,32,22,46,34,23,18,17.0,-17.0,1,1
0021900384,2019-12-14,dallas mavericks,miami heat,118,122,0.446,0.429,30,27,48,49,11,8,-4.0,4.0,1,0
0021900385,2019-12-14,cleveland cavaliers,milwaukee bucks,108,125,0.456,0.541,27,26,45,41,18,12,-17.0,17.0,0,0
0021900386,2019-12-14,detroit pistons,houston rockets,115,107,0.446,0.402,27,18,55,46,14,11,8.0,-8.0,0,1
0021900387,2019-12-14,denver nuggets,oklahoma city thunder,110,102,0.506,0.469,30,22,44,37,15,15,8.0,-8.0,1,1
0021900388,2019-12-15,new orleans pelicans,orlando magic,119,130,0.534,0.517,34,32,40,39,17,9,-11.0,11.0,1,0
0021900389,2019-12-15,charlotte hornets,indiana pacers,85,107,0.308,0.455,18,30,56,51,10,9,-22.0,22.0,0,0
0021900390,2019-12-15,atlanta hawks,los angeles lakers,96,101,0.36,0.429,18,21,42,56,19,22,-5.0,5.0,1,0
0021900391,2019-12-15,brooklyn nets,philadelphia 76ers,109,89,0.457,0.43,22,19,51,38,16,16,20.0,-20.0,1,1
0021900392,2019-12-15,denver nuggets,new york knicks,111,105,0.468,0.468,27,20,48,47,9,11,6.0,-6.0,1,1
0021900393,2019-12-15,golden state warriors,sacramento kings,79,100,0.395,0.603,24,27,25,38,20,27,-21.0,21.0,1,0
0021900394,2019-12-16,detroit pistons,washington wizards,119,133,0.477,0.557,29,31,36,35,14,15,-14.0,14.0,1,0
0021900395,2019-12-16,cleveland cavaliers,toronto raptors,113,133,0.489,0.584,30,31,39,41,10,7,-20.0,20.0,0,0
0021900396,2019-12-16,houston rockets,san antonio spurs,109,107,0.408,0.429,20,23,58,53,12,18,2.0,-2.0,1,1
0021900397,2019-12-16,memphis grizzlies,miami heat,118,111,0.488,0.457,28,22,45,35,15,14,7.0,-7.0,1,1
0021900398,2019-12-16,dallas mavericks,milwaukee bucks,120,116,0.466,0.419,27,29,52,52,14,8,4.0,-4.0,0,1
0021900399,2019-12-16,chicago bulls,oklahoma city thunder,106,109,0.494,0.507,27,21,31,42,13,26,-3.0,3.0,0,0
0021900400,2019-12-16,phoenix suns,portland trail blazers,110,111,0.456,0.476,31,21,44,41,20,20,-1.0,1.0,1,0
0021900401,2019-12-17,charlotte hornets,sacramento kings,110,102,0.481,0.418,26,23,51,33,16,10,8.0,-8.0,1,1
0021900402,2019-12-17,indiana pacers,los angeles lakers,105,102,0.482,0.473,22,28,43,42,12,13,3.0,-3.0,1,1
0021900403,2019-12-17,atlanta hawks,new york knicks,120,143,0.455,0.558,20,30,36,55,10,11,-23.0,23.0,0,0
0021900404,2019-12-17,brooklyn nets,new orleans pelicans,108,101,0.417,0.346,25,20,54,58,11,8,7.0,-7.0,0,1
0021900405,2019-12-17,orlando magic,utah jazz,102,109,0.452,0.467,21,27,41,58,3,14,-7.0,7.0,0,0
0021900406,2019-12-17,la clippers,phoenix suns,120,99,0.506,0.402,23,30,44,50,15,19,21.0,-21.0,1,1
0021900407,2019-12-18,charlotte hornets,cleveland cavaliers,98,100,0.407,0.541,25,25,35,48,9,23,-2.0,2.0,0,0
0021900408,2019-12-18,detroit pistons,toronto raptors,99,112,0.448,0.429,19,27,48,47,15,12,-13.0,13.0,1,0
0021900409,2019-12-18,chicago bulls,washington wizards,110,109,0.402,0.358,25,21,53,55,15,14,1.0,-1.0,0,1
0021900410,2019-12-18,miami heat,philadelphia 76ers,108,104,0.471,0.422,26,24,47,41,12,13,4.0,-4.0,0,1
0021900411,2019-12-18,minnesota timberwolves,new orleans pelicans,99,107,0.379,0.442,20,23,43,55,10,17,-8.0,8.0,1,0
0021900412,2019-12-18,memphis grizzlies,oklahoma city thunder,122,126,0.505,0.548,27,25,47,35,13,12,-4.0,4.0,0,0
0021900413,2019-12-18,boston celtics,dallas mavericks,109,103,0.407,0.391,13,23,54,42,15,7,6.0,-6.0,0,1
0021900414,2019-12-18,denver nuggets,orlando magic,113,104,0.476,0.425,28,25,52,35,17,12,9.0,-9.0,1,1
0021900415,2019-12-18,golden state warriors,portland trail blazers,112,122,0.398,0.454,24,19,50,57,8,10,-10.0,10.0,0,0
0021900416,2019-12-19,atlanta hawks,utah jazz,106,111,0.433,0.47,24,18,40,53,16,18,-5.0,5.0,1,0
0021900417,2019-12-19,los angeles lakers,milwaukee bucks,104,111,0.463,0.468,24,22,38,40,18,13,-7.0,7.0,0,0
0021900418,2019-12-19,brooklyn nets,san antonio spurs,105,118,0.422,0.448,16,26,47,47,18,11,-13.0,13.0,0,0
0021900419,2019-12-19,houston rockets,la clippers,122,117,0.5,0.5,23,23,43,38,18,18,5.0,-5.0,0,1
0021900420,2019-12-20,cleveland cavaliers,memphis grizzlies,114,107,0.435,0.431,26,31,60,46,14,7,7.0,-7.0,1,1
0021900421,2019-12-20,indiana pacers,sacramento kings,119,105,0.523,0.451,34,25,39,41,9,10,14.0,-14.0,1,1
0021900422,2019-12-20,boston celtics,detroit pistons,114,93,0.523,0.4,24,21,51,36,20,24,21.0,-21.0,1,1
0021900423,2019-12-20,toronto raptors,washington wizards,122,118,0.487,0.46,26,24,42,39,17,13,4.0,-4.0,1,1
0021900424,2019-12-20,miami heat,new york knicks,129,114,0.558,0.436,34,23,51,41,17,8,15.0,-15.0,1,1
0021900425,2019-12-20,dallas mavericks,philadelphia 76ers,117,98,0.518,0.422,23,25,49,46,16,15,19.0,-19.0,0,1
0021900426,2019-12-20,oklahoma city thunder,phoenix suns,126,108,0.563,0.437,23,26,41,37,15,15,18.0,-18.0,1,1
0021900427,2019-12-20,denver nuggets,minnesota timberwolves,109,100,0.494,0.414,27,20,44,46,15,14,9.0,-9.0,1,1
0021900428,2019-12-20,orlando magic,portland trail blazers,103,118,0.368,0.5,21,16,48,54,10,20,-15.0,15.0,0,0
0021900429,2019-12-20,golden state warriors,new orleans pelicans,106,102,0.434,0.419,25,23,47,48,17,17,4.0,-4.0,1,1
0021900430,2019-12-21,charlotte hornets,utah jazz,107,114,0.459,0.52,20,27,36,42,14,21,-7.0,7.0,1,0
