GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win
0022300215,2023-11-19,oklahoma city thunder,portland trail blazers,134,91,0.605,0.4,28,21,43,31,17,17,43.0,-43.0,0,1
0022300216,2023-11-19,houston rockets,los angeles lakers,104,105,0.488,0.47,35,26,34,42,18,17,-1.0,1.0,0,0
0022300217,2023-11-20,boston celtics,charlotte hornets,118,121,0.433,0.442,19,29,48,57,13,13,-3.0,3.0,0,0
0022300218,2023-11-20,denver nuggets,detroit pistons,107,103,0.46,0.444,30,21,43,43,14,18,4.0,-4.0,0,1
0022300219,2023-11-20,milwaukee bucks,washington wizards,142,129,0.585,0.556,33,29,55,26,13,4,13.0,-13.0,0,1
0022300220,2023-11-20,chicago bulls,miami heat,100,118,0.457,0.5,21,31,36,43,11,8,-18.0,18.0,1,0
0022300221,2023-11-20,minnesota timberwolves,new york knicks,117,100,0.513,0.348,30,16,44,50,13,10,17.0,-17.0,1,1
0022300222,2023-11-20,new orleans pelicans,sacramento kings,129,93,0.543,0.379,38,27,55,36,10,13,36.0,-36.0,1,1
0022300223,2023-11-20,la clippers,san antonio spurs,124,99,0.474,0.433,30,23,51,49,7,16,25.0,-25.0,0,1
0022300224,2023-11-20,golden state warriors,houston rockets,121,116,0.468,0.463,26,28,43,48,8,8,5.0,-5.0,1,1
0022300225,2023-11-22,charlotte hornets,washington wizards,117,114,0.473,0.454,27,26,49,47,12,10,3.0,-3.0,1,1
0022300226,2023-11-22,denver nuggets,orlando magic,119,124,0.473,0.543,29,27,42,41,10,12,-5.0,5.0,0,0
0022300227,2023-11-22,atlanta hawks,brooklyn nets,147,145,0.44,0.487,24,28,58,59,14,16,2.0,-2.0,1,1
0022300228,2023-11-22,boston celtics,milwaukee bucks,119,116,0.524,0.446,27,23,43,47,15,9,3.0,-3.0,1,1
0022300229,2023-11-22,cleveland cavaliers,miami heat,96,129,0.468,0.523,25,30,34,41,19,10,-33.0,33.0,1,0
0022300230,2023-11-22,indiana pacers,toronto raptors,131,132,0.549,0.533,33,26,31,46,14,17,-1.0,1.0,1,0
0022300231,2023-11-22,houston rockets,memphis grizzlies,111,91,0.435,0.329,22,17,49,46,6,9,20.0,-20.0,1,1
0022300232,2023-11-22,minnesota timberwolves,philadelphia 76ers,112,99,0.483,0.391,28,21,48,48,12,14,13.0,-13.0,1,1
0022300233,2023-11-22,new orleans pelicans,sacramento kings,117,112,0.471,0.447,23,22,48,38,10,15,5.0,-5.0,1,1
0022300234,2023-11-22,chicago bulls,oklahoma city thunder,102,116,0.386,0.493,22,24,38,45,10,12,-14.0,14.0,0,0
0022300235,2023-11-22,la clippers,san antonio spurs,109,102,0.459,0.385,29,26,50,44,16,13,7.0,-7.0,0,1
0022300236,2023-11-22,golden state warriors,phoenix suns,115,123,0.478,0.447,29,22,43,43,15,15,-8.0,8.0,0,0
0022300237,2023-11-22,portland trail blazers,utah jazz,121,105,0.511,0.468,31,25,37,44,13,21,16.0,-16.0,1,1
0022300238,2023-11-22,dallas mavericks,los angeles lakers,104,101,0.396,0.464,21,26,48,51,4,11,3.0,-3.0,0,1
0022300239,2023-11-25,oklahoma city thunder,philadelphia 76ers,123,127,0.439,0.458,29,30,38,49,4,12,-4.0,4.0,1,0
0022300240,2023-11-25,brooklyn nets,miami heat,112,97,0.5,0.437,27,24,42,44,11,17,15.0,-15.0,1,1
0022300241,2023-11-25,atlanta hawks,washington wizards,136,108,0.51,0.489,29,33,49,41,9,20,28.0,-28.0,0,1
0022300242,2023-11-25,cleveland cavaliers,los angeles lakers,115,121,0.473,0.522,30,34,37,44,14,18,-6.0,6.0,1,0
0022300243,2023-11-25,new orleans pelicans,utah jazz,100,105,0.419,0.437,31,23,42,52,13,23,-5.0,5.0,0,0
0022300244,2023-11-25,dallas mavericks,la clippers,88,107,0.374,0.432,17,25,37,57,9,12,-19.0,19.0,0,0
0022300245,2023-11-26,milwaukee bucks,portland trail blazers,108,102,0.393,0.407,19,21,52,40,17,17,6.0,-6.0,1,1
0022300246,2023-11-26,atlanta hawks,boston celtics,103,113,0.409,0.442,15,24,43,58,15,12,-10.0,10.0,0,0
0022300247,2023-11-26,new york knicks,phoenix suns,113,116,0.453,0.462,18,27,38,47,6,11,-3.0,3.0,1,0
0022300248,2023-11-26,charlotte hornets,orlando magic,117,130,0.53,0.54,27,33,36,44,18,14,-13.0,13.0,0,0
0022300249,2023-11-26,memphis grizzlies,minnesota timberwolves,97,119,0.386,0.531,24,30,35,42,13,14,-22.0,22.0,1,0
0022300250,2023-11-26,brooklyn nets,chicago bulls,118,109,0.494,0.482,29,21,39,40,9,11,9.0,-9.0,1,1
0022300251,2023-11-26,cleveland cavaliers,toronto raptors,105,102,0.464,0.416,29,17,49,50,14,12,3.0,-3.0,1,1
0022300252,2023-11-26,denver nuggets,san antonio spurs,132,120,0.562,0.452,38,34,45,35,19,15,12.0,-12.0,1,1
0022300253,2023-11-27,detroit pistons,washington wizards,107,126,0.422,0.506,29,29,49,46,16,15,-19.0,19.0,1,0
0022300254,2023-11-27,indiana pacers,portland trail blazers,110,114,0.477,0.471,26,20,42,38,20,16,-4.0,4.0,1,0
0022300255,2023-11-27,los angeles lakers,philadelphia 76ers,94,138,0.47,0.505,23,33,32,48,17,5,-44.0,44.0,0,0
0022300256,2023-11-27,new orleans pelicans,utah jazz,112,114,0.5,0.42,27,31,48,43,8,10,-2.0,2.0,0,0
0022300257,2023-11-27,denver nuggets,la clippers,113,104,0.478,0.412,28,18,52,49,11,13,9.0,-9.0,0,1
0022300258,2023-11-29,detroit pistons,los angeles lakers,107,133,0.412,0.511,28,28,39,49,14,12,-26.0,26.0,1,0
0022300259,2023-11-29,orlando magic,washington wizards,139,120,0.607,0.471,34,28,44,29,18,10,19.0,-19.0,1,1
0022300260,2023-11-29,phoenix suns,toronto raptors,105,112,0.404,0.452,25,25,47,49,9,9,-7.0,7.0,0,0
0022300261,2023-11-29,memphis grizzlies,utah jazz,105,91,0.494,0.378,26,26,51,39,15,17,14.0,-14.0,1,1
0022300262,2023-11-29,new orleans pelicans,philadelphia 76ers,124,114,0.538,0.519,33,28,40,30,20,21,10.0,-10.0,1,1
0022300263,2023-11-29,denver nuggets,houston rockets,134,124,0.505,0.547,37,27,41,35,3,8,10.0,-10.0,1,1
0022300264,2023-11-29,la clippers,sacramento kings,131,117,0.538,0.465,28,22,37,47,4,14,14.0,-14.0,0,1
0022300265,2023-11-30,cleveland cavaliers,portland trail blazers,95,103,0.427,0.506,25,29,35,40,17,22,-8.0,8.0,1,0
0022300266,2023-11-30,brooklyn nets,charlotte hornets,128,129,0.495,0.505,21,30,52,41,9,9,-1.0,1.0,1,0
0022300267,2023-11-30,indiana pacers,miami heat,132,142,0.51,0.558,30,25,34,48,9,14,-10.0,10.0,0,0
0022300268,2023-11-30,detroit pistons,new york knicks,112,118,0.531,0.466,22,25,42,41,20,11,-6.0,6.0,0,0
0022300269,2023-11-30,chicago bulls,milwaukee bucks,120,113,0.459,0.449,32,28,51,43,21,20,7.0,-7.0,1,1
0022300270,2023-11-30,minnesota timberwolves,utah jazz,101,90,0.438,0.379,29,22,42,51,11,19,11.0,-11.0,1,1
0022300271,2023-11-30,los angeles lakers,oklahoma city thunder,110,133,0.444,0.532,24,29,41,48,13,7,-23.0,23.0,0,0
0022300272,2023-11-30,atlanta hawks,san antonio spurs,137,135,0.51,0.539,24,34,37,47,10,21,2.0,-2.0,0,1
0022300273,2023-11-30,golden state warriors,la clippers,120,114,0.5,0.442,30,26,47,43,7,6,6.0,-6.0,1,1
0022300274,2023-12-01,orlando magic,washington wizards,130,125,0.517,0.506,35,25,44,40,14,14,5.0,-5.0,1,1
0022300275,2023-12-01,boston celtics,philadelphia 76ers,125,119,0.506,0.457,25,16,46,42,20,16,6.0,-6.0,1,1
0022300276,2023-12-01,new york knicks,toronto raptors,119,106,0.5,0.44,30,32,43,48,12,12,13.0,-13.0,0,1
0022300277,2023-12-01,dallas mavericks,memphis grizzlies,94,108,0.37,0.489,27,27,42,52,11,14,-14.0,14.0,1,0
0022300278,2023-12-01,new orleans pelicans,san antonio spurs,121,106,0.494,0.458,26,28,42,39,11,19,15.0,-15.0,1,1
0022300279,2023-12-01,denver nuggets,phoenix suns,119,111,0.568,0.464,38,22,32,43,9,12,8.0,-8.0,0,1
0022300280,2023-12-02,golden state warriors,la clippers,112,113,0.442,0.489,31,31,42,40,13,11,-1.0,1.0,0,0
0022300281,2023-12-02,charlotte hornets,minnesota timberwolves,117,123,0.484,0.512,29,26,36,41,8,11,-6.0,6.0,1,0
0022300282,2023-12-02,brooklyn nets,orlando magic,129,101,0.505,0.398,31,24,57,37,11,11,28.0,-28.0,1,1
0022300283,2023-12-02,cleveland cavaliers,detroit pistons,110,101,0.494,0.47,25,24,43,49,11,16,9.0,-9.0,0,1
0022300284,2023-12-02,indiana pacers,miami heat,144,129,0.659,0.539,35,27,32,28,9,10,15.0,-15.0,0,1
0022300285,2023-12-02,chicago bulls,new orleans pelicans,124,118,0.545,0.5,32,20,41,39,13,12,6.0,-6.0,1,1
0022300286,2023-12-02,atlanta hawks,milwaukee bucks,121,132,0.446,0.596,23,33,40,44,11,15,-11.0,11.0,0,0
0022300287,2023-12-02,dallas mavericks,oklahoma city thunder,120,126,0.448,0.44,26,24,47,50,15,12,-6.0,6.0,1,0
0022300288,2023-12-02,memphis grizzlies,phoenix suns,109,116,0.453,0.434,14,24,40,44,15,16,-7.0,7.0,0,0
0022300289,2023-12-02,portland trail blazers,utah jazz,113,118,0.4,0.489,17,27,40,56,9,17,-5.0,5.0,0,0
0022300290,2023-12-02,denver nuggets,sacramento kings,117,123,0.495,0.485,35,33,46,47,10,11,-6.0,6.0,0,0
0022300291,2023-12-02,houston rockets,los angeles lakers,97,107,0.404,0.449,24,24,54,48,16,9,-10.0,10.0,0,0
0022300292,2023-12-11,charlotte hornets,miami heat,114,116,0.476,0.481,31,31,31,43,10,10,-2.0,2.0,1,0
0022300293,2023-12-11,detroit pistons,indiana pacers,123,131,0.556,0.565,26,33,30,43,14,18,-8.0,8.0,1,0
0022300294,2023-12-11,cleveland cavaliers,orlando magic,94,104,0.353,0.464,15,22,48,43,14,12,-10.0,10.0,0,0
0022300295,2023-12-11,philadelphia 76ers,washington wizards,146,101,0.547,0.424,37,21,47,44,13,22,45.0,-45.0,1,1
0022300296,2023-12-11,atlanta hawks,denver nuggets,122,129,0.458,0.534,25,29,35,49,10,16,-7.0,7.0,1,0
0022300297,2023-12-11,new york knicks,toronto raptors,136,130,0.605,0.49,36,32,42,38,15,10,6.0,-6.0,1,1
0022300298,2023-12-11,houston rockets,san antonio spurs,93,82,0.344,0.356,20,20,60,51,16,17,11.0,-11.0,1,1
0022300299,2023-12-11,dallas mavericks,memphis grizzlies,120,113,0.5,0.461,27,26,43,38,17,17,7.0,-7.0,0,1
0022300300,2023-12-11,chicago bulls,milwaukee bucks,129,133,0.412,0.512,25,34,51,48,6,11,-4.0,4.0,0,0
0022300301,2023-12-11,minnesota timberwolves,new orleans pelicans,107,121,0.44,0.488,26,27,47,47,11,13,-14.0,14.0,0,0
0022300302,2023-12-11,oklahoma city thunder,utah jazz,134,120,0.521,0.478,35,32,39,41,12,15,14.0,-14.0,1,1
0022300303,2023-12-11,brooklyn nets,sacramento kings,118,131,0.477,0.511,24,38,41,43,13,13,-13.0,13.0,0,0
0022300304,2023-12-11,la clippers,portland trail blazers,132,127,0.551,0.478,33,25,35,36,9,12,5.0,-5.0,1,1
0022300305,2023-12-12,boston celtics,cleveland cavaliers,120,113,0.452,0.478,23,27,45,35,13,12,7.0,-7.0,1,1
0022300306,2023-12-12,dallas mavericks,los angeles lakers,127,125,0.494,0.538,28,34,36,40,10,15,2.0,-2.0,1,1
0022300307,2023-12-12,chicago bulls,denver nuggets,106,114,0.419,0.47,26,28,41,46,12,10,-7.4,8.0,1,0
0022300308,2023-12-12,golden state warriors,phoenix suns,116,119,0.446,0.452,26,27,51,41,15,14,-3.0,3.0,0,0
0022300309,2023-12-12,la clippers,sacramento kings,119,99,0.524,0.419,21,27,49,38,15,14,20.0,-20.0,1,1
0022300310,2023-12-13,detroit pistons,philadelphia 76ers,111,129,0.443,0.517,24,28,35,53,9,10,-18.0,18.0,1,0
0022300311,2023-12-13,new orleans pelicans,washington wizards,142,122,0.521,0.512,30,28,46,33,9,15,20.0,-20.0,0,1
0022300312,2023-12-13,charlotte hornets,miami heat,104,115,0.532,0.477,27,29,31,47,21,22,-11.0,11.0,0,0
0022300313,2023-12-13,atlanta hawks,toronto raptors,128,135,0.48,0.575,32,39,42,47,7,14,-7.0,7.0,0,0
0022300314,2023-12-13,houston rockets,memphis grizzlies,117,104,0.453,0.427,23,25,58,39,19,11,13.0,-13.0,1,1
0022300315,2023-12-13,indiana pacers,milwaukee bucks,126,140,0.45,0.539,30,27,45,43,18,15,-14.0,14.0,0,0
0022300316,2023-12-13,los angeles lakers,san antonio spurs,122,119,0.538,0.469,31,28,46,46,16,17,3.0,-3.0,0,1
0022300317,2023-12-13,brooklyn nets,phoenix suns,116,112,0.461,0.476,24,28,36,49,7,12,4.0,-4.0,0,1
0022300318,2023-12-13,new york knicks,utah jazz,113,117,0.436,0.439,21,31,46,53,8,15,-4.0,4.0,0,0
0022300319,2023-12-14,boston celtics,cleveland cavaliers,116,107,0.506,0.482,22,21,44,39,13,16,9.0,-9.0,1,1
0022300320,2023-12-14,chicago bulls,miami heat,124,116,0.484,0.463,32,26,43,42,5,10,8.0,-8.0,0,1
0022300321,2023-12-14,dallas mavericks,minnesota timberwolves,101,119,0.47,0.5,21,30,34,45,15,15,-18.0,18.0,1,0
0022300322,2023-12-14,brooklyn nets,denver nuggets,101,124,0.411,0.475,28,31,53,48,16,8,-23.0,23.0,0,0
0022300323,2023-12-14,portland trail blazers,utah jazz,114,122,0.417,0.533,30,27,49,45,11,11,-8.0,8.0,1,0
0022300324,2023-12-14,oklahoma city thunder,sacramento kings,123,128,0.431,0.495,26,32,44,47,13,17,-5.0,4.8,0,0
0022300325,2023-12-14,golden state warriors,la clippers,113,121,0.435,0.506,22,27,43,40,11,13,-8.0,8.0,0,0
0022300326,2023-12-15,charlotte hornets,new orleans pelicans,107,112,0.446,0.475,18,24,39,49,8,15,-5.0,5.0,1,0
0022300327,2023-12-15,detroit pistons,philadelphia 76ers,92,124,0.432,0.418,19,24,42,54,21,11,-32.0,32.0,0,0
0022300328,2023-12-15,indiana pacers,washington wizards,123,137,0.449,0.565,35,36,41,47,15,17,-14.0,14.0,0,0
0022300329,2023-12-15,boston celtics,orlando magic,128,111,0.522,0.483,31,25,34,45,10,21,17.0,-17.0,1,1
0022300330,2023-12-15,atlanta hawks,toronto raptors,125,104,0.515,0.519,34,30,55,32,12,14,21.0,-21.0,0,1
0022300331,2023-12-15,los angeles lakers,san antonio spurs,115,129,0.483,0.495,32,35,43,45,6,8,-14.0,14.0,0,0
0022300332,2023-12-15,houston rockets,memphis grizzlies,103,96,0.364,0.402,18,19,51,48,11,17,7.0,-7.0,0,1
0022300333,2023-12-15,new york knicks,phoenix suns,139,122,0.598,0.522,28,30,38,33,11,11,17.0,-17.0,0,1
0022300334,2023-12-16,detroit pistons,milwaukee bucks,114,146,0.448,0.568,25,24,36,49,8,14,-32.0,32.0,0,0
0022300335,2023-12-16,charlotte hornets,philadelphia 76ers,82,135,0.363,0.602,15,30,36,45,11,10,-53.0,53.0,1,0
0022300336,2023-12-16,atlanta hawks,cleveland cavaliers,119,127,0.482,0.485,21,32,34,49,11,10,-8.0,8.0,0,0
0022300337,2023-12-16,chicago bulls,miami heat,116,118,0.481,0.518,25,26,40,31,14,10,-2.0,2.0,0,0
0022300338,2023-12-16,indiana pacers,minnesota timberwolves,109,127,0.5,0.558,25,33,40,36,13,15,-18.0,18.0,0,0
0022300339,2023-12-16,brooklyn nets,golden state warriors,120,124,0.484,0.484,31,29,42,42,16,14,-4.0,4.0,0,0
0022300340,2023-12-16,denver nuggets,oklahoma city thunder,117,118,0.452,0.512,30,22,46,40,9,10,-1.0,1.0,1,0
0022300341,2023-12-16,dallas mavericks,portland trail blazers,131,120,0.495,0.5,27,17,47,44,12,11,11.0,-11.0,0,1
0022300342,2023-12-16,sacramento kings,utah jazz,125,104,0.541,0.442,36,28,45,37,14,12,21.0,-21.0,1,1
0022300343,2023-12-16,la clippers,new york knicks,144,122,0.568,0.468,36,20,42,39,8,10,22.0,-22.0,1,1
0022300344,2023-12-17,boston celtics,orlando magic,114,97,0.474,0.382,18,18,55,43,14,8,17.0,-17.0,1,1
0022300345,2023-12-17,new orleans pelicans,san antonio spurs,146,110,0.561,0.426,38,29,51,39,13,13,36.0,-36.0,0,1
0022300346,2023-12-17,houston rockets,milwaukee bucks,119,128,0.529,0.5,26,25,31,46,9,15,-9.0,9.0,0,0
0022300347,2023-12-17,phoenix suns,washington wizards,112,108,0.456,0.411,29,24,54,44,17,10,4.0,-4.0,1,1
0022300348,2023-12-17,golden state warriors,portland trail blazers,118,114,0.529,0.471,31,23,43,37,14,13,4.0,-4.0,0,1
0022300349,2023-12-18,cleveland cavaliers,houston rockets,135,130,0.485,0.461,29,34,38,47,11,13,5.0,-5.0,1,1
0022300350,2023-12-18,indiana pacers,la clippers,127,151,0.516,0.571,38,26,34,46,11,11,-24.0,24.0,1,0
0022300351,2023-12-18,chicago bulls,philadelphia 76ers,108,104,0.472,0.432,24,23,45,44,10,12,4.0,-4.0,0,1
0022300352,2023-12-18,atlanta hawks,detroit pistons,130,124,0.541,0.511,25,23,40,36,17,13,6.0,-6.0,1,1
0022300353,2023-12-18,miami heat,minnesota timberwolves,108,112,0.471,0.494,27,27,40,45,15,13,-4.0,4.0,1,0
0022300354,2023-12-18,charlotte hornets,toronto raptors,99,114,0.438,0.512,18,30,36,51,12,17,-15.0,15.0,0,0
0022300355,2023-12-18,memphis grizzlies,oklahoma city thunder,97,116,0.353,0.457,25,31,45,53,22,12,-19.0,19.0,0,0
0022300356,2023-12-18,dallas mavericks,denver nuggets,104,130,0.446,0.563,19,29,43,46,11,8,-26.0,26.0,0,0
0022300357,2023-12-18,brooklyn nets,utah jazz,108,125,0.433,0.495,25,30,36,51,13,14,-17.0,17.0,0,0
0022300358,2023-12-18,sacramento kings,washington wizards,143,131,0.53,0.518,35,26,42,39,7,11,12.0,-12.0,1,1
0022300359,2023-12-18,los angeles lakers,new york knicks,109,114,0.424,0.477,29,21,41,52,10,15,-5.0,5.0,1,0
0022300360,2023-12-19,memphis grizzlies,new orleans pelicans,115,113,0.5,0.471,19,23,42,39,17,11,2.0,-2.0,0,1
0022300361,2023-12-19,milwaukee bucks,san antonio spurs,132,119,0.472,0.479,34,27,47,52,6,16,13.0,-13.0,1,1
0022300362,2023-12-19,boston celtics,golden state warriors,126,132,0.412,0.459,28,29,55,59,8,10,-6.0,6.0,0,0
0022300363,2023-12-19,phoenix suns,portland trail blazers,104,109,0.447,0.448,23,23,47,42,13,15,-5.0,5.0,0,0
0022300364,2023-12-20,cleveland cavaliers,utah jazz,124,116,0.469,0.513,34,24,44,38,11,16,8.0,-8.0,1,1
0022300365,2023-12-20,charlotte hornets,indiana pacers,113,144,0.474,0.613,23,37,37,38,10,13,-31.0,31.0,0,0
0022300366,2023-12-20,miami heat,orlando magic,115,106,0.482,0.461,25,29,39,49,11,11,9.0,-9.0,0,1
0022300367,2023-12-20,minnesota timberwolves,philadelphia 76ers,113,127,0.512,0.536,22,20,39,36,18,12,-14.0,14.0,0,0
0022300368,2023-12-20,brooklyn nets,new york knicks,102,121,0.366,0.463,25,24,49,54,11,11,-19.0,19.0,1,0
0022300369,2023-12-20,denver nuggets,toronto raptors,113,104,0.5,0.478,29,26,46,41,8,11,9.0,-9.0,0,1
0022300370,2023-12-20,chicago bulls,los angeles lakers,124,108,0.545,0.447,25,27,48,40,15,13,16.0,-16.0,1,1
0022300371,2023-12-20,atlanta hawks,houston rockets,134,127,0.516,0.494,31,25,44,37,9,8,7.0,-7.0,0,1
0022300372,2023-12-20,dallas mavericks,la clippers,111,120,0.429,0.558,23,27,36,44,6,12,-9.0,9.0,1,0
0022300373,2023-12-20,boston celtics,sacramento kings,144,119,0.554,0.473,35,29,50,37,9,7,25.0,-25.0,0,1
0022300374,2023-12-21,detroit pistons,utah jazz,111,119,0.5,0.457,24,26,41,44,20,12,-8.0,8.0,1,0
0022300375,2023-12-21,cleveland cavaliers,new orleans pelicans,104,123,0.471,0.547,34,32,35,40,11,9,-19.0,19.0,1,0
0022300376,2023-12-21,chicago bulls,san antonio spurs,114,95,0.544,0.457,24,24,36,41,11,19,19.0,-19.0,1,1
0022300377,2023-12-21,indiana pacers,memphis grizzlies,103,116,0.422,0.512,28,27,39,41,16,18,-13.0,13.0,0,0
0022300378,2023-12-21,milwaukee bucks,orlando magic,118,114,0.422,0.455,26,26,51,45,13,7,4.0,-4.0,1,1
0022300379,2023-12-21,la clippers,oklahoma city thunder,115,134,0.473,0.586,23,35,40,38,15,11,-19.0,19.0,0,0
0022300380,2023-12-21,los angeles lakers,minnesota timberwolves,111,118,0.494,0.483,21,32,38,40,17,14,-7.0,7.0,0,0
0022300381,2023-12-21,portland trail blazers,washington wizards,117,118,0.453,0.5,24,26,51,37,15,11,-1.0,1.0,1,0
0022300382,2023-12-22,philadelphia 76ers,toronto raptors,121,111,0.53,0.448,34,30,38,46,13,12,10.0,-10.0,1,1
0022300383,2023-12-22,brooklyn nets,denver nuggets,117,122,0.483,0.517,32,29,45,41,10,6,-5.0,5.0,1,0
0022300384,2023-12-22,atlanta hawks,miami heat,113,122,0.438,0.465,29,21,43,48,13,17,-9.0,9.0,0,0
0022300385,2023-12-22,dallas mavericks,houston rockets,96,122,0.347,0.484,18,21,47,63,11,16,-26.0,26.0,0,0
0022300386,2023-12-22,golden state warriors,washington wizards,129,118,0.485,0.454,33,25,57,39,12,9,11.0,-11.0,1,1
0022300387,2023-12-22,phoenix suns,sacramento kings,105,120,0.443,0.53,19,32,45,37,15,12,-15.0,15.0,0,0
0022300388,2023-12-23,milwaukee bucks,new york knicks,130,111,0.527,0.441,25,17,53,41,14,11,19.0,-19.0,0,1
0022300389,2023-12-23,boston celtics,la clippers,145,108,0.521,0.461,33,25,51,34,9,10,37.0,-37.0,0,1
0022300390,2023-12-23,charlotte hornets,denver nuggets,95,102,0.386,0.433,23,25,47,48,17,14,-7.0,7.0,1,0
0022300391,2023-12-23,indiana pacers,orlando magic,110,117,0.524,0.534,27,22,33,39,15,13,-7.0,7.0,1,0
0022300392,2023-12-23,houston rockets,new orleans pelicans,106,104,0.427,0.463,21,21,44,46,11,16,2.0,-2.0,0,1
0022300393,2023-12-23,atlanta hawks,memphis grizzlies,119,125,0.469,0.515,28,29,41,51,10,11,-6.0,6.0,1,0
0022300394,2023-12-23,brooklyn nets,detroit pistons,126,115,0.523,0.494,32,26,38,36,10,13,11.0,-11.0,1,1
0022300395,2023-12-23,toronto raptors,utah jazz,119,126,0.479,0.527,35,35,39,41,11,11,-7.0,7.0,1,0
0022300396,2023-12-23,chicago bulls,cleveland cavaliers,95,109,0.438,0.443,23,28,37,48,12,12,-14.0,14.0,1,0
0022300397,2023-12-23,los angeles lakers,oklahoma city thunder,129,120,0.522,0.484,37,24,44,42,9,9,9.0,-9.0,0,1
0022300398,2023-12-23,dallas mavericks,san antonio spurs,144,119,0.52,0.449,26,32,52,42,12,10,25.0,-25.0,1,1
0022300399,2023-12-23,golden state warriors,portland trail blazers,126,106,0.578,0.452,38,26,49,30,16,11,20.0,-20.0,1,1
0022300400,2023-12-23,minnesota timberwolves,sacramento kings,110,98,0.506,0.435,31,23,43,40,12,11,12.0,-12.0,0,1
0022300401,2023-12-25,milwaukee bucks,new york knicks,122,129,0.474,0.543,26,27,44,41,11,11,-7.0,7.0,0,0
0022300402,2023-12-25,denver nuggets,golden state warriors,120,114,0.488,0.46,25,23,43,39,14,13,6.0,-6.0,1,1
0022300403,2023-12-25,boston celtics,los angeles lakers,126,115,0.505,0.478,31,24,44,43,8,12,11.0,-11.0,0,1
0022300404,2023-12-25,miami heat,philadelphia 76ers,119,113,0.476,0.426,27,23,56,36,14,7,6.0,-6.0,1,1
0022300405,2023-12-25,dallas mavericks,phoenix suns,128,114,0.536,0.444,28,28,38,47,11,15,14.0,-14.0,0,1
0022300406,2023-12-26,brooklyn nets,detroit pistons,118,112,0.5,0.444,22,20,42,52,9,13,6.0,-6.0,0,1
0022300407,2023-12-26,orlando magic,washington wizards,127,119,0.527,0.494,30,27,40,47,16,20,8.0,-8.0,0,1
0022300408,2023-12-26,atlanta hawks,chicago bulls,113,118,0.461,0.457,24,23,40,48,15,8,-5.0,5.0,0,0
0022300409,2023-12-26,houston rockets,indiana pacers,117,123,0.485,0.524,19,28,44,45,10,20,-6.0,6.0,1,0
0022300410,2023-12-26,memphis grizzlies,new orleans pelicans,116,115,0.433,0.433,24,18,50,46,17,14,1.0,-1.0,0,1
0022300411,2023-12-26,minnesota timberwolves,oklahoma city thunder,106,129,0.466,0.605,22,35,34,29,21,11,-23.0,23.0,0,0
0022300412,2023-12-26,san antonio spurs,utah jazz,118,130,0.449,0.495,36,34,43,53,9,14,-12.0,12.0,1,0
0022300413,2023-12-26,portland trail blazers,sacramento kings,130,113,0.5,0.484,28,25,46,40,7,10,17.0,-17.0,1,1
0022300414,2023-12-26,charlotte hornets,la clippers,104,113,0.462,0.471,31,24,42,45,11,13,-9.0,9.0,0,0
0022300415,2023-12-27,orlando magic,philadelphia 76ers,92,112,0.392,0.469,17,14,43,48,16,10,-20.0,20.0,1,0
0022300416,2023-12-27,toronto raptors,washington wizards,132,102,0.571,0.467,43,25,53,34,17,16,30.0,-30.0,0,1
0022300417,2023-12-27,brooklyn nets,milwaukee bucks,122,144,0.446,0.584,29,41,47,41,9,10,-22.0,22.0,1,0
0022300418,2023-12-27,houston rockets,phoenix suns,113,129,0.417,0.573,20,28,33,44,9,19,-16.0,16.0,1,0
0022300419,2023-12-27,new york knicks,oklahoma city thunder,120,129,0.5,0.544,24,20,40,27,18,4,-9.0,9.0,0,0
0022300420,2023-12-27,cleveland cavaliers,dallas mavericks,113,110,0.435,0.443,33,21,57,37,16,10,3.0,-3.0,0,1
0022300421,2023-12-28,boston celtics,detroit pistons,128,122,0.485,0.475,25,27,43,57,12,18,6.0,-6.0,1,1
0022300422,2023-12-28,chicago bulls,indiana pacers,104,120,0.412,0.506,19,30,47,47,7,13,-16.0,16.0,1,0
0022300423,2023-12-28,dallas mavericks,minnesota timberwolves,110,118,0.444,0.514,29,23,39,38,16,22,-8.0,8.0,0,0
0022300424,2023-12-28,new orleans pelicans,utah jazz,112,105,0.549,0.424,27,27,35,42,14,18,7.0,-7.0,1,1
0022300425,2023-12-28,denver nuggets,memphis grizzlies,142,105,0.573,0.416,43,23,53,36,11,11,37.0,-37.0,1,1
0022300426,2023-12-28,golden state warriors,miami heat,102,114,0.42,0.484,27,26,43,44,13,7,-12.0,12.0,1,0
0022300427,2023-12-28,portland trail blazers,san antonio spurs,105,118,0.347,0.482,16,33,57,42,13,11,-13.0,13.0,1,0
0022300428,2023-12-28,charlotte hornets,los angeles lakers,112,133,0.471,0.536,29,41,43,42,19,11,-21.0,21.0,0,0
0022300429,2023-12-29,new york knicks,orlando magic,108,117,0.442,0.449,22,24,40,49,16,15,-9.0,9.0,0,0
0022300430,2023-12-29,brooklyn nets,washington wizards,104,110,0.429,0.505,24,28,54,43,10,6,-6.0,6.0,0,0
