GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Win
0022100890,2022-02-24,boston celtics,brooklyn nets,129,106,0.541,0.415,28,25,48,38,13,10,23.0,-23.0,1
0022100891,2022-02-24,atlanta hawks,chicago bulls,108,112,0.423,0.488,20,16,45,43,9,8,-4.0,4.0,0
0022100892,2022-02-24,memphis grizzlies,minnesota timberwolves,114,119,0.388,0.462,25,26,59,42,15,12,-5.0,5.0,0
0022100893,2022-02-24,oklahoma city thunder,phoenix suns,104,124,0.473,0.535,22,32,42,43,16,15,-20.0,20.0,0
0022100894,2022-02-24,golden state warriors,portland trail blazers,132,95,0.511,0.392,36,16,46,31,12,18,37.0,-37.0,1
0022100895,2022-02-24,denver nuggets,sacramento kings,128,110,0.558,0.5,30,25,39,34,16,15,18.0,-18.0,1
0022100896,2022-02-25,charlotte hornets,toronto raptors,125,93,0.553,0.44,34,18,52,36,16,16,32.0,-32.0,1
0022100897,2022-02-25,indiana pacers,oklahoma city thunder,125,129,0.485,0.495,31,23,51,54,14,11,-4.0,4.0,0
0022100898,2022-02-25,houston rockets,orlando magic,111,119,0.468,0.506,22,20,41,54,13,18,-8.0,8.0,0
0022100899,2022-02-25,san antonio spurs,washington wizards,157,153,0.543,0.546,35,36,50,39,17,15,4.0,-4.0,1
0022100900,2022-02-25,miami heat,new york knicks,115,100,0.47,0.4,22,19,44,45,8,18,15.0,-15.0,1
0022100901,2022-02-25,minnesota timberwolves,philadelphia 76ers,102,133,0.419,0.512,23,30,41,42,16,11,-31.0,31.0,0
0022100902,2022-02-25,new orleans pelicans,phoenix suns,117,102,0.437,0.439,21,23,53,37,10,14,15.0,-15.0,1
0022100903,2022-02-25,dallas mavericks,utah jazz,109,114,0.477,0.541,22,22,30,44,11,18,-5.0,5.0,0
0022100904,2022-02-25,la clippers,los angeles lakers,105,102,0.494,0.419,25,18,47,47,15,12,3.0,-3.0,1
0022100905,2022-02-26,boston celtics,detroit pistons,113,104,0.477,0.448,31,18,37,41,10,14,9.0,-9.0,1
0022100906,2022-02-26,atlanta hawks,toronto raptors,127,100,0.578,0.4,27,25,45,42,12,11,27.0,-27.0,1
0022100907,2022-02-26,cleveland cavaliers,washington wizards,92,86,0.386,0.432,22,19,49,42,13,18,6.0,-6.0,1
0022100908,2022-02-26,miami heat,san antonio spurs,133,129,0.566,0.556,25,33,32,46,11,20,4.0,-4.0,1
0022100909,2022-02-26,chicago bulls,memphis grizzlies,110,116,0.419,0.44,17,23,41,61,9,13,-6.0,6.0,0
0022100910,2022-02-26,brooklyn nets,milwaukee bucks,126,123,0.478,0.526,24,24,40,43,7,14,3.0,-3.0,1
0022100911,2022-02-26,denver nuggets,sacramento kings,115,110,0.463,0.427,29,24,45,45,12,12,5.0,-5.0,1
0022100912,2022-02-27,new york knicks,philadelphia 76ers,109,125,0.447,0.487,21,28,47,43,18,10,-16.0,16.0,0
0022100913,2022-02-27,phoenix suns,utah jazz,114,118,0.512,0.468,24,23,36,41,9,9,-4.0,4.0,0
0022100914,2022-02-27,boston celtics,indiana pacers,107,128,0.429,0.522,25,25,40,49,10,14,-21.0,21.0,0
0022100915,2022-02-27,charlotte hornets,detroit pistons,126,127,0.506,0.455,25,30,46,54,17,14,-1.0,1.0,0
0022100916,2022-02-27,houston rockets,la clippers,98,99,0.38,0.442,26,18,37,59,6,18,-1.0,1.0,0
0022100917,2022-02-27,dallas mavericks,golden state warriors,107,101,0.5,0.429,16,27,45,44,18,10,6.0,-6.0,1
0022100918,2022-02-27,denver nuggets,portland trail blazers,124,92,0.512,0.374,28,22,55,42,14,15,32.0,-32.0,1
0022100919,2022-02-27,los angeles lakers,new orleans pelicans,95,123,0.417,0.511,15,29,38,51,23,15,-28.0,28.0,0
0022100920,2022-02-28,cleveland cavaliers,minnesota timberwolves,122,127,0.527,0.547,29,30,38,31,20,13,-5.0,5.0,0
0022100921,2022-02-28,indiana pacers,orlando magic,103,119,0.486,0.469,22,29,39,39,21,10,-16.0,16.0,0
0022100922,2022-02-28,chicago bulls,miami heat,99,112,0.488,0.494,23,28,38,39,14,14,-13.0,13.0,0
0022100923,2022-02-28,memphis grizzlies,san antonio spurs,118,105,0.539,0.414,24,30,55,38,16,9,13.0,-13.0,1
0022100924,2022-02-28,charlotte hornets,milwaukee bucks,106,130,0.387,0.44,22,25,40,62,8,13,-24.0,24.0,0
0022100925,2022-02-28,oklahoma city thunder,sacramento kings,110,131,0.465,0.563,28,30,38,46,16,16,-21.0,21.0,0
0022100926,2022-03-01,detroit pistons,washington wizards,113,116,0.478,0.5,23,29,43,42,12,15,-3.0,3.0,0
0022100927,2022-03-01,atlanta hawks,boston celtics,98,107,0.434,0.47,15,27,37,47,9,12,-9.0,9.0,0
0022100928,2022-03-01,brooklyn nets,toronto raptors,108,109,0.5,0.456,21,27,37,48,12,13,-1.0,1.0,0
0022100929,2022-03-01,houston rockets,la clippers,100,113,0.396,0.438,21,24,45,55,13,15,-13.0,13.0,0
0022100930,2022-03-01,golden state warriors,minnesota timberwolves,114,129,0.456,0.528,26,27,40,42,17,16,-15.0,15.0,0
0022100931,2022-03-01,dallas mavericks,los angeles lakers,109,104,0.5,0.451,24,22,45,37,13,12,5.0,-5.0,1
0022100932,2022-03-02,charlotte hornets,cleveland cavaliers,119,98,0.506,0.468,32,21,45,37,10,14,21.0,-21.0,1
0022100933,2022-03-02,indiana pacers,orlando magic,122,114,0.436,0.454,23,22,54,52,18,18,8.0,-8.0,1
0022100934,2022-03-02,new york knicks,philadelphia 76ers,108,123,0.429,0.52,20,24,40,43,7,14,-15.0,15.0,0
0022100935,2022-03-02,houston rockets,utah jazz,127,132,0.5,0.549,27,32,34,49,16,19,-5.0,5.0,0
0022100936,2022-03-02,miami heat,milwaukee bucks,119,120,0.454,0.451,28,22,48,52,10,12,-1.0,1.0,0
0022100937,2022-03-02,new orleans pelicans,sacramento kings,125,95,0.591,0.393,30,20,50,38,15,11,30.0,-30.0,1
0022100938,2022-03-02,denver nuggets,oklahoma city thunder,107,119,0.444,0.506,25,24,47,50,16,14,-12.0,12.0,0
0022100939,2022-03-02,phoenix suns,portland trail blazers,120,90,0.5,0.385,32,22,46,35,14,18,30.0,-30.0,1
0022100940,2022-03-03,boston celtics,memphis grizzlies,120,107,0.517,0.424,33,24,51,44,14,7,13.0,-13.0,1
0022100941,2022-03-03,brooklyn nets,miami heat,107,113,0.47,0.519,24,27,30,35,13,13,-6.0,6.0,0
0022100942,2022-03-03,detroit pistons,toronto raptors,108,106,0.452,0.434,25,12,42,41,9,10,2.0,-2.0,1
0022100943,2022-03-03,dallas mavericks,golden state warriors,122,113,0.529,0.543,29,26,32,37,9,15,9.0,-9.0,1
0022100944,2022-03-03,sacramento kings,san antonio spurs,115,112,0.459,0.495,26,28,49,40,13,11,3.0,-3.0,1
0022100945,2022-03-03,la clippers,los angeles lakers,132,111,0.548,0.488,32,26,46,36,10,14,21.0,-21.0,1
0022100946,2022-03-04,detroit pistons,indiana pacers,111,106,0.447,0.39,28,24,52,55,13,12,5.0,-5.0,1
0022100947,2022-03-04,cleveland cavaliers,philadelphia 76ers,119,125,0.537,0.547,30,23,41,30,12,11,-6.0,6.0,0
0022100948,2022-03-04,atlanta hawks,washington wizards,117,114,0.418,0.541,18,37,39,41,4,14,3.0,-3.0,1
0022100949,2022-03-04,chicago bulls,milwaukee bucks,112,118,0.5,0.489,25,20,40,50,12,13,-6.0,6.0,0
0022100950,2022-03-04,new orleans pelicans,utah jazz,124,90,0.515,0.348,29,15,52,52,10,20,34.0,-34.0,1
0022100951,2022-03-04,minnesota timberwolves,oklahoma city thunder,138,101,0.538,0.43,35,19,41,39,17,23,37.0,-37.0,1
0022100952,2022-03-04,denver nuggets,houston rockets,116,101,0.453,0.458,27,25,41,44,10,14,15.0,-15.0,1
0022100953,2022-03-04,new york knicks,phoenix suns,114,115,0.465,0.447,23,28,49,33,12,9,-1.0,1.0,0
0022100954,2022-03-05,dallas mavericks,sacramento kings,114,113,0.476,0.489,22,24,39,45,10,14,1.0,-1.0,1
0022100955,2022-03-05,charlotte hornets,san antonio spurs,123,117,0.462,0.459,29,28,50,51,9,10,6.0,-6.0,1
0022100956,2022-03-05,miami heat,philadelphia 76ers,99,82,0.486,0.341,20,13,38,41,13,9,17.0,-17.0,1
0022100957,2022-03-05,memphis grizzlies,orlando magic,124,96,0.5,0.43,25,25,55,41,7,12,28.0,-28.0,1
0022100958,2022-03-05,minnesota timberwolves,portland trail blazers,135,121,0.565,0.471,36,24,42,41,11,15,14.0,-14.0,1
0022100959,2022-03-05,golden state warriors,los angeles lakers,116,124,0.5,0.494,22,25,41,47,16,17,-8.0,8.0,0
0022100960,2022-03-06,boston celtics,brooklyn nets,126,120,0.482,0.506,25,24,37,45,10,15,6.0,-6.0,1
0022100961,2022-03-06,milwaukee bucks,phoenix suns,132,122,0.54,0.538,31,33,48,27,14,11,10.0,-10.0,1
0022100962,2022-03-06,cleveland cavaliers,toronto raptors,104,96,0.459,0.394,24,17,58,45,17,7,11.0,-8.0,1
0022100963,2022-03-06,indiana pacers,washington wizards,123,133,0.518,0.523,28,33,42,36,10,5,-10.0,10.0,0
0022100964,2022-03-06,houston rockets,memphis grizzlies,123,112,0.524,0.454,23,27,45,40,17,11,11.0,-11.0,1
0022100965,2022-03-06,oklahoma city thunder,utah jazz,103,116,0.424,0.449,20,27,47,48,7,11,-13.0,13.0,0
0022100966,2022-03-06,la clippers,new york knicks,93,116,0.375,0.472,17,19,43,57,10,10,-23.0,23.0,0
0022100967,2022-03-06,denver nuggets,new orleans pelicans,138,130,0.54,0.475,32,30,47,49,15,14,8.0,-8.0,1
0022100968,2022-03-07,atlanta hawks,detroit pistons,110,113,0.452,0.462,28,27,48,47,13,12,-3.0,3.0,0
0022100969,2022-03-07,chicago bulls,philadelphia 76ers,106,121,0.448,0.488,22,29,48,38,13,9,-15.0,15.0,0
0022100970,2022-03-07,houston rockets,miami heat,106,123,0.443,0.538,22,26,33,50,10,15,-17.0,17.0,0
0022100971,2022-03-07,minnesota timberwolves,portland trail blazers,124,81,0.413,0.277,21,11,67,42,20,17,43.0,-43.0,1
0022100972,2022-03-07,dallas mavericks,utah jazz,111,103,0.443,0.434,19,22,43,45,9,13,8.0,-8.0,1
0022100973,2022-03-07,los angeles lakers,san antonio spurs,110,117,0.473,0.548,19,28,43,47,15,16,-7.0,7.0,0
0022100974,2022-03-07,new york knicks,sacramento kings,131,115,0.511,0.488,19,23,47,40,8,11,16.0,-16.0,1
0022100975,2022-03-08,brooklyn nets,charlotte hornets,132,121,0.561,0.489,33,26,38,41,16,15,11.0,-11.0,1
0022100976,2022-03-08,cleveland cavaliers,indiana pacers,127,124,0.5,0.538,25,35,40,38,8,17,3.0,-3.0,1
0022100977,2022-03-08,orlando magic,phoenix suns,99,102,0.38,0.38,17,24,53,52,11,10,-3.0,3.0,0
0022100978,2022-03-08,memphis grizzlies,new orleans pelicans,132,111,0.475,0.466,30,24,52,45,11,14,21.0,-21.0,1
0022100979,2022-03-08,milwaukee bucks,oklahoma city thunder,142,115,0.53,0.5,35,26,53,36,13,15,27.0,-27.0,1
0022100980,2022-03-08,golden state warriors,la clippers,112,97,0.478,0.355,33,23,51,47,16,13,15.0,-15.0,1
0022100981,2022-03-09,boston celtics,charlotte hornets,115,101,0.495,0.424,30,18,47,46,11,16,14.0,-14.0,1
0022100982,2022-03-09,chicago bulls,detroit pistons,114,108,0.526,0.512,19,25,33,32,11,16,6.0,-6.0,1
0022100983,2022-03-09,miami heat,phoenix suns,90,111,0.398,0.455,27,26,38,55,14,14,-21.0,21.0,0
0022100984,2022-03-09,atlanta hawks,milwaukee bucks,115,124,0.5,0.5,26,24,44,50,9,8,-9.0,9.0,0
0022100985,2022-03-09,houston rockets,los angeles lakers,139,130,0.51,0.465,25,25,50,48,16,16,9.0,-9.0,1
0022100986,2022-03-09,minnesota timberwolves,oklahoma city thunder,132,102,0.523,0.414,34,26,48,42,14,15,30.0,-30.0,1
0022100987,2022-03-09,new orleans pelicans,orlando magic,102,108,0.441,0.474,23,25,41,45,11,18,-6.0,6.0,0
0022100988,2022-03-09,dallas mavericks,new york knicks,77,107,0.314,0.429,11,20,37,55,8,10,-30.0,30.0,0
0022100989,2022-03-09,san antonio spurs,toronto raptors,104,119,0.452,0.482,24,12,36,47,12,10,-15.0,15.0,0
0022100990,2022-03-09,portland trail blazers,utah jazz,85,123,0.326,0.519,19,31,36,50,9,9,-38.0,38.0,0
0022100991,2022-03-09,denver nuggets,sacramento kings,106,100,0.488,0.447,26,24,51,38,20,16,6.0,-6.0,1
0022100992,2022-03-09,la clippers,washington wizards,115,109,0.5,0.471,21,26,41,41,12,12,6.0,-6.0,1
0022100993,2022-03-10,brooklyn nets,philadelphia 76ers,129,100,0.56,0.323,29,19,45,50,11,18,29.0,-29.0,1
0022100994,2022-03-10,denver nuggets,golden state warriors,102,113,0.417,0.477,19,26,49,36,11,7,-11.0,11.0,0
0022100995,2022-03-11,minnesota timberwolves,orlando magic,110,118,0.456,0.465,24,31,37,49,9,12,-8.0,8.0,0
0022100996,2022-03-11,atlanta hawks,la clippers,112,106,0.478,0.488,28,22,47,36,10,12,6.0,-6.0,1
0022100997,2022-03-11,boston celtics,detroit pistons,114,103,0.467,0.422,23,21,47,42,9,14,11.0,-11.0,1
0022100998,2022-03-11,cleveland cavaliers,miami heat,105,117,0.443,0.477,25,28,40,42,17,9,-12.0,12.0,0
0022100999,2022-03-11,dallas mavericks,houston rockets,113,100,0.455,0.477,20,29,47,39,13,11,13.0,-13.0,1
0022101000,2022-03-11,memphis grizzlies,new york knicks,118,114,0.442,0.422,23,23,54,54,10,16,4.0,-4.0,1
0022101001,2022-03-11,charlotte hornets,new orleans pelicans,142,120,0.598,0.5,41,31,38,40,14,17,22.0,-22.0,1
0022101002,2022-03-11,san antonio spurs,utah jazz,104,102,0.4,0.402,15,20,54,57,13,17,2.0,-2.0,1
0022101003,2022-03-11,phoenix suns,toronto raptors,112,117,0.5,0.447,27,19,40,48,16,15,-5.0,5.0,0
0022101004,2022-03-11,los angeles lakers,washington wizards,122,109,0.527,0.459,25,21,37,47,7,10,13.0,-13.0,1
0022101005,2022-03-12,miami heat,minnesota timberwolves,104,113,0.398,0.422,23,21,53,46,18,14,-9.0,9.0,0
0022101006,2022-03-12,chicago bulls,cleveland cavaliers,101,91,0.443,0.419,20,19,46,40,12,14,10.0,-10.0,1
0022101007,2022-03-12,indiana pacers,san antonio spurs,119,108,0.489,0.412,23,28,47,52,12,10,11.0,-11.0,1
0022101008,2022-03-12,golden state warriors,milwaukee bucks,122,109,0.484,0.413,33,27,55,39,10,4,13.0,-13.0,1
0022101009,2022-03-12,denver nuggets,toronto raptors,115,127,0.551,0.471,32,28,39,50,19,7,-12.0,12.0,0
0022101010,2022-03-12,sacramento kings,utah jazz,125,134,0.5,0.558,27,21,33,44,7,9,-9.0,9.0,0
0022101011,2022-03-12,portland trail blazers,washington wizards,127,118,0.516,0.47,21,26,43,35,11,14,9.0,-9.0,1
0022101012,2022-03-13,brooklyn nets,new york knicks,110,107,0.494,0.47,30,27,39,40,13,16,3.0,-3.0,1
0022101013,2022-03-13,detroit pistons,la clippers,102,106,0.45,0.449,23,25,44,46,10,6,-4.0,4.0,0
0022101014,2022-03-13,boston celtics,dallas mavericks,92,95,0.375,0.446,16,20,45,42,11,17,-3.0,3.0,0
0022101015,2022-03-13,orlando magic,philadelphia 76ers,114,116,0.451,0.38,28,21,50,45,11,8,-2.0,2.0,0
0022101016,2022-03-13,atlanta hawks,indiana pacers,131,128,0.548,0.517,27,23,36,43,11,15,3.0,-3.0,1
0022101017,2022-03-13,houston rockets,new orleans pelicans,105,130,0.506,0.516,24,30,39,45,24,10,-25.0,25.0,0
0022101018,2022-03-13,memphis grizzlies,oklahoma city thunder,125,118,0.471,0.423,30,25,57,44,13,11,7.0,-7.0,1
0022101019,2022-03-13,los angeles lakers,phoenix suns,111,140,0.444,0.569,24,36,37,51,19,9,-29.0,29.0,0
0022101020,2022-03-14,cleveland cavaliers,la clippers,120,111,0.477,0.439,28,29,49,43,11,10,9.0,-9.0,1
0022101021,2022-03-14,atlanta hawks,portland trail blazers,122,113,0.367,0.5,28,25,49,56,4,20,9.0,-9.0,1
0022101022,2022-03-14,denver nuggets,philadelphia 76ers,114,110,0.537,0.429,29,25,42,48,14,13,4.0,-4.0,1
0022101023,2022-03-14,charlotte hornets,oklahoma city thunder,134,116,0.538,0.467,33,31,37,49,6,18,18.0,-18.0,1
0022101024,2022-03-14,minnesota timberwolves,san antonio spurs,149,139,0.578,0.536,28,33,40,36,15,15,10.0,-10.0,1
0022101025,2022-03-14,golden state warriors,washington wizards,126,112,0.536,0.512,26,28,44,35,13,12,14.0,-14.0,1
0022101026,2022-03-14,chicago bulls,sacramento kings,103,112,0.409,0.476,22,25,40,45,13,15,-9.0,9.0,0
0022101027,2022-03-14,milwaukee bucks,utah jazz,117,111,0.465,0.398,21,21,42,45,12,13,6.0,-6.0,1
0022101028,2022-03-14,los angeles lakers,toronto raptors,103,114,0.391,0.406,20,24,43,64,13,12,-11.0,11.0,0
0022101029,2022-03-15,indiana pacers,memphis grizzlies,102,135,0.418,0.514,23,38,49,51,19,10,-33.0,33.0,0
0022101030,2022-03-15,brooklyn nets,orlando magic,150,108,0.602,0.379,35,25,48,37,12,12,42.0,-42.0,1
0022101031,2022-03-15,detroit pistons,miami heat,98,105,0.463,0.403,23,20,39,44,12,11,-7.0,7.0,0
0022101032,2022-03-15,new orleans pelicans,phoenix suns,115,131,0.5,0.544,29,35,45,34,17,8,-16.0,16.0,0
0022101033,2022-03-16,atlanta hawks,charlotte hornets,106,116,0.43,0.494,28,30,43,43,12,9,-10.0,10.0,0
0022101034,2022-03-16,cleveland cavaliers,philadelphia 76ers,114,118,0.488,0.519,25,24,39,39,9,11,-4.0,4.0,0
0022101035,2022-03-16,denver nuggets,washington wizards,127,109,0.511,0.471,30,26,41,48,9,10,18.0,-18.0,1
0022101036,2022-03-16,brooklyn nets,dallas mavericks,111,113,0.495,0.494,28,21,45,37,11,10,-2.0,2.0,0
0022101037,2022-03-16,new york knicks,portland trail blazers,128,98,0.5,0.44,31,26,47,41,10,11,30.0,-30.0,1
0022101038,2022-03-16,houston rockets,phoenix suns,112,129,0.494,0.558,26,32,33,49,11,11,-17.0,17.0,0
0022101039,2022-03-16,los angeles lakers,minnesota timberwolves,104,124,0.419,0.444,23,22,38,51,14,16,-20.0,20.0,0
0022101040,2022-03-16,oklahoma city thunder,san antonio spurs,120,122,0.524,0.439,24,31,47,48,17,12,-2.0,2.0,0
0022101041,2022-03-16,chicago bulls,utah jazz,110,125,0.473,0.506,28,20,37,47,12,16,-15.0,15.0,0
0022101042,2022-03-16,boston celtics,golden state warriors,110,88,0.469,0.372,23,19,53,38,10,8,22.0,-22.0,1
0022101043,2022-03-16,milwaukee bucks,sacramento kings,135,126,0.528,0.489,21,27,47,39,11,15,9.0,-9.0,1
0022101044,2022-03-16,la clippers,toronto raptors,100,103,0.487,0.458,27,14,41,43,14,11,-3.0,3.0,0
0022101045,2022-03-17,detroit pistons,orlando magic,134,120,0.5,0.485,34,24,45,45,7,13,14.0,-14.0,1
0022101046,2022-03-18,dallas mavericks,philadelphia 76ers,101,111,0.463,0.493,21,23,40,38,12,11,-10.0,10.0,0
0022101047,2022-03-18,atlanta hawks,memphis grizzlies,120,105,0.495,0.465,28,18,40,48,9,16,15.0,-15.0,1
0022101048,2022-03-18,brooklyn nets,portland trail blazers,128,123,0.584,0.5,24,29,45,37,21,13,5.0,-5.0,1
0022101049,2022-03-18,cleveland cavaliers,denver nuggets,119,116,0.449,0.5,31,35,46,51,11,18,3.0,-3.0,1
0022101050,2022-03-18,new york knicks,washington wizards,100,97,0.344,0.43,18,19,60,38,12,13,3.0,-3.0,1
0022101051,2022-03-18,los angeles lakers,toronto raptors,128,123,0.49,0.505,33,25,43,46,13,12,5.0,-5.0,1
0022101052,2022-03-18,miami heat,oklahoma city thunder,120,108,0.484,0.476,25,19,46,47,6,10,12.0,-12.0,1
0022101053,2022-03-18,houston rockets,indiana pacers,118,121,0.494,0.465,24,29,42,46,15,13,-3.0,3.0,0
0022101054,2022-03-18,new orleans pelicans,san antonio spurs,124,91,0.5,0.36,24,22,58,40,9,16,33.0,-33.0,1
0022101055,2022-03-18,la clippers,utah jazz,92,121,0.36,0.485,23,30,43,59,12,12,-29.0,29.0,0
0022101056,2022-03-18,chicago bulls,phoenix suns,102,129,0.412,0.56,20,23,37,49,11,11,-27.0,27.0,0
0022101057,2022-03-18,boston celtics,sacramento kings,126,97,0.561,0.418,33,23,43,37,13,16,29.0,-29.0,1
0022101058,2022-03-19,milwaukee bucks,minnesota timberwolves,119,138,0.443,0.511,27,30,51,44,14,11,-19.0,19.0,0
0022101059,2022-03-19,charlotte hornets,dallas mavericks,129,108,0.5,0.438,33,18,46,44,9,13,21.0,-21.0,1
0022101060,2022-03-19,cleveland cavaliers,detroit pistons,113,109,0.511,0.482,28,23,44,38,14,15,4.0,-4.0,1
0022101061,2022-03-19,los angeles lakers,washington wizards,119,127,0.527,0.518,25,30,41,36,12,7,-8.0,8.0,0
0022101062,2022-03-20,indiana pacers,portland trail blazers,129,98,0.571,0.469,38,23,41,32,14,17,31.0,-31.0,1
0022101063,2022-03-20,houston rockets,memphis grizzlies,98,122,0.43,0.479,26,26,45,51,17,13,-24.0,24.0,0
0022101064,2022-03-20,atlanta hawks,new orleans pelicans,112,117,0.471,0.448,22,22,40,54,16,15,-5.0,5.0,0
0022101065,2022-03-20,oklahoma city thunder,orlando magic,85,90,0.326,0.386,19,22,47,60,16,21,-5.0,5.0,0
0022101066,2022-03-20,phoenix suns,sacramento kings,127,124,0.5,0.429,25,27,50,42,17,15,3.0,-3.0,1
0022101067,2022-03-20,new york knicks,utah jazz,93,108,0.373,0.459,20,16,37,49,11,11,-15.0,15.0,0
0022101068,2022-03-20,boston celtics,denver nuggets,124,104,0.573,0.402,29,22,38,41,8,10,20.0,-20.0,1
0022101069,2022-03-20,philadelphia 76ers,toronto raptors,88,93,0.411,0.376,21,16,40,56,10,8,-5.0,5.0,0
0022101070,2022-03-20,golden state warriors,san antonio spurs,108,110,0.456,0.388,26,25,57,44,15,10,-2.0,2.0,0
0022101071,2022-03-21,charlotte hornets,new orleans pelicans,106,103,0.506,0.444,34,23,35,47,17,15,3.0,-3.0,1
0022101072,2022-03-21,cleveland cavaliers,los angeles lakers,120,131,0.523,0.564,29,34,38,41,12,8,-11.0,11.0,0
0022101073,2022-03-21,detroit pistons,portland trail blazers,115,119,0.424,0.42,22,22,48,47,18,9,-4.0,4.0,0
0022101074,2022-03-21,miami heat,philadelphia 76ers,106,113,0.475,0.5,23,26,34,45,12,11,-7.0,7.0,0
0022101075,2022-03-21,brooklyn nets,utah jazz,114,106,0.542,0.446,31,18,41,37,14,13,8.0,1.0,1
0022101076,2022-03-21,chicago bulls,toronto raptors,113,99,0.489,0.44,28,26,42,49,5,12,14.0,-14.0,1
0022101077,2022-03-21,houston rockets,washington wizards,115,97,0.494,0.412,30,24,44,47,12,11,18.0,-18.0,1
0022101078,2022-03-21,boston celtics,oklahoma city thunder,132,123,0.512,0.516,22,23,42,42,8,11,9.0,-9.0,1
0022101079,2022-03-21,dallas mavericks,minnesota timberwolves,110,108,0.482,0.396,27,21,47,50,11,9,2.0,-2.0,1
0022101080,2022-03-22,golden state warriors,orlando magic,90,94,0.4,0.43,21,25,48,39,18,13,-4.0,4.0,0
0022101081,2022-03-22,atlanta hawks,new york knicks,117,111,0.494,0.488,26,20,43,41,14,13,6.0,-6.0,1
0022101082,2022-03-22,chicago bulls,milwaukee bucks,98,126,0.424,0.61,21,26,33,53,7,14,-28.0,28.0,0
0022101083,2022-03-22,denver nuggets,la clippers,127,115,0.542,0.488,31,27,40,35,9,6,12.0,-12.0,1
0022101084,2022-03-23,charlotte hornets,new york knicks,106,121,0.472,0.518,26,30,45,40,9,7,-15.0,15.0,0
0022101085,2022-03-23,atlanta hawks,detroit pistons,101,122,0.402,0.5,21,30,40,54,14,15,-21.0,21.0,0
0022101086,2022-03-23,indiana pacers,sacramento kings,109,110,0.462,0.524,34,26,42,36,15,16,-1.0,1.0,0
0022101087,2022-03-23,boston celtics,utah jazz,125,97,0.595,0.398,37,13,39,40,12,14,28.0,-28.0,1
0022101088,2022-03-23,golden state warriors,miami heat,118,104,0.519,0.435,23,26,45,34,11,9,14.0,-14.0,1
0022101089,2022-03-23,brooklyn nets,memphis grizzlies,120,132,0.494,0.465,18,28,39,46,14,12,-12.0,12.0,0
0022101090,2022-03-23,minnesota timberwolves,phoenix suns,116,125,0.442,0.523,27,30,45,43,12,12,-9.0,9.0,0
0022101091,2022-03-23,oklahoma city thunder,orlando magic,118,102,0.481,0.387,21,24,44,45,11,10,14.0,-14.0,1
0022101092,2022-03-23,dallas mavericks,houston rockets,110,91,0.488,0.402,24,17,42,45,12,15,19.0,-19.0,1
0022101093,2022-03-23,los angeles lakers,philadelphia 76ers,121,126,0.515,0.516,25,26,45,43,12,7,-5.0,5.0,0
0022101094,2022-03-23,portland trail blazers,san antonio spurs,96,133,0.383,0.489,18,34,43,53,16,13,-37.0,37.0,0
0022101095,2022-03-24,cleveland cavaliers,toronto raptors,104,117,0.468,0.472,24,26,36,40,13,8,-13.0,13.0,0
0022101096,2022-03-24,indiana pacers,memphis grizzlies,103,133,0.424,0.538,20,34,31,55,11,14,-30.0,30.0,0
0022101097,2022-03-24,milwaukee bucks,washington wizards,114,102,0.519,0.467,23,25,41,41,15,11,12.0,-12.0,1
0022101098,2022-03-24,chicago bulls,new orleans pelicans,109,126,0.513,0.494,25,23,33,43,15,10,-17.0,17.0,0
0022101099,2022-03-24,denver nuggets,phoenix suns,130,140,0.593,0.605,27,32,37,29,16,8,-10.0,10.0,0
0022101100,2022-03-25,charlotte hornets,utah jazz,107,101,0.466,0.452,26,25,45,38,9,11,6.0,-6.0,1
0022101101,2022-03-25,detroit pistons,washington wizards,97,100,0.411,0.434,19,23,48,45,15,17,-3.0,3.0,0
0022101102,2022-03-25,atlanta hawks,golden state warriors,121,110,0.517,0.478,27,27,44,47,11,16,11.0,-11.0,1
0022101103,2022-03-25,miami heat,new york knicks,103,111,0.5,0.439,18,23,35,42,15,11,-8.0,8.0,0
0022101104,2022-03-25,dallas mavericks,minnesota timberwolves,95,116,0.389,0.512,21,26,45,45,10,9,-21.0,21.0,0
0022101105,2022-03-25,houston rockets,portland trail blazers,125,106,0.518,0.506,27,28,37,38,14,17,19.0,-19.0,1
0022101106,2022-03-25,la clippers,philadelphia 76ers,97,122,0.4,0.467,19,23,39,52,16,11,-25.0,25.0,0
0022101107,2022-03-26,new orleans pelicans,san antonio spurs,103,107,0.444,0.424,23,22,42,49,8,10,-4.0,4.0,0
0022101108,2022-03-26,orlando magic,sacramento kings,110,114,0.425,0.429,27,24,57,59,12,14,-4.0,4.0,0
0022101109,2022-03-26,indiana pacers,toronto raptors,91,131,0.418,0.607,23,34,35,42,13,6,-40.0,40.0,0
0022101110,2022-03-26,chicago bulls,cleveland cavaliers,98,94,0.48,0.415,23,17,37,46,13,13,4.0,-4.0,1
0022101111,2022-03-26,brooklyn nets,miami heat,110,95,0.47,0.44,26,20,40,39,13,21,15.0,-15.0,1
0022101112,2022-03-26,memphis grizzlies,milwaukee bucks,127,102,0.48,0.398,30,19,54,46,8,13,25.0,-25.0,1
