GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win
0022400215,2024-11-11,la clippers,oklahoma city thunder,128,134,0.55,0.516,31,31,47,29,23,11,-6.0,6.0,0,0
0022400216,2024-11-11,sacramento kings,san antonio spurs,96,116,0.429,0.506,18,31,37,44,11,16,-20.0,20.0,0,0
0022400217,2024-11-13,indiana pacers,orlando magic,90,94,0.381,0.405,22,26,41,50,16,17,-4.0,4.0,0,0
0022400218,2024-11-13,boston celtics,brooklyn nets,139,114,0.538,0.506,35,26,45,34,7,12,25.0,-25.0,0,1
0022400219,2024-11-13,chicago bulls,new york knicks,124,123,0.537,0.511,31,31,40,40,18,15,1.0,-1.0,0,1
0022400220,2024-11-13,cleveland cavaliers,philadelphia 76ers,114,106,0.494,0.446,25,24,46,45,11,11,8.0,-8.0,0,1
0022400221,2024-11-13,new orleans pelicans,oklahoma city thunder,88,106,0.395,0.443,21,20,58,31,23,5,-18.0,18.0,0,0
0022400222,2024-11-13,houston rockets,la clippers,111,103,0.433,0.396,28,27,59,42,13,9,8.0,-8.0,1,1
0022400223,2024-11-13,detroit pistons,milwaukee bucks,120,127,0.46,0.474,29,26,45,47,14,11,-7.0,7.0,0,0
0022400224,2024-11-13,san antonio spurs,washington wizards,139,130,0.522,0.516,38,27,39,41,9,18,9.0,-9.0,1,1
0022400225,2024-11-13,los angeles lakers,memphis grizzlies,128,123,0.506,0.472,31,28,42,41,18,13,5.0,-5.0,1,1
0022400226,2024-11-13,minnesota timberwolves,portland trail blazers,98,106,0.394,0.458,16,17,41,47,13,19,-8.0,8.0,0,0
0022400227,2024-11-13,phoenix suns,sacramento kings,104,127,0.371,0.641,23,38,40,45,10,17,-23.0,23.0,0,0
0022400228,2024-11-14,dallas mavericks,utah jazz,113,115,0.506,0.506,25,25,30,40,17,18,-2.0,2.0,0,0
0022400229,2024-11-16,charlotte hornets,milwaukee bucks,115,114,0.441,0.511,25,31,53,40,10,9,1.0,-1.0,1,1
0022400230,2024-11-16,boston celtics,toronto raptors,126,123,0.444,0.51,30,35,42,46,9,9,3.0,-3.0,1,1
0022400231,2024-11-16,los angeles lakers,new orleans pelicans,104,99,0.438,0.422,24,24,43,50,11,17,5.0,-5.0,0,1
0022400232,2024-11-16,dallas mavericks,san antonio spurs,110,93,0.468,0.318,26,21,53,45,14,11,17.0,-17.0,1,1
0022400233,2024-11-16,sacramento kings,utah jazz,121,117,0.506,0.493,24,16,35,33,14,13,4.0,-4.0,1,1
0022400234,2024-11-17,minnesota timberwolves,phoenix suns,120,117,0.525,0.541,27,29,32,41,14,19,3.0,-3.0,1,1
0022400235,2024-11-17,indiana pacers,miami heat,119,110,0.518,0.4,30,21,45,38,10,10,9.0,-9.0,1,1
0022400236,2024-11-17,charlotte hornets,cleveland cavaliers,114,128,0.408,0.571,34,26,40,48,9,20,-14.0,14.0,0,0
0022400237,2024-11-17,detroit pistons,washington wizards,124,104,0.474,0.47,27,21,51,39,8,17,20.0,-20.0,0,1
0022400238,2024-11-17,denver nuggets,memphis grizzlies,90,105,0.417,0.451,23,31,39,45,14,12,-15.0,15.0,0,0
0022400239,2024-11-17,atlanta hawks,portland trail blazers,110,114,0.459,0.463,30,31,47,40,25,20,-4.0,4.0,0,0
0022400240,2024-11-17,brooklyn nets,new york knicks,104,114,0.421,0.489,31,33,35,47,9,6,-10.0,10.0,0,0
0022400241,2024-11-17,chicago bulls,houston rockets,107,143,0.336,0.524,26,34,47,66,13,10,-36.0,36.0,1,0
0022400242,2024-11-17,dallas mavericks,oklahoma city thunder,121,119,0.476,0.494,18,29,53,29,16,6,2.0,-2.0,0,1
0022400243,2024-11-17,la clippers,utah jazz,116,105,0.489,0.494,30,24,41,41,9,18,11.0,-11.0,1,1
0022400244,2024-11-18,chicago bulls,detroit pistons,122,112,0.484,0.429,28,27,46,48,10,9,10.0,-10.0,0,1
0022400245,2024-11-18,miami heat,philadelphia 76ers,106,89,0.414,0.417,26,25,53,42,13,14,17.0,-17.0,1,1
0022400246,2024-11-18,new york knicks,washington wizards,134,106,0.56,0.473,37,23,41,41,8,10,28.0,-28.0,1,1
0022400247,2024-11-18,indiana pacers,toronto raptors,119,130,0.444,0.585,29,27,32,46,10,23,-11.0,11.0,0,0
0022400248,2024-11-18,houston rockets,milwaukee bucks,100,101,0.4,0.458,19,21,53,43,12,15,-1.0,1.0,0,0
0022400249,2024-11-18,orlando magic,phoenix suns,109,99,0.513,0.422,28,25,38,45,10,13,10.0,-10.0,0,1
0022400250,2024-11-18,atlanta hawks,sacramento kings,109,108,0.47,0.435,34,24,37,45,14,17,1.0,-1.0,0,1
0022400251,2024-11-18,golden state warriors,la clippers,99,102,0.44,0.427,27,29,45,44,19,17,-3.0,3.0,0,0
0022400252,2024-11-20,cleveland cavaliers,new orleans pelicans,128,100,0.527,0.424,29,23,52,40,11,11,28.0,-28.0,1,1
0022400253,2024-11-20,chicago bulls,milwaukee bucks,106,122,0.466,0.55,25,30,33,45,14,11,-16.0,16.0,0,0
0022400254,2024-11-20,houston rockets,indiana pacers,130,113,0.461,0.53,25,19,47,36,13,23,17.0,-17.0,1,1
0022400255,2024-11-20,memphis grizzlies,philadelphia 76ers,117,111,0.482,0.448,29,21,41,41,19,14,6.0,-6.0,1,1
0022400256,2024-11-20,oklahoma city thunder,portland trail blazers,109,99,0.44,0.405,24,18,46,49,13,22,10.0,-10.0,1,1
0022400257,2024-11-20,new york knicks,phoenix suns,138,122,0.581,0.489,30,30,41,34,13,14,16.0,-16.0,0,1
0022400258,2024-11-20,atlanta hawks,golden state warriors,97,120,0.333,0.465,27,36,65,54,17,15,-23.0,23.0,0,0
0022400259,2024-11-20,la clippers,orlando magic,104,93,0.494,0.44,22,21,49,24,22,14,11.0,-11.0,1,1
0022400260,2024-11-21,charlotte hornets,detroit pistons,123,121,0.473,0.424,23,30,43,56,15,19,2.0,-2.0,1,1
0022400261,2024-11-21,minnesota timberwolves,toronto raptors,105,110,0.413,0.514,16,22,40,43,17,17,-5.0,5.0,0,0
0022400262,2024-11-21,san antonio spurs,utah jazz,126,118,0.466,0.418,32,22,51,49,11,14,8.0,-8.0,1,1
0022400263,2024-11-21,los angeles lakers,orlando magic,118,119,0.506,0.473,21,31,36,48,10,16,-1.0,1.0,1,0
0022400264,2024-11-23,new york knicks,utah jazz,106,121,0.39,0.506,25,30,40,52,9,18,-15.0,15.0,0,0
0022400265,2024-11-23,detroit pistons,orlando magic,100,111,0.467,0.46,16,25,34,44,17,13,-11.0,11.0,0,0
0022400266,2024-11-23,chicago bulls,memphis grizzlies,131,142,0.505,0.573,29,38,35,49,11,11,-11.0,11.0,1,0
0022400267,2024-11-23,houston rockets,portland trail blazers,98,104,0.356,0.378,17,16,43,53,9,16,-6.0,6.0,1,0
0022400268,2024-11-23,charlotte hornets,milwaukee bucks,119,125,0.41,0.483,22,20,48,51,10,14,-6.0,6.0,0,0
0022400269,2024-11-23,golden state warriors,san antonio spurs,94,104,0.379,0.447,29,29,49,48,10,8,-10.0,10.0,0,0
0022400270,2024-11-23,denver nuggets,los angeles lakers,127,102,0.61,0.443,37,27,48,32,17,15,25.0,-25.0,0,1
0022400271,2024-11-24,boston celtics,minnesota timberwolves,107,105,0.425,0.42,25,19,40,49,6,8,2.0,-2.0,1,1
0022400272,2024-11-24,indiana pacers,washington wizards,115,103,0.477,0.456,31,24,45,41,11,16,12.0,-12.0,1,1
0022400273,2024-11-24,dallas mavericks,miami heat,118,123,0.419,0.43,29,27,59,57,13,9,-5.0,5.0,0,0
0022400274,2024-11-24,la clippers,philadelphia 76ers,125,99,0.58,0.395,31,22,44,33,17,13,26.0,-26.0,0,1
0022400275,2024-11-24,cleveland cavaliers,toronto raptors,122,108,0.495,0.402,27,22,49,55,13,14,14.0,-14.0,1,1
0022400276,2024-11-24,brooklyn nets,sacramento kings,108,103,0.48,0.481,24,21,31,44,12,16,5.0,-5.0,0,1
0022400277,2024-11-25,charlotte hornets,orlando magic,84,95,0.413,0.394,14,21,52,39,26,8,-11.0,11.0,1,0
0022400278,2024-11-25,detroit pistons,toronto raptors,102,100,0.447,0.394,27,26,38,50,14,9,2.0,-2.0,1,1
0022400279,2024-11-25,indiana pacers,new orleans pelicans,114,110,0.473,0.517,30,35,41,44,13,15,4.0,-4.0,1,1
0022400280,2024-11-25,atlanta hawks,dallas mavericks,119,129,0.475,0.5,32,24,39,51,14,17,-10.0,10.0,1,0
0022400281,2024-11-25,boston celtics,la clippers,126,94,0.511,0.433,33,18,47,44,11,13,32.0,-32.0,1,1
0022400282,2024-11-25,memphis grizzlies,portland trail blazers,123,98,0.494,0.333,35,22,60,44,18,11,25.0,-25.0,1,1
0022400283,2024-11-25,denver nuggets,new york knicks,118,145,0.446,0.609,23,45,33,43,11,9,-27.0,27.0,1,0
0022400284,2024-11-25,brooklyn nets,golden state warriors,128,120,0.494,0.484,23,32,42,43,11,12,8.0,-8.0,0,1
0022400285,2024-11-25,oklahoma city thunder,sacramento kings,130,109,0.558,0.483,28,24,44,31,15,12,21.0,-21.0,0,1
0022400286,2024-11-27,charlotte hornets,miami heat,94,98,0.378,0.452,22,21,43,44,13,18,-4.0,4.0,1,0
0022400287,2024-11-27,atlanta hawks,cleveland cavaliers,135,124,0.474,0.463,39,31,51,44,13,12,11.0,-11.0,0,1
0022400288,2024-11-27,indiana pacers,portland trail blazers,121,114,0.489,0.506,27,31,47,38,12,14,7.0,-7.0,1,1
0022400289,2024-11-27,chicago bulls,orlando magic,119,133,0.529,0.511,30,30,37,39,18,11,-14.0,14.0,0,0
0022400290,2024-11-27,houston rockets,philadelphia 76ers,122,115,0.455,0.448,23,19,51,42,20,14,7.0,-7.0,0,1
0022400291,2024-11-27,la clippers,washington wizards,121,96,0.506,0.412,27,21,47,40,13,20,25.0,-25.0,0,1
0022400292,2024-11-27,dallas mavericks,new york knicks,129,114,0.565,0.465,27,20,43,33,13,8,15.0,-15.0,1,1
0022400293,2024-11-27,detroit pistons,memphis grizzlies,111,131,0.471,0.548,24,31,42,42,18,16,-20.0,20.0,0,0
0022400294,2024-11-27,minnesota timberwolves,sacramento kings,104,115,0.446,0.489,25,28,33,47,15,16,-11.0,11.0,1,0
0022400295,2024-11-27,new orleans pelicans,toronto raptors,93,119,0.387,0.495,24,38,47,52,15,15,-26.0,26.0,1,0
0022400296,2024-11-27,los angeles lakers,san antonio spurs,119,101,0.533,0.424,31,26,46,38,13,15,18.0,-18.0,0,1
0022400297,2024-11-27,brooklyn nets,phoenix suns,127,117,0.506,0.532,32,25,36,37,12,17,10.0,-10.0,0,1
0022400298,2024-11-27,denver nuggets,utah jazz,122,103,0.548,0.422,30,25,39,47,10,18,19.0,-19.0,0,1
0022400299,2024-11-27,golden state warriors,oklahoma city thunder,101,105,0.357,0.459,25,26,57,48,14,14,-4.0,4.0,1,0
0022400300,2024-11-30,atlanta hawks,charlotte hornets,107,104,0.487,0.372,27,23,49,45,20,14,3.0,-3.0,0,1
0022400301,2024-11-30,detroit pistons,philadelphia 76ers,96,111,0.385,0.494,22,19,42,50,16,14,-15.0,15.0,1,0
0022400302,2024-11-30,milwaukee bucks,washington wizards,124,114,0.512,0.471,31,24,38,41,11,12,10.0,-10.0,1,1
0022400303,2024-11-30,golden state warriors,phoenix suns,105,113,0.413,0.481,28,31,43,45,9,12,-8.0,8.0,0,0
0022400304,2024-11-30,dallas mavericks,utah jazz,106,94,0.456,0.358,30,20,48,53,15,15,12.0,-12.0,0,1
0022400305,2024-12-01,brooklyn nets,orlando magic,92,100,0.38,0.459,19,23,33,52,16,22,-8.0,8.0,1,0
0022400306,2024-12-01,indiana pacers,memphis grizzlies,121,136,0.478,0.527,28,36,41,40,15,10,-15.0,15.0,0,0
0022400307,2024-12-01,boston celtics,cleveland cavaliers,111,115,0.4,0.488,17,22,46,44,8,17,-4.0,4.0,0,0
0022400308,2024-12-01,new orleans pelicans,new york knicks,85,118,0.372,0.457,20,30,42,60,14,17,-33.0,33.0,0,0
0022400309,2024-12-01,miami heat,toronto raptors,116,119,0.443,0.534,25,30,45,47,14,14,-3.0,3.0,0,0
0022400310,2024-12-01,houston rockets,oklahoma city thunder,119,116,0.413,0.447,20,30,51,46,10,7,3.0,-3.0,1,1
0022400311,2024-12-01,los angeles lakers,utah jazz,105,104,0.443,0.506,23,27,42,44,5,15,1.0,-1.0,0,1
0022400312,2024-12-01,dallas mavericks,portland trail blazers,137,131,0.552,0.583,33,29,33,39,13,21,6.0,-6.0,0,1
0022400313,2024-12-01,sacramento kings,san antonio spurs,125,127,0.465,0.512,32,32,51,38,10,15,-2.0,2.0,1,0
0022400314,2024-12-01,denver nuggets,la clippers,122,126,0.58,0.478,37,28,39,42,14,14,-4.0,4.0,0,0
0022400315,2024-12-02,atlanta hawks,new orleans pelicans,124,112,0.51,0.44,30,21,51,41,18,16,12.0,-12.0,1,1
0022400316,2024-12-02,boston celtics,miami heat,108,89,0.438,0.356,25,24,54,44,14,10,19.0,-19.0,1,1
0022400317,2024-12-02,brooklyn nets,chicago bulls,102,128,0.4,0.522,24,33,41,54,10,16,-26.0,26.0,0,0
0022400318,2024-12-02,los angeles lakers,minnesota timberwolves,80,109,0.405,0.506,19,31,39,43,20,15,-29.0,29.0,0,0
0022400319,2024-12-04,boston celtics,detroit pistons,130,120,0.479,0.512,30,27,43,34,16,18,10.0,-10.0,1,1
0022400320,2024-12-04,brooklyn nets,indiana pacers,99,90,0.432,0.427,24,20,43,39,12,16,9.0,-9.0,1,1
0022400321,2024-12-04,los angeles lakers,miami heat,93,134,0.42,0.578,29,42,36,52,13,15,-41.0,41.0,0,0
0022400322,2024-12-04,orlando magic,philadelphia 76ers,106,102,0.488,0.488,21,23,42,35,13,14,4.0,-4.0,0,1
0022400323,2024-12-04,atlanta hawks,milwaukee bucks,119,104,0.441,0.423,29,23,54,40,11,18,15.0,-15.0,0,1
0022400324,2024-12-04,la clippers,minnesota timberwolves,80,108,0.349,0.482,13,31,46,50,21,14,-28.0,28.0,1,0
0022400325,2024-12-05,cleveland cavaliers,denver nuggets,126,114,0.5,0.479,32,25,47,49,15,15,12.0,-12.0,1,1
0022400326,2024-12-05,dallas mavericks,washington wizards,137,101,0.539,0.394,27,25,58,39,15,12,36.0,-36.0,0,1
0022400327,2024-12-05,charlotte hornets,new york knicks,101,125,0.449,0.539,27,29,40,43,10,9,-24.0,24.0,0,0
0022400328,2024-12-05,oklahoma city thunder,toronto raptors,129,92,0.48,0.356,28,24,55,51,6,20,37.0,-37.0,0,1
0022400329,2024-12-05,memphis grizzlies,sacramento kings,115,110,0.475,0.398,27,19,49,46,22,13,5.0,-5.0,1,1
0022400330,2024-12-05,new orleans pelicans,phoenix suns,126,124,0.495,0.506,23,32,44,46,13,17,2.0,-2.0,1,1
0022400331,2024-12-05,chicago bulls,san antonio spurs,139,124,0.578,0.463,36,26,50,41,17,11,15.0,-15.0,0,1
0022400332,2024-12-05,golden state warriors,houston rockets,99,93,0.419,0.376,19,20,54,45,10,8,6.0,-6.0,1,1
0022400333,2024-12-06,orlando magic,philadelphia 76ers,94,102,0.423,0.481,21,23,38,37,19,15,-8.0,8.0,0,0
0022400334,2024-12-06,atlanta hawks,los angeles lakers,134,132,0.5,0.515,40,33,48,40,17,13,2.0,-2.0,1,1
0022400335,2024-12-06,boston celtics,milwaukee bucks,111,105,0.46,0.426,27,16,41,51,6,9,6.0,-6.0,1,1
0022400336,2024-12-06,chicago bulls,indiana pacers,123,132,0.474,0.565,33,33,38,46,12,12,-9.0,9.0,1,0
0022400337,2024-12-06,sacramento kings,san antonio spurs,140,113,0.567,0.429,33,28,44,42,11,14,27.0,-27.0,0,1
0022400338,2024-12-06,golden state warriors,minnesota timberwolves,90,107,0.39,0.455,21,32,41,48,22,17,-17.0,17.0,1,0
0022400339,2024-12-06,portland trail blazers,utah jazz,99,141,0.389,0.552,23,34,34,61,10,12,-42.0,42.0,1,0
0022400340,2024-12-07,charlotte hornets,cleveland cavaliers,102,116,0.43,0.5,21,28,37,47,10,11,-14.0,14.0,1,0
0022400341,2024-12-07,denver nuggets,washington wizards,113,122,0.484,0.484,34,31,48,46,15,17,-9.0,9.0,0,0
0022400342,2024-12-07,new orleans pelicans,oklahoma city thunder,109,119,0.481,0.529,25,27,35,45,18,18,-10.0,10.0,1,0
0022400343,2024-12-07,detroit pistons,new york knicks,120,111,0.518,0.532,28,27,43,31,18,15,9.0,-9.0,0,1
0022400344,2024-12-07,dallas mavericks,toronto raptors,125,118,0.469,0.462,21,37,52,39,18,13,7.0,-7.0,0,1
0022400345,2024-12-07,boston celtics,memphis grizzlies,121,127,0.4,0.5,26,25,51,52,13,13,-6.0,6.0,1,0
0022400346,2024-12-07,miami heat,phoenix suns,121,111,0.523,0.439,30,29,41,41,11,14,10.0,-10.0,1,1
0022400347,2024-12-08,chicago bulls,philadelphia 76ers,100,108,0.407,0.467,29,25,35,56,15,15,-8.0,8.0,1,0
0022400348,2024-12-08,brooklyn nets,milwaukee bucks,113,118,0.506,0.574,24,26,30,31,9,16,-5.0,5.0,1,0
0022400349,2024-12-08,charlotte hornets,indiana pacers,113,109,0.513,0.512,24,23,45,29,24,17,4.0,-4.0,0,1
0022400350,2024-12-08,atlanta hawks,denver nuggets,111,141,0.406,0.629,26,43,45,43,12,18,-30.0,30.0,1,0
0022400351,2024-12-08,cleveland cavaliers,miami heat,113,122,0.477,0.477,25,27,36,47,9,11,-9.0,9.0,0,0
0022400352,2024-12-08,orlando magic,phoenix suns,115,110,0.477,0.47,17,24,44,39,13,19,5.0,-5.0,1,1
0022400353,2024-12-08,memphis grizzlies,washington wizards,140,112,0.521,0.43,34,20,46,52,16,21,28.0,-28.0,0,1
0022400354,2024-12-08,new orleans pelicans,san antonio spurs,116,121,0.434,0.452,26,27,43,55,8,13,-5.0,5.0,0,0
0022400355,2024-12-08,golden state warriors,minnesota timberwolves,114,106,0.467,0.456,28,22,45,39,11,14,8.0,-8.0,1,1
0022400356,2024-12-08,houston rockets,la clippers,117,106,0.488,0.446,23,21,50,33,15,7,11.0,-11.0,0,1
0022400357,2024-12-08,sacramento kings,utah jazz,141,97,0.57,0.388,39,21,43,38,8,20,44.0,-44.0,1,1
0022400358,2024-12-08,los angeles lakers,portland trail blazers,107,98,0.458,0.417,25,17,40,49,11,17,9.0,-9.0,1,1
0022400359,2024-12-09,new york knicks,toronto raptors,113,108,0.512,0.448,32,23,40,51,10,12,5.0,-5.0,0,1
0022400360,2024-12-19,detroit pistons,utah jazz,119,126,0.438,0.47,26,23,39,62,10,27,-7.0,7.0,1,0
0022400361,2024-12-19,oklahoma city thunder,orlando magic,105,99,0.482,0.449,23,25,32,40,13,18,6.0,-6.0,0,1
0022400362,2024-12-19,charlotte hornets,washington wizards,114,123,0.406,0.494,30,33,52,52,8,18,-9.0,9.0,0,0
0022400363,2024-12-19,boston celtics,chicago bulls,108,117,0.392,0.447,21,23,45,56,4,10,-9.0,9.0,1,0
0022400364,2024-12-19,brooklyn nets,toronto raptors,101,94,0.402,0.395,18,26,53,34,15,12,7.0,-7.0,0,1
0022400365,2024-12-19,houston rockets,new orleans pelicans,133,113,0.575,0.446,34,25,42,37,11,12,20.0,-20.0,1,1
0022400366,2024-12-19,golden state warriors,memphis grizzlies,93,144,0.356,0.541,20,38,36,60,17,16,-51.0,51.0,0,0
0022400367,2024-12-19,minnesota timberwolves,new york knicks,107,133,0.461,0.515,29,39,37,57,13,15,-26.0,26.0,1,0
0022400368,2024-12-19,dallas mavericks,la clippers,95,118,0.395,0.518,21,30,40,47,13,13,-23.0,23.0,1,0
0022400369,2024-12-19,indiana pacers,phoenix suns,120,111,0.438,0.488,30,28,47,44,9,16,9.0,-9.0,0,1
0022400370,2024-12-19,atlanta hawks,san antonio spurs,126,133,0.474,0.485,32,32,53,42,22,17,-7.0,7.0,0,0
0022400371,2024-12-19,denver nuggets,portland trail blazers,124,126,0.54,0.464,35,29,40,45,11,10,-2.0,2.0,0,0
0022400372,2024-12-19,los angeles lakers,sacramento kings,113,100,0.404,0.451,22,27,53,43,10,15,13.0,-13.0,0,1
0022400373,2024-12-20,charlotte hornets,philadelphia 76ers,98,108,0.462,0.494,22,30,44,39,17,14,-10.0,10.0,0,0
0022400374,2024-12-20,cleveland cavaliers,milwaukee bucks,124,101,0.505,0.471,30,23,48,45,15,20,23.0,-23.0,1,1
0022400375,2024-12-20,miami heat,oklahoma city thunder,97,104,0.434,0.453,20,24,41,48,18,14,-7.0,7.0,1,0
0022400376,2024-12-21,los angeles lakers,sacramento kings,103,99,0.482,0.433,23,25,48,46,13,13,4.0,-4.0,0,1
0022400377,2024-12-21,miami heat,orlando magic,114,121,0.48,0.494,16,24,38,41,14,13,-7.0,7.0,0,0
0022400378,2024-12-21,atlanta hawks,memphis grizzlies,112,128,0.488,0.515,29,35,41,40,25,18,-16.0,16.0,1,0
0022400379,2024-12-21,brooklyn nets,utah jazz,94,105,0.404,0.477,24,25,50,45,17,18,-11.0,11.0,1,0
0022400380,2024-12-21,cleveland cavaliers,philadelphia 76ers,126,99,0.533,0.4,31,13,49,41,13,13,27.0,-27.0,1,1
0022400381,2024-12-21,boston celtics,chicago bulls,123,98,0.48,0.378,27,28,59,43,12,12,25.0,-25.0,0,1
0022400382,2024-12-21,milwaukee bucks,washington wizards,112,101,0.449,0.444,35,20,44,47,11,19,11.0,-11.0,1,1
0022400383,2024-12-21,golden state warriors,minnesota timberwolves,113,103,0.46,0.419,30,27,45,45,10,15,10.0,-10.0,0,1
0022400384,2024-12-21,new orleans pelicans,new york knicks,93,104,0.41,0.437,23,24,45,42,19,16,-11.0,11.0,1,0
0022400385,2024-12-21,dallas mavericks,la clippers,113,97,0.455,0.42,25,18,43,40,11,17,16.0,-16.0,1,1
0022400386,2024-12-21,portland trail blazers,san antonio spurs,94,114,0.396,0.473,21,33,44,49,13,12,-20.0,20.0,0,0
0022400387,2024-12-21,detroit pistons,phoenix suns,133,125,0.551,0.577,31,30,35,35,13,19,8.0,-8.0,0,1
0022400388,2024-12-22,houston rockets,toronto raptors,114,110,0.449,0.457,18,33,53,42,21,21,4.0,-4.0,0,1
0022400389,2024-12-22,indiana pacers,sacramento kings,122,95,0.581,0.365,36,21,50,47,10,10,27.0,-27.0,0,1
0022400390,2024-12-22,denver nuggets,new orleans pelicans,132,129,0.505,0.463,34,37,54,43,22,13,3.0,-3.0,0,1
0022400391,2024-12-23,charlotte hornets,houston rockets,101,114,0.416,0.434,25,23,44,60,11,11,-13.0,13.0,1,0
0022400392,2024-12-23,cleveland cavaliers,utah jazz,124,113,0.473,0.413,33,27,40,51,9,16,11.0,-11.0,1,1
0022400393,2024-12-23,boston celtics,orlando magic,104,108,0.44,0.446,13,26,41,42,18,20,-4.0,4.0,0,0
0022400394,2024-12-23,philadelphia 76ers,san antonio spurs,111,106,0.419,0.457,22,24,47,42,9,18,5.0,-5.0,1,1
0022400395,2024-12-23,atlanta hawks,minnesota timberwolves,117,104,0.534,0.429,27,31,38,43,21,21,13.0,-13.0,1,1
0022400396,2024-12-23,brooklyn nets,miami heat,95,110,0.393,0.493,23,27,42,44,14,15,-15.0,15.0,0,0
0022400397,2024-12-23,new york knicks,toronto raptors,139,125,0.593,0.545,34,28,35,30,14,15,14.0,-14.0,1,1
0022400398,2024-12-23,chicago bulls,milwaukee bucks,91,112,0.4,0.46,27,24,46,49,15,13,-21.0,21.0,1,0
0022400399,2024-12-23,la clippers,memphis grizzlies,114,110,0.438,0.384,22,26,53,56,17,20,4.0,-4.0,0,1
0022400400,2024-12-23,oklahoma city thunder,washington wizards,123,105,0.443,0.396,25,25,59,51,12,19,18.0,-18.0,1,1
0022400401,2024-12-23,dallas mavericks,portland trail blazers,132,108,0.533,0.462,27,23,41,48,10,18,24.0,-24.0,1,1
0022400402,2024-12-23,denver nuggets,phoenix suns,117,90,0.511,0.398,35,23,46,39,12,13,27.0,-27.0,1,1
0022400403,2024-12-23,golden state warriors,indiana pacers,105,111,0.433,0.489,29,26,44,43,11,11,-6.0,6.0,1,0
0022400404,2024-12-23,detroit pistons,los angeles lakers,117,114,0.511,0.541,24,28,37,38,12,18,3.0,-3.0,0,1
0022400405,2024-12-25,new york knicks,san antonio spurs,117,114,0.45,0.506,26,33,47,45,5,15,3.0,-3.0,1,1
0022400406,2024-12-25,dallas mavericks,minnesota timberwolves,99,105,0.414,0.465,15,23,43,46,12,10,-6.0,6.0,1,0
0022400407,2024-12-25,boston celtics,philadelphia 76ers,114,118,0.453,0.466,24,28,51,39,13,6,-4.0,4.0,1,0
0022400408,2024-12-25,golden state warriors,los angeles lakers,113,115,0.461,0.451,26,30,44,41,12,9,-2.0,2.0,1,0
0022400409,2024-12-25,denver nuggets,phoenix suns,100,110,0.462,0.466,20,31,46,42,16,7,-10.0,10.0,0,0
0022400410,2024-12-26,indiana pacers,oklahoma city thunder,114,120,0.472,0.463,28,20,51,45,11,3,-6.0,6.0,1,0
0022400411,2024-12-26,miami heat,orlando magic,89,88,0.408,0.442,21,14,35,42,20,21,1.0,-1.0,0,1
0022400412,2024-12-26,charlotte hornets,washington wizards,110,113,0.436,0.429,31,25,50,43,18,11,-3.0,3.0,0,0
0022400413,2024-12-26,atlanta hawks,chicago bulls,141,133,0.517,0.541,32,36,44,36,12,14,8.0,-8.0,1,1
0022400414,2024-12-26,memphis grizzlies,toronto raptors,155,126,0.532,0.454,36,39,63,40,17,15,29.0,-29.0,1,1
0022400415,2024-12-26,brooklyn nets,milwaukee bucks,111,105,0.476,0.494,25,23,38,39,21,22,6.0,-6.0,0,1
0022400416,2024-12-26,houston rockets,new orleans pelicans,128,111,0.474,0.434,19,29,54,44,15,13,17.0,-17.0,0,1
0022400417,2024-12-26,portland trail blazers,utah jazz,122,120,0.506,0.477,26,26,43,46,11,13,2.0,-2.0,1,1
0022400418,2024-12-26,detroit pistons,sacramento kings,114,113,0.418,0.476,25,20,44,44,10,14,1.0,-1.0,0,1
0022400419,2024-12-27,new york knicks,orlando magic,108,85,0.533,0.368,18,20,44,33,18,17,23.0,-23.0,0,1
0022400420,2024-12-27,boston celtics,indiana pacers,142,105,0.511,0.418,31,27,52,39,10,12,37.0,-37.0,1,1
0022400421,2024-12-27,brooklyn nets,san antonio spurs,87,96,0.389,0.41,22,26,45,43,16,13,-9.0,9.0,1,0
0022400422,2024-12-27,houston rockets,minnesota timberwolves,112,113,0.489,0.506,19,25,47,40,13,14,-1.0,1.0,1,0
0022400423,2024-12-27,memphis grizzlies,new orleans pelicans,132,124,0.472,0.448,30,30,42,45,16,17,8.0,-8.0,0,1
0022400424,2024-12-27,cleveland cavaliers,denver nuggets,149,135,0.563,0.564,40,39,38,38,10,13,14.0,-14.0,0,1
0022400425,2024-12-27,dallas mavericks,phoenix suns,98,89,0.438,0.386,24,23,41,42,15,13,9.0,-9.0,0,1
0022400426,2024-12-27,golden state warriors,la clippers,92,102,0.368,0.533,24,19,47,39,14,21,-10.0,10.0,0,0
0022400427,2024-12-28,atlanta hawks,miami heat,120,110,0.512,0.444,34,23,47,42,11,8,10.0,-10.0,1,1
0022400428,2024-12-28,charlotte hornets,oklahoma city thunder,94,106,0.363,0.477,17,29,44,49,18,15,-12.0,12.0,1,0
0022400429,2024-12-28,new york knicks,washington wizards,136,132,0.526,0.515,26,32,43,44,15,15,4.0,-4.0,0,1
0022400430,2024-12-28,chicago bulls,milwaukee bucks,116,111,0.474,0.402,33,27,52,43,11,7,5.0,-5.0,1,1
